"","main_Rho","Herbivore_Rho","Carnivore_Rho","main_P","Herbivore_P","Carnivore_P","main_p.adj","Herbivore_p.adj","Carnivore_p.adj","Driver","DriverNumeric"
"GAS2L3",-1.10549215515821,-0.362803079505352,2.3441805216901,0.806839175355563,0.716751991289734,0.0190689393580188,1,0.879880769603659,0.0964803637707029,"Carnivore",2
"ANKS1B",1.0271067145234,0.706437818754189,-1.17012519112107,0.913110651884386,0.479915909141112,0.241950592233703,1,0.734666016981566,0.462876724607912,"Carnivore",2
"TMEM263",NA,1.67554910773015,NA,NA,0.0938265444422981,NA,NA,0.316542449813833,NA,"MissingData",5
"TWF1",-1.48886809482474,-1.58997757506353,1.60249115935284,0.409566319730293,0.111839859898401,0.109047040935011,1,0.348751883242242,0.287926313352021,"Unclear",0
"C12orf54",-2.84494498685671,-1.66995152849717,0.769345909142948,0.0133257281833344,0.0949289541265181,0.441687990217061,0.115852722066937,0.318111105527544,0.657186752863796,"DoubleBoth",4
"TEX49",-1.06667464583653,-0.0983731444916681,1.47835876520131,0.858356340031873,0.921635998818462,0.139311776182856,1,0.968300899677252,0.333877765875986,"Carnivore",2
"C19orf67",0.346588765502082,-1.06004558694152,-0.933912581435849,1,0.289123860539235,0.3503489883443,1,0.575231208479252,0.577653260716363,"Unclear",0
"METTL7A",0.0285057671575608,-1.33526351961158,0.812518602978712,1,0.181790113873133,0.416494116484314,1,0.455115553954142,0.635798489538359,"Herbivore",1
"OR6C68",NA,-0.590306295421992,NA,NA,0.554985319526943,NA,NA,0.786259544843489,NA,"MissingData",5
"GLT8D2",-0.296800758524093,1.47355654950473,-0.414218903414081,1,0.14060102752042,0.678713798999365,1,0.395866259350095,0.826655123751568,"Herbivore",1
"PRPF40B",-1.72514104689029,-1.33117166168188,-0.0823368804084095,0.25350617046368,0.183132533592408,0.934378827645855,0.75531191833614,0.456983811145374,0.968271600116109,"DoubleBoth",4
"BLOC1S1",-0.316721752485732,0.00195202324701833,1.13219014962921,1,0.998442511777983,0.2575545004949,1,0.999120550278388,0.480323331755155,"Carnivore",2
"COPZ1",-2.69956064812047,-1.82923790362183,3.22334247332172,0.0208293298611734,0.0673639765258568,0.00126703967243605,0.154628245842209,0.263426464537422,0.0156907155099444,"Carnivore",2
"CD63",-1.29395838299849,-2.32160822098858,-0.0659991472118637,0.587039388965847,0.0202540408295197,0.947378504402305,1,0.132005527867183,0.975200614094842,"Herbivore",1
"PPHLN1",-1.28642177556419,-1.21198746386481,1.25180664570301,0.594887708422478,0.225517179403841,0.210640327962041,1,0.505728826917108,0.426011918166135,"Both",3
"KRT74",1.67361882124682,0.701640190291886,-1.51487679119723,0.282616611386601,0.482903580962981,0.129803608855424,0.807007106048146,0.736694978242725,0.320239026473996,"Both",3
"RNASEK",NA,0.498432633175638,-1.57724568565002,NA,0.618179140587849,0.114739004583054,NA,0.824357522812706,0.296805506952585,"MissingData",5
"PPFIA2",-0.65433160284195,-0.937119938267789,-0.37617311997644,1,0.348696866482267,0.706788197455123,1,0.630768627968169,0.844294099549785,"Herbivore",1
"DNAJC22",-1.11208408174807,-1.99273894535471,2.88116684091347,0.798306000748827,0.0462900404289534,0.00396205852241619,1,0.212193231140528,0.0347188076932239,"Unclear",0
"KCNC2",1.89225259365618,0.949516180864551,-2.06204435220752,0.175372001830377,0.342358146379002,0.0392035135756378,0.602116222244259,0.62554908579104,0.153077962512819,"Carnivore",2
"SENP1",-0.574371217618761,0.109453446633976,1.42270463827111,1,0.91284284405791,0.154821795474849,1,0.964497109957033,0.355917342693059,"Carnivore",2
"DAZAP2",-0.291069360239592,1.28622048387032,1.45808362488996,1,0.198366124178389,0.144817494373146,1,0.474464450087592,0.341593961789272,"Unclear",0
"BEST2",0.278241820327356,0.342915273918641,-2.24428422872781,1,0.731662200782983,0.0248141196348836,1,0.884370074983717,0.114939364839883,"Carnivore",2
"WSCD2",-2.00193556119474,-0.80623849135036,0.839630863206006,0.135874987226644,0.420105348597821,0.401115389038782,0.51263325369509,0.691292311313646,0.622979501502842,"DoubleBoth",4
"RPL18",NA,2.42489308536386,NA,NA,0.0153128956695534,NA,NA,0.113026742216662,NA,"MissingData",5
"ZBED6",-2.22186548404793,-2.14128897709121,2.30018781905347,0.0788771929098668,0.0322507414886835,0.0214375816265589,0.365218941216694,0.173211487339321,0.10449170661866,"Unclear",0
"ATXN2",-1.0170835211516,-1.74744530037893,0.646105111423745,0.927341096445712,0.0805601253882011,0.518211285337995,1,0.292190439117778,0.717113027072812,"Herbivore",1
"FRS2",-1.10464187677976,0.909756161329594,1.39022800778057,0.807944393696145,0.3629511187337,0.164459651118822,1,0.642537645648159,0.368826215342838,"Carnivore",2
"FMNL3",0.131662419045204,0.788546283373603,0.454567742584701,1,0.430377237213727,0.649420245934153,1,0.699561778073528,0.80991191163339,"Herbivore",1
"RAB3IP",-2.93348005584433,-2.32433464870797,2.92459523974068,0.0100555556487462,0.0201075651552078,0.00344904518966114,0.0955054895910369,0.131492638620585,0.0313942448649725,"Both",3
"UBE2N",0.280267226621435,-0.700268384439461,-0.52583132123766,1,0.483759711997621,0.599005410398522,1,0.737445798153807,0.776886561704689,"Unclear",0
"ACVRL1",1.86258342369804,1.64855423866594,-1.70674933637209,0.18756269490014,0.0992389902909493,0.0878686528362414,0.626336614432732,0.325742286763612,0.251912475252347,"Both",3
"OR11H12",NA,-0.969279512952467,NA,NA,0.332405748209449,NA,NA,0.61520492951895,NA,"MissingData",5
"TROAP",-0.419791555658292,1.06847215861267,-0.419120261343359,1,0.285307582650218,0.675128243744471,1,0.571549002845919,0.824620534577663,"Herbivore",1
"TBC1D15",1.3029208357857,0.3745991196028,0.4585437473862,0.577805369240248,0.70795862789278,0.64656184015872,1,0.874696464426686,0.808479926293966,"DoubleBoth",4
"FKBP11",-1.42971388226621,-0.427333121265387,1.36059892701415,0.458397462802586,0.669136711779589,0.173640470872053,1,0.852206879958777,0.381506686221955,"Both",3
"TPCN1",-0.923002496256909,-1.16223279538881,0.371093607980307,1,0.245140916587215,0.710567811765975,1,0.529443510913332,0.846589666866728,"Herbivore",1
"NACA",-3.18289378723888,-2.1243954112334,4.84906744861101,0.00437433273145251,0.0336370933923518,1.2404324168783e-06,0.0559664610842426,0.176676489564689,0.000131354804595768,"Carnivore",2
"PFDN5",NA,3.64178520364615,-0.877401003504944,NA,0.000270753944042351,0.380268868292515,NA,0.008249343381546,0.604385023720367,"MissingData",5
"DDIT3",-0.575946450127714,0.1051482972752,1.05297468747345,1,0.916258135998026,0.292352593375366,1,0.966040171651159,0.519880078829869,"Carnivore",2
"RDH12",-2.91549755365246,-1.52880544731617,3.39628145005099,0.0106536567311065,0.126312681571217,0.000683080823414612,0.099484987544461,0.37339815411046,0.0101296709484078,"Carnivore",2
"ASPG",-1.13361452736071,-2.42301752033544,0.982822447864194,0.770868829719868,0.0153921843161709,0.325694831700978,1,0.113238943533684,0.554577418671454,"Herbivore",1
"CNTN1",-0.756616492282546,0.787837163858027,-0.840420792551867,1,0.430791959714767,0.400672495044969,1,0.699561778073528,0.62279432582088,"Unclear",0
"SPIC",-2.47104974737125,-1.05003163053347,3.08564033066625,0.0404151230078514,0.293703570403798,0.00203114352617224,0.23787503914786,0.579647044036912,0.0220790880247414,"Carnivore",2
"NR1H4",-3.98043347423549,-1.90645769386571,3.6722222756145,0.000206369143511002,0.0565908495475774,0.000240450400574948,0.00723111692811798,0.239692609759933,0.00502173982422986,"Both",3
"MAPKAPK5",0.628520850048197,1.00423529056575,0.376040923940291,1,0.315265215591383,0.706886472128129,1,0.599166593478329,0.844322664794085,"Herbivore",1
"NPAS3",-0.381427899585115,0.509534911109041,0.111739217814089,1,0.610377334152116,0.911030182712135,1,0.81900713652911,0.958431234880588,"Herbivore",1
"TAFA2",NA,2.22175454075934,NA,NA,0.0262998984235667,NA,NA,0.154008328593783,NA,"MissingData",5
"DTX3",NA,2.33187162892931,NA,NA,0.0197074454055772,NA,NA,0.129960976931143,NA,"MissingData",5
"UNC13A",-3.77109392679163,-3.39032280521726,2.6587636628359,0.000487600431252782,0.000698103681220973,0.00784279571528321,0.012564508019756,0.0157160591234872,0.0543465986961814,"Both",3
"TMTC1",0.383597156347399,0.548502620466446,0.12379968552217,1,0.583346830439617,0.901473880816287,1,0.802467374450828,0.953332824733056,"Herbivore",1
"APPL2",-0.721564475775344,-0.895965462797643,0.525546382845622,1,0.370271209334752,0.599203418361894,1,0.649959500986245,0.776886561704689,"Herbivore",1
"ARL1",-0.661814490468093,-0.538766713719835,2.06877693737508,1,0.590047834111117,0.0385670235644467,1,0.806619325555124,0.151616296297669,"Carnivore",2
"MARF1",-1.22427419997413,-0.926223645668221,-0.110522485523958,0.662546418828135,0.354329766629249,0.911995018237603,1,0.635324246382024,0.958869913056346,"DoubleBoth",4
"GATC",-1.457594067594,-0.623509161031824,1.76954305481076,0.434857397403955,0.532949984052582,0.0768032923557226,1,0.771879427185384,0.231812747320955,"Carnivore",2
"BAZ2A",-2.79427642638483,0.0412306326078288,3.14477313211086,0.0156047983407127,0.967112033139755,0.00166215672495509,0.128092589335341,0.987731210477992,0.0192298458828229,"Carnivore",2
"KRT4",1.38112845759588,0.229662833987747,-0.0411045082420659,0.501718401215322,0.818353777137507,0.967212580585423,1,0.926538023966863,0.984701754442533,"DoubleBoth",4
"APAF1",-0.655750648581382,-0.98654583858732,-0.353897863060788,1,0.323865333107488,0.72341542857067,1,0.606601559433533,0.853980043917189,"Herbivore",1
"MYRFL",-2.8126510945994,-2.1072579505881,2.83642526223609,0.0147404799843645,0.0350952261269225,0.0045621654586328,0.123706199398721,0.181275781352627,0.0382675055920181,"Unclear",0
"SARNP",-1.14410920537774,-0.429368930740886,0.619950682631367,0.757735051563902,0.667654760395505,0.535290256407839,1,0.851064975952373,0.728430731728929,"DoubleBoth",4
"SLC38A1",-1.80864536395569,-0.727427208649578,2.5744623831665,0.211518348290484,0.46696429171223,0.0100396002971076,0.674766027135977,0.72486345569465,0.0635529635131441,"Carnivore",2
"NUP37",0.868986121033911,0.36349763616995,-1.38917262089452,1,0.716233178404852,0.164780265117773,1,0.879880769603659,0.369049872888881,"Carnivore",2
"CSRP2",-1.82397887806459,-2.15864813259925,0.663444569414874,0.204465796589692,0.0308774755540034,0.507045869178545,0.661997744269347,0.169773745337463,0.708394382127453,"Herbivore",1
"INAFM1",-0.895292521347215,0.273249938053261,0.878092881310944,1,0.784661095008324,0.379893315837803,1,0.911529541244889,0.603958683564723,"Both",3
"TMEM116",-0.22417183031561,0.336857131841866,1.36416047513032,1,0.736224602350491,0.172517064818955,1,0.886389703594972,0.38003795834788,"Carnivore",2
"RITA1",-2.15831684199009,-2.56776567201215,2.53351285817518,0.0927096184896821,0.0102356321718337,0.0112925597150739,0.404089416983344,0.0879260816101427,0.068041680319631,"Unclear",0
"TGFBR1",-0.594627903077146,-0.850255218960815,-0.335961090636003,1,0.395183207609261,0.736900207950087,1,0.671800903455338,0.86097656775023,"Herbivore",1
"FICD",-1.58991911247275,-1.89414143102771,0.247614922456868,0.335559116821791,0.0582062397003607,0.804432363777578,0.892265970740495,0.243474823045973,0.899816303485917,"Herbivore",1
"TMBIM6",-1.33433822474803,-0.419739824598888,2.62740564552909,0.54627910680383,0.674675528803989,0.00860386993322781,1,0.855831557863818,0.0576543637192275,"Carnivore",2
"NWD1",-2.99256336874439,-1.97582121886174,1.70368411610725,0.0082993568369347,0.0481750293261203,0.0884401171640888,0.0852503112900752,0.217417913838562,0.252869173028549,"Both",3
"LIN7A",NA,1.8178622562247,NA,NA,0.0690851883909019,NA,NA,0.267252520496201,NA,"MissingData",5
"IFT81",-1.00562815343673,-0.865927153042144,1.19239510762133,0.94378342735341,0.386530111560268,0.233106357725438,1,0.664246488818366,0.45269537661338,"Unclear",0
"SPATS2",-0.74662349979123,-1.55277243322287,1.79450956921546,1,0.120477510701866,0.072731872634576,1,0.364604176804807,0.224711150360822,"Unclear",0
"C12orf45",-0.450048121355583,-0.340841528476729,0.475327575608829,1,0.733222885167433,0.63455350710272,1,0.88501077858954,0.800130905597047,"Unclear",0
"MYL6B",-0.354796609628131,-0.168414284097853,-0.0945275942692045,1,0.866257371518377,0.924690063523413,1,0.948539166327347,0.964553955062673,"DoubleBoth",4
"PAH",-1.75308989049631,-2.01748521459386,1.96237288217795,0.238759735690598,0.043644902459593,0.0497190875559721,0.72714471180236,0.206095999863191,0.17692569458712,"Unclear",0
"CDK2",NA,1.00612623901861,0.443292296660271,NA,0.314354848174317,0.657554326976486,NA,0.598134048044268,0.814199968276138,"MissingData",5
"ZFP37",-3.18191467102393,-0.880307931066574,3.67297644089935,0.0043891474814382,0.378692517292244,0.000239741593944428,0.0559728271931366,0.658184324768388,0.0050208834932345,"Carnivore",2
"ATP5MPL",0.0663469604401644,0.207828238143421,0.285815029260735,1,0.835363083135059,0.775019796417806,1,0.933436278538632,0.884216439964685,"Unclear",0
"TTC6",-4.25722078075431,-1.55211175288081,3.70285597129937,6.20951777399502e-05,0.120635486298949,0.000213185924246783,0.00317829822718783,0.364830608604305,0.004649548788204,"Both",3
"EMX2",1.94634230113502,3.04831711322132,NA,0.154840906463863,0.00230126941733103,NA,0.555538056037932,0.0343473996183414,NA,"MissingData",5
"ALDH6A1",-1.2723990482324,-2.44181809046524,2.27153496211081,0.609694116233389,0.0146135080840198,0.023114612979228,1,0.110160089692323,0.110376130634694,"Unclear",0
"UNC79",3.56538455885725,2.93932454140595,-2.6387379426079,0.00108996917947933,0.00328928449873054,0.00832152798063284,0.0222096029682764,0.0437016495409207,0.0561880629747535,"Both",3
"G2E3",-4.56716266404907,-1.73464068191798,3.77519648319797,1.48311111243691e-05,0.0828044689948111,0.0001598815909564,0.00117408533480397,0.29660743927433,0.00378604643025416,"Both",3
"SRSF5",NA,1.84061986664995,NA,NA,0.0656772843324409,NA,NA,0.259412485053123,NA,"MissingData",5
"TIMELESS",-0.374276913059514,0.26511348738654,1.89701260596354,1,0.790922037555889,0.0578262743627118,1,0.915447169805944,0.194962710222443,"Carnivore",2
"STAT6",-1.31703716760465,0.0755835546506625,1.24265829939464,0.563478499157311,0.939750420520924,0.21399377671946,1,0.974687392259001,0.42957705216485,"Both",3
"HEATR4",-1.9841299563024,0.458370008098967,4.04563724595723,0.141724063214822,0.646686635249482,5.21809832660204e-05,0.527141809531915,0.838794244518333,0.00177120868029605,"Carnivore",2
"GSTZ1",-2.79325349685382,-3.50086846038661,3.69723325736908,0.0156542346807119,0.000463744678919472,0.000217962051509966,0.128428094916103,0.0120961221468255,0.00471273713961282,"Unclear",0
"GTF2A1",0.170778350409821,1.24256961030141,-0.347730821437492,1,0.214026474292183,0.728042347329394,1,0.492330879911286,0.856483553183547,"Herbivore",1
"DNAL1",-0.91579196707623,1.1841849755459,1.26458712503323,1,0.236339848224422,0.20601937076629,1,0.51915335409536,0.420566904617387,"Unclear",0
"RNASE9",-2.2569523046987,-0.307350428199288,1.5541337443514,0.0720331656235253,0.758576655754294,0.120152517557984,0.345362484527892,0.897802713763372,0.305139909900256,"DoubleBoth",4
"SERPINA5",-0.98731993483338,0.271057887762466,0.72520123599778,0.970457462886227,0.786346510131764,0.468328584707144,1,0.91274303273651,0.678379436301062,"Both",3
"C14orf132",-0.192241598608406,-0.100287394452807,-0.24894703791954,1,0.920116164807359,0.803401749400041,1,0.967469785545403,0.899200007869626,"Carnivore",2
"OR13A1",-1.11087424813575,-1.93009317009887,0.886117647118828,0.799867444419146,0.0535952945649402,0.375554134540381,1,0.231769599339602,0.600830675719088,"Herbivore",1
"PRAF2",-0.624145189696434,-0.120258611380099,1.0309066122237,1,0.904278289439453,0.302584615547905,1,0.961617997257362,0.530855776921461,"Carnivore",2
"ZFYVE1",0.687378486546559,1.72060240572888,-0.32988749229966,1,0.0853229966254219,0.741484974667264,1,0.301762115877686,0.864041814471054,"Herbivore",1
"TCL1A",-4.00942520989991,-1.5737556561086,4.17601313626834,0.000182600181050603,0.115543949378009,2.96662695127918e-05,0.006696931440982,0.355285257025163,0.00119665572837004,"Carnivore",2
"ZBTB1",0.14142496402912,2.36008039504555,1.320363831632,1,0.018270974972804,0.186713573201683,1,0.124780807801894,0.397136391214989,"Herbivore",1
"DUXA",-0.524832771322938,0.255142289985058,1.41420390320314,1,0.798613202059563,0.157302042280664,1,0.918934813223181,0.358930320147852,"Carnivore",2
"DMAC2L",-2.28829848359105,-0.30173340690757,2.55552381947805,0.0663604343038936,0.762855299463557,0.010602810402186,0.328451298104123,0.899936066157555,0.065476164278304,"Carnivore",2
"JKAMP",-0.917069999817106,-0.963233799842679,0.700929493832366,1,0.335430206588737,0.483347017120517,1,0.61833142483758,0.688598878927545,"Unclear",0
"BDKRB2",1.05280187954466,0.454566866120248,-1.24935197889223,0.87729541011772,0.649420876608146,0.211536364143415,1,0.839696571852886,0.426848135752085,"Carnivore",2
"SAMD4A",-0.620802057330045,-0.0298474106168978,1.2410198507143,1,0.976188747388165,0.214598415794822,1,0.990802734002927,0.430370282516237,"Carnivore",2
"HNRNPC",NA,1.60903513816595,NA,NA,0.107608658489358,NA,NA,0.340403736427401,NA,"MissingData",5
"VTI1B",0.353462526397499,0.844031680068558,-0.409222631445059,1,0.398651702942442,0.682376287433875,1,0.674467890714298,0.829364066775233,"Herbivore",1
"PPP4R3A",1.82291237086288,1.41609909292075,-1.36640360930781,0.204949991902445,0.156746493653157,0.171812316563648,0.662925794463928,0.420298414495288,0.379302734804649,"Both",3
"SERPINA10",-0.546691997855054,-0.985016918071922,-1.73172651138076,1,0.3246157608757,0.0833222680149956,1,0.607165574432752,0.243894193118395,"Carnivore",2
"MAP3K9",-1.97484893661048,-2.4674396698036,2.10955836489458,0.144855880997489,0.0136083150855885,0.0348964137707292,0.533642786552594,0.105589841657398,0.142166722804241,"Unclear",0
"IL11RA",-2.45664432648182,-1.32900509757744,2.2378455743216,0.0420724370637673,0.18384628810167,0.0252311272582389,0.243708126166596,0.457330338219762,0.116060098067341,"Both",3
