GO.ID	Description	p.Val	Empty	phenoType
Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116)	Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process 	0.970699474333173		1
Ruffle Assembly (GO:0097178)	Ruffle Assembly 	0.966513549840496		1
Ruffle Organization (GO:0031529)	Ruffle Organization 	0.970699474333173		1
Sarcomere Organization (GO:0045214)	Sarcomere Organization 	0.956695985017526		-1
Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296)	Sarcoplasmic Reticulum Calcium Ion Transport 	0.887859916797332		-1
Second-Messenger-Mediated Signaling (GO:0019932)	Second-Messenger-Mediated Signaling 	0.591956666948675		-1
Secondary Alcohol Biosynthetic Process (GO:1902653)	Secondary Alcohol Biosynthetic Process 	0.966513549840496		-1
Secondary Alcohol Metabolic Process (GO:1902652)	Secondary Alcohol Metabolic Process 	0.970699474333173		-1
Secondary Palate Development (GO:0062009)	Secondary Palate Development 	0.970699474333173		1
Secretion (GO:0046903)	Secretion 	0.966513549840496		-1
Secretory Granule Organization (GO:0033363)	Secretory Granule Organization 	0.970699474333173		1
Selective Autophagy (GO:0061912)	Selective Autophagy 	0.957022838891206		-1
Selenocysteine Incorporation (GO:0001514)	Selenocysteine Incorporation 	0.970699474333173		1
Self Proteolysis (GO:0097264)	Self Proteolysis 	0.970699474333173		1
Semaphorin-Plexin Signaling Pathway (GO:0071526)	Semaphorin-Plexin Signaling Pathway 	0.880447604328339		-1
Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287)	Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance 	0.949598338687289		-1
Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285)	Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance 	0.957022838891206		-1
Sensory Organ Development (GO:0007423)	Sensory Organ Development 	0.970699474333173		1
Sensory Organ Morphogenesis (GO:0090596)	Sensory Organ Morphogenesis 	0.966513549840496		1
Sensory Perception (GO:0007600)	Sensory Perception 	0.627437849768315		-1
Sensory Perception Of Bitter Taste (GO:0050913)	Sensory Perception Of Bitter Taste 	0.970699474333173		-1
Sensory Perception Of Chemical Stimulus (GO:0007606)	Sensory Perception Of Chemical Stimulus 	0.658064821802651		-1
Sensory Perception Of Light Stimulus (GO:0050953)	Sensory Perception Of Light Stimulus 	0.0725716665306677		-1
Sensory Perception Of Mechanical Stimulus (GO:0050954)	Sensory Perception Of Mechanical Stimulus 	0.966513549840496		-1
Sensory Perception Of Pain (GO:0019233)	Sensory Perception Of Pain 	0.574471187934318		-1
Sensory Perception Of Smell (GO:0007608)	Sensory Perception Of Smell 	0.0429822924943447		-1
Sensory Perception Of Sound (GO:0007605)	Sensory Perception Of Sound 	0.970699474333173		-1
Sensory Perception Of Sour Taste (GO:0050915)	Sensory Perception Of Sour Taste 	0.949598338687289		1
Sensory Perception Of Taste (GO:0050909)	Sensory Perception Of Taste 	0.970699474333173		1
Sequestering Of Actin Monomers (GO:0042989)	Sequestering Of Actin Monomers 	0.966513549840496		-1
Sequestering Of Extracellular Ligand From Receptor (GO:0035581)	Sequestering Of Extracellular Ligand From Receptor 	0.957022838891206		1
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	Serine Family Amino Acid Biosynthetic Process 	0.970699474333173		1
Serine Family Amino Acid Catabolic Process (GO:0009071)	Serine Family Amino Acid Catabolic Process 	0.970699474333173		-1
Serine Family Amino Acid Metabolic Process (GO:0009069)	Serine Family Amino Acid Metabolic Process 	0.966513549840496		1
Serine Transport (GO:0032329)	Serine Transport 	0.970699474333173		1
Serotonin Transport (GO:0006837)	Serotonin Transport 	0.363156903719677		-1
Serotonin Uptake (GO:0051610)	Serotonin Uptake 	0.287994646696835		-1
Short-Chain Fatty Acid Catabolic Process (GO:0019626)	Short-Chain Fatty Acid Catabolic Process 	0.850050674885548		1
Short-Chain Fatty Acid Metabolic Process (GO:0046459)	Short-Chain Fatty Acid Metabolic Process 	0.966513549840496		1
siRNA Processing (GO:0030422)	siRNA Processing 	0.970699474333173		-1
Sialylation (GO:0097503)	Sialylation 	0.970699474333173		1
Signal Complex Assembly (GO:0007172)	Signal Complex Assembly 	0.970699474333173		1
Signal Peptide Processing (GO:0006465)	Signal Peptide Processing 	0.957022838891206		1
Signal Release (GO:0023061)	Signal Release 	0.970699474333173		-1
Signal Release From Synapse (GO:0099643)	Signal Release From Synapse 	0.966513549840496		-1
Signal Transduction By P53 Class Mediator (GO:0072331)	Signal Transduction By P53 Class Mediator 	0.949598338687289		-1
Signal Transduction In Response To DNA Damage (GO:0042770)	Signal Transduction In Response To DNA Damage 	0.970699474333173		-1
Single Strand Break Repair (GO:0000012)	Single Strand Break Repair 	0.966513549840496		1
Sinoatrial Node Development (GO:0003163)	Sinoatrial Node Development 	0.966513549840496		1
Sister Chromatid Segregation (GO:0000819)	Sister Chromatid Segregation 	0.168490066998156		1
Skeletal Muscle Cell Differentiation (GO:0035914)	Skeletal Muscle Cell Differentiation 	0.980635057994594		-1
Skeletal Muscle Contraction (GO:0003009)	Skeletal Muscle Contraction 	0.966988779714274		-1
Skeletal Muscle Fiber Development (GO:0048741)	Skeletal Muscle Fiber Development 	0.974708815920737		1
Skeletal Muscle Organ Development (GO:0060538)	Skeletal Muscle Organ Development 	0.970699474333173		1
Skeletal Muscle Thin Filament Assembly (GO:0030240)	Skeletal Muscle Thin Filament Assembly 	0.970699474333173		-1
Skeletal Muscle Tissue Development (GO:0007519)	Skeletal Muscle Tissue Development 	0.970699474333173		1
Skeletal Muscle Tissue Regeneration (GO:0043403)	Skeletal Muscle Tissue Regeneration 	0.957022838891206		-1
Skeletal Myofibril Assembly (GO:0014866)	Skeletal Myofibril Assembly 	0.970699474333173		-1
Skeletal System Development (GO:0001501)	Skeletal System Development 	0.966513549840496		-1
Skeletal System Morphogenesis (GO:0048705)	Skeletal System Morphogenesis 	0.966513549840496		1
Skin Development (GO:0043588)	Skin Development 	0.611924233381377		-1
Skin Epidermis Development (GO:0098773)	Skin Epidermis Development 	0.970699474333173		1
Skin Morphogenesis (GO:0043589)	Skin Morphogenesis 	0.957022838891206		-1
Small GTPase Mediated Signal Transduction (GO:0007264)	Small GTPase Mediated Signal Transduction 	0.957022838891206		1
Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491)	Small Nucleolar Ribonucleoprotein Complex Assembly 	0.718511740709398		1
Smooth Muscle Cell Differentiation (GO:0051145)	Smooth Muscle Cell Differentiation 	0.970699474333173		-1
Smooth Muscle Cell Migration (GO:0014909)	Smooth Muscle Cell Migration 	0.966513549840496		1
Smooth Muscle Contraction (GO:0006939)	Smooth Muscle Contraction 	0.957022838891206		1
Smooth Muscle Tissue Development (GO:0048745)	Smooth Muscle Tissue Development 	0.845509312841138		1
Smoothened Signaling Pathway (GO:0007224)	Smoothened Signaling Pathway 	0.966513549840496		1
snRNA 3'-End Processing (GO:0034472)	snRNA 3'-End Processing 	0.970699474333173		-1
snRNA Metabolic Process (GO:0016073)	snRNA Metabolic Process 	0.970699474333173		1
snRNA Modification (GO:0040031)	snRNA Modification 	0.961196726693825		1
snRNA Processing (GO:0016180)	snRNA Processing 	0.966513549840496		1
snRNA Transcription (GO:0009301)	snRNA Transcription 	0.970699474333173		-1
snRNA Transcription By RNA Polymerase II (GO:0042795)	snRNA Transcription By RNA Polymerase II 	0.966513549840496		-1
snRNA Transcription By RNA Polymerase III (GO:0042796)	snRNA Transcription By RNA Polymerase III 	0.961196726693825		-1
sno(s)RNA 3'-End Processing (GO:0031126)	sno	0.957022838891206		-1
snoRNA Localization (GO:0048254)	snoRNA Localization 	0.961196726693825		1
Sodium Ion Export Across Plasma Membrane (GO:0036376)	Sodium Ion Export Across Plasma Membrane 	0.970699474333173		-1
Sodium Ion Homeostasis (GO:0055078)	Sodium Ion Homeostasis 	0.970699474333173		1
Sodium Ion Import Across Plasma Membrane (GO:0098719)	Sodium Ion Import Across Plasma Membrane 	0.970087557961208		-1
Sodium Ion Transmembrane Transport (GO:0035725)	Sodium Ion Transmembrane Transport 	0.664128757282264		-1
Sodium Ion Transport (GO:0006814)	Sodium Ion Transport 	0.850050674885548		-1
Sodium-Dependent Phosphate Transport (GO:0044341)	Sodium-Dependent Phosphate Transport 	0.966513549840496		-1
Sodium-Independent Organic Anion Transport (GO:0043252)	Sodium-Independent Organic Anion Transport 	0.971113638943987		1
Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446)	Somatic Hypermutation Of Immunoglobulin Genes 	0.970699474333173		1
Somatic Recombination Of Immunoglobulin Gene Segments (GO:0016447)	Somatic Recombination Of Immunoglobulin Gene Segments 	0.419514046018469		1
Somatic Recombination Of Immunoglobulin Genes Involved In Immune Response (GO:0002204)	Somatic Recombination Of Immunoglobulin Genes Involved In Immune Response 	0.94316145743841		1
Somite Development (GO:0061053)	Somite Development 	0.949598338687289		1
Spermatid Development (GO:0007286)	Spermatid Development 	0.968265431674335		1
Spermidine Metabolic Process (GO:0008216)	Spermidine Metabolic Process 	0.970699474333173		1
Sphingoid Biosynthetic Process (GO:0046520)	Sphingoid Biosynthetic Process 	0.970699474333173		1
Sphingoid Metabolic Process (GO:0046519)	Sphingoid Metabolic Process 	0.966513549840496		1
Sphingolipid Biosynthetic Process (GO:0030148)	Sphingolipid Biosynthetic Process 	0.970699474333173		1
Sphingolipid Catabolic Process (GO:0030149)	Sphingolipid Catabolic Process 	0.970699474333173		-1
Sphingolipid Metabolic Process (GO:0006665)	Sphingolipid Metabolic Process 	0.966513549840496		1
Sphingomyelin Biosynthetic Process (GO:0006686)	Sphingomyelin Biosynthetic Process 	0.970699474333173		-1
Sphingomyelin Metabolic Process (GO:0006684)	Sphingomyelin Metabolic Process 	0.966513549840496		-1
Sphingosine Biosynthetic Process (GO:0046512)	Sphingosine Biosynthetic Process 	0.970699474333173		1
Sphingosine Metabolic Process (GO:0006670)	Sphingosine Metabolic Process 	0.966513549840496		1
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	Sphingosine-1-Phosphate Receptor Signaling Pathway 	0.582228872604541		-1
Spinal Cord Development (GO:0021510)	Spinal Cord Development 	0.970699474333173		-1
Spinal Cord Dorsal/Ventral Patterning (GO:0021513)	Spinal Cord Dorsal/Ventral Patterning 	0.966513549840496		-1
Spindle Assembly (GO:0051225)	Spindle Assembly 	0.233472664949932		1
Spindle Assembly Checkpoint Signaling (GO:0071173)	Spindle Assembly Checkpoint Signaling 	0.961196726693825		1
Spleen Development (GO:0048536)	Spleen Development 	0.970699474333173		1
Spliceosomal Complex Assembly (GO:0000245)	Spliceosomal Complex Assembly 	0.970699474333173		1
Spliceosomal snRNP Assembly (GO:0000387)	Spliceosomal snRNP Assembly 	0.987178047113912		1
Spliceosomal tri-snRNP Complex Assembly (GO:0000244)	Spliceosomal tri-snRNP Complex Assembly 	0.957022838891206		-1
Spontaneous Synaptic Transmission (GO:0098814)	Spontaneous Synaptic Transmission 	0.970699474333173		1
Sprouting Angiogenesis (GO:0002040)	Sprouting Angiogenesis 	0.966513549840496		-1
Stabilization Of Membrane Potential (GO:0030322)	Stabilization Of Membrane Potential 	0.970699474333173		-1
Stem Cell Development (GO:0048864)	Stem Cell Development 	0.931763807876929		1
Stem Cell Differentiation (GO:0048863)	Stem Cell Differentiation 	0.970699474333173		1
Steroid Biosynthetic Process (GO:0006694)	Steroid Biosynthetic Process 	0.961196726693825		-1
Steroid Catabolic Process (GO:0006706)	Steroid Catabolic Process 	0.970699474333173		-1
Steroid Hormone Biosynthetic Process (GO:0120178)	Steroid Hormone Biosynthetic Process 	0.713784441362976		1
Steroid Hormone Mediated Signaling Pathway (GO:0043401)	Steroid Hormone Mediated Signaling Pathway 	0.9680408576935		1
Steroid Metabolic Process (GO:0008202)	Steroid Metabolic Process 	0.966513549840496		1
Sterol Biosynthetic Process (GO:0016126)	Sterol Biosynthetic Process 	0.956695985017526		-1
Sterol Catabolic Process (GO:0016127)	Sterol Catabolic Process 	0.970699474333173		1
Sterol Homeostasis (GO:0055092)	Sterol Homeostasis 	0.966513549840496		-1
Sterol Metabolic Process (GO:0016125)	Sterol Metabolic Process 	0.98739614480673		-1
Sterol Transport (GO:0015918)	Sterol Transport 	0.956695985017526		-1
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	Stimulatory C-type Lectin Receptor Signaling Pathway 	0.970699474333173		1
Store-Operated Calcium Entry (GO:0002115)	Store-Operated Calcium Entry 	0.970699474333173		-1
Stress Fiber Assembly (GO:0043149)	Stress Fiber Assembly 	0.972775872882584		1
Stress Granule Assembly (GO:0034063)	Stress Granule Assembly 	0.966513549840496		1
Stress-Activated MAPK Cascade (GO:0051403)	Stress-Activated MAPK Cascade 	0.949598338687289		-1
Stress-Activated Protein Kinase Signaling Cascade (GO:0031098)	Stress-Activated Protein Kinase Signaling Cascade 	0.845179690539097		-1
Stress-Induced Premature Senescence (GO:0090400)	Stress-Induced Premature Senescence 	0.970699474333173		-1
Striated Muscle Cell Development (GO:0055002)	Striated Muscle Cell Development 	0.970699474333173		-1
Striated Muscle Cell Differentiation (GO:0051146)	Striated Muscle Cell Differentiation 	0.966513549840496		-1
Striated Muscle Contraction (GO:0006941)	Striated Muscle Contraction 	0.65965300454867		-1
Striated Muscle Hypertrophy (GO:0014897)	Striated Muscle Hypertrophy 	0.949598338687289		-1
Striated Muscle Tissue Development (GO:0014706)	Striated Muscle Tissue Development 	0.991467292778491		1
Substantia Nigra Development (GO:0021762)	Substantia Nigra Development 	0.827034497044412		1
Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	Substrate Adhesion-Dependent Cell Spreading 	0.970699474333173		-1
Substrate-Dependent Cell Migration (GO:0006929)	Substrate-Dependent Cell Migration 	0.853469561630673		-1
Substrate-Dependent Cell Migration, Cell Extension (GO:0006930)	Substrate-Dependent Cell Migration, Cell Extension 	0.957022838891206		-1
Subtelomeric Heterochromatin Formation (GO:0031509)	Subtelomeric Heterochromatin Formation 	0.966513549840496		1
Succinate Transport (GO:0015744)	Succinate Transport 	0.966513549840496		-1
succinyl-CoA Catabolic Process (GO:1901289)	succinyl-CoA Catabolic Process 	0.97051227590698		1
succinyl-CoA Metabolic Process (GO:0006104)	succinyl-CoA Metabolic Process 	0.970699474333173		1
Sulfate Transport (GO:0008272)	Sulfate Transport 	0.786528878463898		-1
Sulfation (GO:0051923)	Sulfation 	0.786528878463898		1
Sulfur Amino Acid Biosynthetic Process (GO:0000097)	Sulfur Amino Acid Biosynthetic Process 	0.970307066022047		-1
Sulfur Amino Acid Catabolic Process (GO:0000098)	Sulfur Amino Acid Catabolic Process 	0.970699474333173		1
Sulfur Amino Acid Metabolic Process (GO:0000096)	Sulfur Amino Acid Metabolic Process 	0.970699474333173		-1
Sulfur Amino Acid Transport (GO:0000101)	Sulfur Amino Acid Transport 	0.970699474333173		-1
Sulfur Compound Biosynthetic Process (GO:0044272)	Sulfur Compound Biosynthetic Process 	0.966513549840496		1
Sulfur Compound Catabolic Process (GO:0044273)	Sulfur Compound Catabolic Process 	0.966513549840496		1
Sulfur Compound Transport (GO:0072348)	Sulfur Compound Transport 	0.899886215497869		-1
Superoxide Anion Generation (GO:0042554)	Superoxide Anion Generation 	0.970699474333173		-1
Superoxide Metabolic Process (GO:0006801)	Superoxide Metabolic Process 	0.970699474333173		1
Suppression Of Viral Release By Host (GO:0044790)	Suppression Of Viral Release By Host 	0.999152603671202		1
Supramolecular Fiber Organization (GO:0097435)	Supramolecular Fiber Organization 	0.907745111029798		-1
Surfactant Homeostasis (GO:0043129)	Surfactant Homeostasis 	0.957022838891206		-1
Sympathetic Ganglion Development (GO:0061549)	Sympathetic Ganglion Development 	0.970699474333173		1
Sympathetic Nervous System Development (GO:0048485)	Sympathetic Nervous System Development 	0.970699474333173		-1
Synapse Assembly (GO:0007416)	Synapse Assembly 	0.771317834101358		-1
Synapse Organization (GO:0050808)	Synapse Organization 	0.557523394807406		-1
Synapse Pruning (GO:0098883)	Synapse Pruning 	0.966513549840496		-1
Synaptic Membrane Adhesion (GO:0099560)	Synaptic Membrane Adhesion 	0.970699474333173		-1
