,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,X_Omnivore...Insectivore.Rho,X_Omnivore...Insectivore.P,X_Omnivore...Insectivore.p.adj,Carnivore...Insectivore.Rho,Carnivore...Insectivore.P,Carnivore...Insectivore.p.adj,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj
TMCO4,0.951582655992068,1,1,1.16167331907417,1,1,-0.0865943647304007,1,1,2.18104331551594,0.175081276973815,1,1.22402913966735,1,1,1.52594954673603,0.762134580091561,1
TMCO5A,1.5183260699344,0.773593312448176,1,1.86886367842523,0.369850696420899,1,-0.182305418705755,1,1,0.0234143772541472,1,1,-1.26365141692275,1,1,-1.38357833515885,0.998925635165398,1
TMCO6,0.262891283347779,1,1,1.3438184514387,1,1,0.791804512740189,1,1,0.43542531399584,1,1,0.163771068941008,1,1,-0.548380657657992,1,1
TMDD1,1.71201079560882,0.521368073959964,1,1.76841401522277,0.461950291483815,1,-0.55808840128069,1,1,0.575482945356599,1,1,-0.769762668040023,1,1,-0.464306966467628,1,1
TMED1,-0.869693304772691,1,1,-0.681005522132104,1,1,0.474518680592091,1,1,0.97049703056479,1,1,1.58206946731627,0.681802277403655,1,1.69695963445516,0.538225753590175,1
TMED10,0.0911366007923995,1,1,-0.630001092267027,1,1,-0.56588399310375,1,1,0.0506042440410622,1,1,-0.0395643643172679,1,1,0.565962755667002,1,1
TMED2,1.77116826897871,0.459196344955495,1,0.808137624265252,1,1,-1.42302494707577,0.928373540912271,1,0.48886593150873,1,1,-1.30958008537088,1,1,-0.156892908110547,1,1
TMED3,-1.14626875013767,1,1,0.81500328177041,1,1,1.98322543674717,0.284053522883673,1,-3.39905233846125,0.00405718650568245,0.206271808180683,-2.11306690424625,0.207570251331368,1,-4.42409655284876,5.81080218305473e-05,0.0731221596567201
TMED4,-0.0534166214601122,1,1,-0.139150834729673,1,1,-0.0538087245358809,1,1,-0.93426024686196,1,1,-0.779600518891143,1,1,-0.922909781501671,1,1
TMED5,1.04921079200295,1,1,2.27229837785336,0.1384109683526,1,0.765013238529511,1,1,2.78168175440484,0.0324468242464258,0.561118877763363,1.57605941658496,0.690072664357449,1,1.18865552368263,1,1
TMED6,3.51429309984282,0.00264555604524452,0.134329243413298,1.57917635432211,0.685773672048956,1,-2.55562534972583,0.0635983054673828,0.892343702674296,3.95554619368943,0.000458159946525034,0.0734338254320855,0.873098709137138,1,1,3.14226896665071,0.0100586374467832,0.607311628803017
TMED7-TICAM2,-1.79011415516582,0.440613369977836,1,0.075657319581534,1,1,2.03813320894225,0.249219676980554,1,0.614206583812647,1,1,2.04587787464462,0.244610326138581,1,0.606959866703658,1,1
TMED7,-0.212490739934429,1,1,-0.59037071774448,1,1,-0.220582011206411,1,1,-0.741997035427018,1,1,-0.448940917973174,1,1,-0.347127156461026,1,1
TMED8,1.02724354717979,1,1,1.46934878451389,0.850429266570278,1,0.114839262448524,1,1,0.796016319281047,1,1,-0.163778334176677,1,1,-0.305840995205382,1,1
TMED9,1.2268411172308,1,1,-1.14882488810018,1,1,-2.33498100476666,0.117266478438978,1,-0.463708250552916,1,1,-1.44456421012657,0.891481990602667,1,0.350231043684918,1,1
TMEFF1,1.76777913901071,0.462587002212632,1,-0.341282646759251,1,1,-2.11876389565955,0.204662552344857,1,1.20363007679882,1,1,-0.512374214034769,1,1,1.53354850925541,0.750844584090288,1
TMEFF2,-0.843799565616394,1,1,0.591842152773964,1,1,1.38311365889695,0.99978010910412,1,0.420442019853792,1,1,1.16371492546393,1,1,-0.0573664129187723,1,1
TMEM100,1.47322425937666,0.84414345456431,1,-0.956211578048462,1,1,-2.39299043870118,0.100270059471665,1,-0.785468571804278,1,1,-2.01243217166071,0.265046400054991,1,-0.0847106573661518,1,1
TMEM101,1.04580554419635,1,1,0.832596129289663,1,1,-0.533340346401749,1,1,0.0177394203375083,1,1,-1.00165633603212,1,1,-0.763769337272468,1,1
TMEM102,-0.4395022627825,1,1,1.42671424752975,0.921973663233981,1,1.73382177535491,0.497698264574751,1,-0.905414465542225,1,1,-0.495137748332024,1,1,-2.00887434264233,0.267302769302276,1
TMEM104,-1.69477902055393,0.54070409250537,1,-2.1464123340852,0.19104057687369,1,0.122828335972182,1,1,-2.61348515909757,0.0537743856203031,0.711655354526842,-0.892515011758513,1,1,-1.21457175468888,1,1
TMEM106A,-0.0772427167359139,1,1,-0.368241291189977,1,1,-0.232919510694198,1,1,0.411059960229234,1,1,0.447964451571559,1,1,0.753548479893174,1,1
TMEM106B,-1.2108481115776,1,1,1.26441271889516,1,1,2.29009979894901,0.132093192195183,1,-1.11898552029286,1,1,0.14478197147024,1,1,-2.28343461849891,0.134428680139938,1
TMEM106C,1.44381246674141,0.892750405371518,1,0.344246003924709,1,1,-1.3725051722865,1,1,0.689223623304521,1,1,-0.659194368545444,1,1,0.501932091025454,1,1
TMEM107,-0.0831035548089832,1,1,0.437730208754263,1,1,0.42328737534433,1,1,1.36443185230601,1,1,1.22273117422198,1,1,1.1683390946088,1,1
TMEM108,1.09957431606433,1,1,0.0662075428962829,1,1,-1.19858495208153,1,1,-4.20708571212958,0.000155211027763875,0.0501637286993301,-4.80922414287462,9.09103401998687e-06,0.0148473076911267,-4.71076385513118,1.48074036011005e-05,0.0628858173601346
TMEM109,0.982795191030613,1,1,-1.43100628654168,0.914570480559195,1,-2.2941727684611,0.130683461022352,1,-1.4002578018184,0.96861679423516,1,-2.09820808977071,0.215320603829824,1,-0.472703574308608,1,1
TMEM11,-0.251132171207103,1,1,-0.666874791976839,1,1,-0.308525130681319,1,1,-2.39060156559194,0.100924775902877,0.975448472098795,-2.02078912354792,0.259809595249982,1,-2.13746464115673,0.195361312055041,1
TMEM114,-0.278515436196274,1,1,1.9345755753745,0.318254397936346,1,1.90013521843346,0.344492261855786,1,0.189275788835531,1,1,0.405171790025707,1,1,-1.27009973842053,1,1
TMEM115,1.49424372318929,0.810671570260652,1,0.331983994706339,1,1,-1.36771158615118,1,1,0.924375949400712,1,1,-0.560707545250905,1,1,0.739030291809668,1,1
TMEM116,2.93239200408019,0.0201817130958932,0.40946338897218,3.91548342967541,0.000541339449113172,0.228986586974872,0.168761258118852,1,1,2.89684932992322,0.0226158441085054,0.470197775698925,0.314854489250899,1,1,0.221296958794592,1,1
TMEM117,0.297483250415528,1,1,0.394299486403291,1,1,-0.0120560705542603,1,1,-0.639259927246724,1,1,-0.843328463440793,1,1,-1.09940308242507,1,1
TMEM119,0.154455817625297,1,1,1.01800436424281,1,1,0.660889135291353,1,1,0.676636405259573,1,1,0.480967999709525,1,1,-0.0186508213327561,1,1
TMEM120A,-1.09847007276218,1,1,0.823439521195142,1,1,1.87944793552125,0.361100137568437,1,0.226474506513246,1,1,1.17686023663771,1,1,-0.41743303489794,1,1
TMEM120B,0.876039773119294,1,1,0.494181430884605,1,1,-0.542864752171921,1,1,0.512528269232499,1,1,-0.286843886575076,1,1,0.166522884104624,1,1
TMEM121,-0.659591056771571,1,1,-0.489064289650238,1,1,0.357208905017154,1,1,0.275988559138452,1,1,0.824441454847404,1,1,0.703120818869831,1,1
TMEM121B,-0.894225849242056,1,1,-0.249480303001483,1,1,0.797577238932313,1,1,-1.4028069375655,0.964046506041248,1,-0.53264501059273,1,1,-1.36462060853178,1,1
TMEM123,-1.74208763263489,0.488958667895747,1,-1.68381766326611,0.55330147516334,1,0.507563280519516,1,1,0.0635987697343994,1,1,1.47323150421756,0.844131737367967,1,1.29839429433787,1,1
TMEM125,-2.9715187688969,0.0177798456392811,0.381278396699276,-0.797184398820921,1,1,2.72188341691228,0.0389466224251365,0.701683262583611,-0.84132886003973,1,1,1.8330322426945,0.400786657879819,1,-0.31717293765675,1,1
TMEM126A,3.55949631685185,0.00222940046442036,0.121696329186132,2.62540028578332,0.0519282927493395,1,-1.8088001160149,0.422892373650425,1,3.52117497895175,0.00257783403807269,0.161611034609848,0.162827212517235,1,1,1.87441619998377,0.365238494143292,1
TMEM126B,4.20431673269621,0.000157123211980181,0.0281536410530162,4.56616882506217,2.98031266154428e-05,0.0616328658407356,-0.902806332997807,1,1,4.1068304085355,0.000240675311600939,0.0587543794026097,0.346055199298717,1,1,1.1947690912974,1,1
TMEM127,-0.096828181677656,1,1,0.512877644532173,1,1,0.538210149400345,1,1,0.418762843194785,1,1,0.464107491489454,1,1,0,1,1
TMEM128,-1.2545449545366,1,1,-1.42666709613589,0.922055245225954,1,0.158286407918449,1,1,-1.13609114924895,1,1,0.0669706568681665,1,1,-0.0691636048764004,1,1
TMEM129,-0.842743459727071,1,1,-0.729631170960599,1,1,0.369542095598277,1,1,-0.92942616942631,1,1,-0.074763645610599,1,1,-0.464881669256367,1,1
TMEM130,1.92902730651535,0.322364834237074,1,-0.813133987971994,1,1,-2.88623142118787,0.0233931214150311,0.552632655265039,-0.691603094180947,1,1,-2.28162336156786,0.135069517513394,1,-0.135155413961666,1,1
TMEM131,1.18791308844981,1,1,-0.783695540065845,1,1,-1.96629350743318,0.295588298225984,1,-0.589558574475427,1,1,-1.50302831959515,0.796990448079314,1,-0.0700875191345716,1,1
TMEM131L,3.76682673180293,0.000992013975754332,0.0779924602320645,-0.359825329301366,1,1,-4.48925726305575,4.28831631695029e-05,0.0113462723580338,3.85563879835179,0.000692566894195876,0.0823843836896979,0.518041984338052,1,1,4.42901767121691,5.67979603857378e-05,0.0731221596567201
TMEM132A,0.152377623422079,1,1,0.227420954356028,1,1,0.0129151928990063,1,1,-0.233890296189012,1,1,-0.327795650584973,1,1,-0.397257909350779,1,1
TMEM132B,-2.89855797134723,0.0224929799137476,0.431776549070435,-1.35007068908685,1,1,2.25321763279853,0.145472580917702,1,-1.60090333693095,0.656389982431234,1,0.983856676299644,1,1,-0.895523326202471,1,1
TMEM132C,-1.86978638549823,0.369080926252567,1,-1.11580219701925,1,1,1.13343298155589,1,1,-1.89028447853884,0.352319541164328,1,-0.466331694934076,1,1,-1.33005281904517,1,1
TMEM132D,-2.17481195168301,0.177865266574395,1,-2.30052048953502,0.128512499007434,1,0.515833928958351,1,1,-3.71792653549713,0.00120518796037699,0.109095965759589,-1.75647044763333,0.474048679016228,1,-2.45237256745411,0.085150582127961,1
TMEM132E,-2.97131163811086,0.0177918427324572,0.381278396699276,-0.411579682405299,1,1,2.93185616753845,0.0202165654796483,0.517457169634136,-1.41813033436371,0.936916298599877,1,1.24971362730398,1,1,-1.2332518995937,1,1
TMEM134,1.0066972073215,1,1,1.79227162795468,0.438536794589222,1,0.266530205832403,1,1,1.08364354145152,1,1,0.133735787862882,1,1,-0.0786668685240442,1,1
TMEM135,2.3292776358491,0.119066174125972,1,-1.28614367657066,1,1,-3.62325426446798,0.00174551752312923,0.121081385939612,1.13013399931311,1,1,-0.869091141718272,1,1,2.14232842288827,0.193002379215839,1
TMEM138,0.61511241727795,1,1,0.557369510290237,1,1,-0.238765575462367,1,1,-0.770132909082046,1,1,-1.20304301854175,1,1,-1.30845332880553,1,1
TMEM139,-0.633385624602075,1,1,-0.447045247492275,1,1,0.344563372022331,1,1,-0.268275709981564,1,1,0.30547962457887,1,1,0.0478309427245183,1,1
TMEM140,0.914231105446036,1,1,2.77944562499683,0.032671061354499,1,1.26917303436048,1,1,0.604085602096697,1,1,-0.222302795795929,1,1,-1.43486686800959,0.907950231675741,1
TMEM141,0.348463027787344,1,1,0.56997014323457,1,1,0.0843624107613081,1,1,-0.953858315798577,1,1,-1.14038396266042,1,1,-1.45334426877012,0.876769151205369,1
TMEM143,-0.239994620983995,1,1,0.775410874422552,1,1,0.961679419480174,1,1,-0.775307773146908,1,1,-0.521010447361177,1,1,-1.47931725334403,0.834333262527196,1
TMEM144,0.871043118894862,1,1,-0.600400304607353,1,1,-1.55495018859774,0.719747597840882,1,0.903405287906413,1,1,0.0811411122889645,1,1,1.52792330536573,0.759189486586822,1
TMEM145,-1.42372737681736,0.927152433217022,1,-0.725359977664964,1,1,0.983724699468885,1,1,-0.752220267208216,1,1,0.49584504263074,1,1,-0.288088816196042,1,1
TMEM147,2.28623276463345,0.133443869502476,1,1.54813146215955,0.729543891260318,1,-1.57231125489532,0.695270304739119,1,1.32818121344686,1,1,-1.37283836913545,1,1,0.135962498783488,1,1
TMEM14A,1.51939736516831,0.771975028759896,1,0.346854770765547,1,1,-1.43645568109096,0.905236312370111,1,0.423896528718272,1,1,-1.10302776314887,1,1,0.182626649440111,1,1
TMEM14B,2.02916553230947,0.254648597797512,1,-0.334583982942539,1,1,-2.39090447510378,0.100841550530934,1,0.653395978857519,1,1,-1.18914154500531,1,1,0.943997631765349,1,1
TMEM14C,-0.0587776230043726,1,1,-1.23634409402295,1,1,-0.926333342169791,1,1,-0.122268048399767,1,1,-0.054654907835086,1,1,0.883907749463662,1,1
TMEM150A,0.921423336856434,1,1,-0.510523070067677,1,1,-1.47281296615646,0.844808850728789,1,0.34622162128746,1,1,-0.490888146570927,1,1,0.795959764378703,1,1
TMEM150B,0.734798057610956,1,1,-0.530433870159154,1,1,-1.28827182636264,1,1,0.0228377442560299,1,1,-0.581899558874564,1,1,0.417046207535235,1,1
TMEM150C,-0.191583193026391,1,1,0.529454944262461,1,1,0.545878407011728,1,1,0.686421640122601,1,1,0.68376156178347,1,1,0.320802795936579,1,1
TMEM151A,-0.172799273704248,1,1,1.44591971192652,0.889198334403234,1,1.53959890748292,0.741948911749922,1,-0.908599375716726,1,1,-0.712431771470893,1,1,-2.28944408216215,0.132321380090331,1
TMEM151B,0.576682667766686,1,1,0.175342956392707,1,1,-0.494494485584686,1,1,-0.562442131708655,1,1,-0.94980822300229,1,1,-0.717514885514672,1,1
TMEM154,-1.96522828638172,0.296326928815246,1,-0.459796881988855,1,1,1.80255964557622,0.428744396799627,1,-0.6630291639997,1,1,0.953421123226916,1,1,-0.387820465533925,1,1
TMEM155,2.27842379714006,0.136208039400084,1,0.550163373272315,1,1,-2.03634034987899,0.250297144371032,1,-0.683251557190693,1,1,-2.39450551046033,0.0998567601961152,1,-1.1038796966973,1,1
TMEM156,0.706475689444379,1,1,2.02342821207508,0.258174107818008,1,0.942077094725069,1,1,1.8653072287617,0.372830114908103,1,1.15636753708716,1,1,0.556412100502078,1,1
TMEM158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM159,1.28254805533384,1,1,1.21057375343575,1,1,-0.45537026015034,1,1,-2.34245798925149,0.114943143442154,1,-3.14020549972267,0.0101297615891407,0.53865298335359,-3.45838535396874,0.00326054099920715,0.381595252517255
TMEM160,0.90338433074296,1,1,-0.35769165460552,1,1,-1.18527083823604,1,1,-0.555924044771885,1,1,-1.21444416912561,1,1,-0.33844898437846,1,1
TMEM161A,0.0214696673428079,1,1,0.16405563662914,1,1,0.114464244562798,1,1,2.89206052606928,0.0229634524682832,0.474007550004373,2.64931547614014,0.0483930018887213,1,3.0532464765468,0.0135827949794871,0.678153900951651
TMEM161B,1.7497144099917,0.481005635544162,1,-0.389891148717219,1,1,-2.23809001620291,0.151291113541711,1,-0.430940316401487,1,1,-1.97304164364156,0.290944908004221,1,-0.159440837829244,1,1
TMEM163,-0.23050068175501,1,1,-1.44513712098324,0.890516243945464,1,-0.94440971436143,1,1,-1.99004813365326,0.279513800740698,1,-1.63315501821135,0.614618386292781,1,-1.12968276260592,1,1
TMEM164,-0.362411203104902,1,1,1.22515644951891,1,1,1.41452582557465,0.943245420773197,1,1.29844851151098,1,1,1.48209255864353,0.829894011170123,1,0.38051493242635,1,1
TMEM167A,0.0549540404394111,1,1,-1.00748211685164,1,1,-0.962007563726777,1,1,-1.08038757311735,1,1,-1.04179807458085,1,1,-0.211171612742415,1,1
TMEM167B,-0.245883792483783,1,1,0.164389021055436,1,1,0.506820199180198,1,1,0.530588657652599,1,1,0.872945180609343,1,1,0.515040443976798,1,1
TMEM168,1.23419683539977,1,1,0.428538016852826,1,1,-1.03183065051745,1,1,-1.48777290568002,0.820864759829562,1,-2.42912492506134,0.090811897401987,1,-2.01471254867765,0.263608659616611,1
TMEM17,2.09402787936545,0.217544980807439,1,-1.19642372066491,1,1,-3.38820960840691,0.0042210287653516,0.199942899649813,0.645999474846987,1,1,-1.33064855494777,1,1,1.76051265879047,0.469925538525372,1
TMEM170A,0.383431221430343,1,1,0.193433591567274,1,1,-0.280963719849539,1,1,-0.601820050090324,1,1,-0.862469708990677,1,1,-0.891420151599834,1,1
TMEM170B,-0.443053378608375,1,1,-1.19216726689053,1,1,-0.464659893986914,1,1,-0.999935940179709,1,1,-0.45461374240872,1,1,-0.0929528253248311,1,1
TMEM171,0.892790979304734,1,1,-2.60528115773916,0.0550793375165399,1,-3.14428947267702,0.00998943952931139,0.345176137168612,0.898634231566451,1,1,0.085631791242952,1,1,2.87203143037766,0.0244705441062776,0.880797317220724
TMEM174,-0.696164816672117,1,1,0.326918111484505,1,1,1.03610237279471,1,1,0.518653341654165,1,1,1.06779140588284,1,1,0.313156995485983,1,1
TMEM175,-0.47718180289931,1,1,-1.57451688544091,0.692208005781167,1,-0.742611400878935,1,1,-2.05413354380192,0.239776609596498,1,-1.45984880081446,0.86598979833723,1,-1.09577079342645,1,1
TMEM176A,-0.493633747352887,1,1,1.2169304442036,1,1,1.54125699130803,0.73952551116637,1,-0.0979394171636366,1,1,0.295481108551455,1,1,-0.933728913667473,1,1
TMEM176B,0.183082458506509,1,1,1.17406862518077,1,1,0.832363589238378,1,1,0.437781963426641,1,1,0.265127495083682,1,1,-0.38185447316179,1,1
TMEM177,0.243212721990526,1,1,2.08082065571077,0.224701948662262,1,1.48317957699625,0.828160234955718,1,1.25441898986965,1,1,0.948026285834554,1,1,-0.185612679217839,1,1
TMEM178A,1.3925930185504,0.982457372276911,1,0.414878132414139,1,1,-1.25736823150835,1,1,-0.0787990241645553,1,1,-1.41901905188587,0.935360770303927,1,-0.485325288205976,1,1
TMEM178B,-0.670297534644846,1,1,0.430769415769376,1,1,1.06878691937764,1,1,0.346521226012145,1,1,0.853310335187925,1,1,0.0587254659573356,1,1
TMEM179,0.269033977658865,1,1,0.881511975400194,1,1,0.403065427064218,1,1,-0.0938561387018921,1,1,-0.312533243658775,1,1,-0.772164892452258,1,1
TMEM179B,1.51623376160348,0.776761523538454,1,0.290641533536331,1,1,-1.48901568862684,0.818899425093892,1,0.500404022446008,1,1,-0.841574534317192,1,1,0.330101330706479,1,1
TMEM18,0.795295216404703,1,1,1.72367693841272,0.508597082923135,1,0.466051833500253,1,1,2.38239863370871,0.103201600052426,0.988189934041729,1.3507465405009,1,1,1.23643858286504,1,1
TMEM181,0.432256784543096,1,1,-1.34032307640336,1,1,-1.6228049860521,0.627786597271337,1,-2.35881006381169,0.110001820263499,1,-2.52361485000858,0.0696930667980011,1,-1.52294612326161,0.76663311068904,1
TMEM182,-1.55686872414577,0.717009938292698,1,-0.980575045444819,1,1,0.940104955568594,1,1,-2.70647167467219,0.0408014299901054,0.625731623478785,-0.950889401495261,1,1,-2.22580700421256,0.156162668788122,1
TMEM183A,0.294951300514084,1,1,-1.39120780767465,0.984974521993209,1,-1.54210891163104,0.738282778494312,1,-1.76383227916988,0.466561327028264,1,-1.88610389197872,0.355685735759618,1,-0.800131932042632,1,1
TMEM184A,-1.39832849108662,0.972086675638441,1,-2.027333748965,0.255769753742779,1,-0.0949119189676269,1,1,-2.27932540156695,0.135886374792428,1,-0.896885637245954,1,1,-0.996835215749402,1,1
TMEM184B,-0.280798550720897,1,1,1.01506489901546,1,1,1.21012087619094,1,1,0.494833061696792,1,1,0.719266132781164,1,1,-0.337449701045078,1,1
TMEM184C,2.3987888056752,0.0986963940874128,0.940055821319321,0.799840527482535,1,1,-2.06486053882694,0.233617186683281,1,0.961857549444921,1,1,-1.251091507001,1,1,0.456746082081956,1,1
TMEM185A,0.293474203612398,1,1,0.883369300976535,1,1,0.491071840760368,1,1,1.80162799794135,0.429623719362135,1,1.43145327970943,0.913802086969015,1,1.24480169330072,1,1
TMEM185B,-0.569991555332237,1,1,-0.824106164722193,1,1,-0.00647404950946196,1,1,-1.86719837555368,0.37124334231278,1,-1.05172534460295,1,1,-1.38191333105375,1,1
TMEM186,1.57498771322829,0.691555683899671,1,2.98098311698595,0.0172394779617669,0.831290833351133,0.735912577884154,1,1,3.48698688266571,0.0029309718976537,0.175451759692773,1.82434831335169,0.408596584209743,1,1.51694969054229,0.775676318930319,1
TMEM187,-2.26027075229182,0.142826712263293,1,0.623972343579749,1,1,3.06601724876419,0.0130158480014907,0.406520271223624,2.79572254829192,0.0310703010737844,0.554581233432052,4.55325504407588,3.16933017359853e-05,0.0244368561926837,2.58647204575741,0.0581784211698785,1
TMEM19,1.55413211484299,0.7209174370113,1,-0.369092363788828,1,1,-1.97983562353537,0.286332012368817,1,0.0951140414098051,1,1,-1.27071656432771,1,1,0.389866463193471,1,1
TMEM190,1.53715114232687,0.745537809156313,1,1.92489916437355,0.325451846904246,1,-0.122292425399599,1,1,0.293336396363277,1,1,-0.944660985302446,1,1,-1.00811998062434,1,1
TMEM191B,-1.17849026627432,1,1,-0.582253571846935,1,1,0.812554549905239,1,1,0.329415221095281,1,1,1.12890003857396,1,1,0.68189721166753,1,1
TMEM191C,-0.62465395440205,1,1,0.342873189188574,1,1,0.94041729899271,1,1,-0.082572282384477,1,1,0.412444380193171,1,1,-0.314210658590272,1,1
TMEM192,0.274387037076709,1,1,-1.48008697728139,0.833100218883894,1,-1.49358720117697,0.811701280435124,1,0.603087422416317,1,1,0.298847184740358,1,1,1.80724956996797,0.424340250996567,1
TMEM196,1.52710976073599,0.760402321207463,1,1.18896915913294,1,1,-0.879261785333998,1,1,0.432637481245562,1,1,-1.22225296183119,1,1,-0.670510154164267,1,1
TMEM198,0.485897328816628,1,1,-0.543002133363342,1,1,-0.945642687766539,1,1,-0.634369659706793,1,1,-0.983475746265335,1,1,-0.234347848687032,1,1
TMEM199,-0.880550701758883,1,1,-0.989307935221331,1,1,0.151685368192288,1,1,-0.607888071446629,1,1,0.196259855772213,1,1,0.0964778685505633,1,1
TMEM200A,-0.72678133467271,1,1,-0.480622991224713,1,1,0.415322811816359,1,1,0.168829738330908,1,1,0.763633575993424,1,1,0.547853447671755,1,1
