,Background...Vertivore.Rho,Background...Vertivore.P,Background...Vertivore.p.adj
ATP2C1,2.06708111305576,0.0387265114615253,0.223162402599199
TLL1,1.21654021321339,0.223779202000515,0.514297180008487
SLC4A9,-2.92405876905279,0.00345499510177315,0.0714852685166871
COX18,-0.0389587816813237,0.968923251100105,0.988157784241457
DEK,3.15763244582874,0.0015905596445154,0.0513329334845313
SERINC5,2.84616850556737,0.00442487731371298,0.0796583396261273
LRAT,2.34059129979824,0.0192532303327729,0.159784255275419
SORCS2,-1.87802867462415,0.0603772424965522,0.279564031473919
CDH18,2.0003824519119,0.0454589817910616,0.243048658751219
FBN2,1.43626692130873,0.150926402833723,0.433078507028502
HOXC9,NA,NA,NA
CPLANE1,-0.295377747908813,0.767705329969548,0.903995244731974
NEDD4,0.152455680865244,0.878827543301474,0.953304453750752
SMUG1,-0.239337287933556,0.810844053841668,0.924424696297074
RNF213,-0.217724193308647,0.827644012311285,0.931554295911849
OCIAD2,2.63637319668458,0.00837975131490743,0.10780899817748
CFAP299,0.722982615964226,0.469690564521814,0.730382609547768
GLRX,2.39575297648867,0.0165862642121092,0.149323215270858
NSD2,0.638674808420824,0.523034504132438,0.770055031208285
LYRM9,-0.197894154933096,0.843127877431254,0.938589769177838
PKD2L2,1.14158615051913,0.253626083470412,0.547348733693756
BTN3A2,-0.715480093857182,0.474312436851953,0.734373115378223
LARP7,0.757093467148042,0.448993867659654,0.71490653353694
ZNF131,0.859370026219858,0.390136401105747,0.668530137492212
AADAT,0.642559470308136,0.520509988875773,0.768652998824763
CCSER1,0.552091222722159,0.580885855212489,0.803262355310403
C1QB,0.327482484762719,0.743302988417226,0.891798263329397
AC010255,0.961823773592525,0.33613813389168,0.623541124072222
MAML3,-1.87816973471179,0.0603579490343752,0.279560399330022
SIL1,2.32967254419027,0.0198234647344952,0.161583168564391
UNC5A,2.36570779255212,0.0179956415512451,0.155707589513696
RAD17,-0.686276275129289,0.492538906832446,0.748885399959528
INPP4B,0.120197215993682,0.904326923103362,0.964147543750081
TNIP3,0.987546291582615,0.323374901001879,0.61160211679594
ATG12,1.46396181353932,0.143204382345956,0.425026329525116
HSD17B4,-2.677772015446,0.00741136457460917,0.102698394986144
ANAPC4,0.488068100422933,0.625501605176402,0.830599884343706
RPS6KA2,-0.566239296502317,0.571231119839656,0.799138286456349
LRBA,0.379765253066382,0.704119677392548,0.871723246503037
FNIP1,0.377061966149647,0.706127555237268,0.872879523725075
DIO3,-0.353848771783645,0.723452220438907,0.881638077901344
SEPTIN11,-0.061091959275764,0.951285972759647,0.98174158370987
SHLD3,0.767698467713471,0.442666346732283,0.709688778081583
CCDC110,-1.35501968848496,0.175411284267062,0.462653203861716
CDHR2,0.241409104953808,0.809238056674108,0.92379499720397
DTWD2,1.163684176808,0.244552024152815,0.536100659825065
GTF2H2C,2.02251795346024,0.0431228707566366,0.23684648723936
MTTP,1.09112693670036,0.275217031589587,0.568915383978153
CLRN2,1.09071576008785,0.275397973635349,0.569028844319032
GAK,1.05363144065087,0.29205168878361,0.583330958395616
USP26,0.719797924309256,0.471649423121411,0.732072026187009
UVSSA,-1.72742693268935,0.0840910171398526,0.328986998947123
SH3RF2,-1.87129510302681,0.061304188929594,0.281611456688743
UIMC1,1.2602577924412,0.20757638070053,0.497374899715854
DROSHA,-0.501129036555897,0.616280312723601,0.825496438752862
ATPSCKMT,-1.55496857874646,0.119953552860886,0.388921100521916
ANKRD13D,0.747277345707269,0.454896164323742,0.719149221890914
SPOCK3,-0.563109177072098,0.573360542801075,0.800595140840107
HGFAC,0.713444602633951,0.475570681378252,0.734986142590517
FHDC1,-1.02191476885147,0.306821241766122,0.595667613345412
COPS4,2.04781744255018,0.0405778905887423,0.229573365608509
CAMK2D,2.97025840140185,0.00297549349128007,0.0680473092877613
TENM3,-2.1598039451102,0.0307878501186785,0.202990407756584
SH3BP2,-0.441041704504058,0.659182805261825,0.849730911553692
ANAPC13,NA,NA,NA
C4orf54,-0.983605039165153,0.325309746501197,0.613165653341816
ZNF346,2.55641333762905,0.0105757410802373,0.121665983554624
POLN,-1.05082526781614,0.293338848476326,0.584664814909795
ETFDH,-0.339196481970904,0.73446171932335,0.887831342661843
SH3TC2,0.128766615223923,0.897542322750364,0.961179753461536
KCNN2,-0.105634337385503,0.915872479865239,0.967766674045631
FRAS1,-2.89447090580598,0.00379798104322583,0.0746360177984502
CPNE4,-0.356110201158237,0.721758037939576,0.88056812641675
DAPP1,1.46978439113863,0.141620157905977,0.422816933190725
KCTD16,0.170630908197484,0.864513993090629,0.947577601715592
MTX3,2.02206802821557,0.0431693244348687,0.237015440299621
PAICS,-0.251808102986935,0.801189393821646,0.919831821850522
PRRC1,-1.6308312472557,0.102925932140284,0.360610827893029
ABL2,-0.111177748543533,0.911475396319217,0.96684629440308
TTC39B,0.172189395378116,0.863288634627937,0.947196828230449
TRIML2,1.30444111645553,0.192083223949435,0.478829017087351
PAQR3,0.699062073642556,0.484513239075081,0.742500807933241
PCBD2,0.468633425348271,0.639331681027042,0.839181864102932
UCHL1,1.40233804900595,0.160814323423887,0.445105285137328
RACK1,-3.75588427226754,0.000172730502968175,0.0237425980855619
EXOC3,-0.391357569280742,0.695532951045344,0.86797617358686
SPINK13,1.58902842737715,0.112053974890909,0.37679141533466
GRAMD2B,0.928604847700075,0.353093908664213,0.638335027572637
MXD3,0.0681272303130795,0.945684354053687,0.980048530605455
TRPC7,1.58811759137803,0.112259751149482,0.376821756549041
KIAA0825,-1.55043262916692,0.121037712027444,0.390936511387309
TET2,0.651286586134085,0.51486150572604,0.765379893870898
DDR1,1.04618828399018,0.295474111049439,0.586303944420696
MCIDAS,-0.785907998139904,0.431921388491949,0.701400735635969
ACSL1,0.45231570761045,0.651041561700311,0.846139973216127
TTC29,0.95449544950267,0.339832911613256,0.627332717795969
TNFAIP8,0.688576370536133,0.491089895245618,0.747874750735008
CLOCK,-0.10938928884083,0.912893729033055,0.967246168830667
SREK1IP1,2.50486173233906,0.0122499270891442,0.129220841062608
IGSF22,0.349574330440918,0.726658178223369,0.883267692854093
MRPS27,0.199924537380276,0.84153959977933,0.937706684992032
CDC25C,-0.0527650123890819,0.957919138716936,0.983337485937003
ASTE1,1.08936092029536,0.275994757708948,0.569873522957751
TTC23L,-0.516393269135217,0.605579765865402,0.818934263016477
CNGA1,-0.200038727756042,0.841450292826993,0.937676348152494
CSRNP1,-0.674770781961677,0.499821406306802,0.753724293216648
ZBTB38,0.729712852870961,0.46556572306339,0.72756385733569
NME2,1.52732381009901,0.126680511616441,0.400055307502238
YJEFN3,0.497627723664032,0.618746459420577,0.827259141638346
AMOTL2,-0.0490683671513095,0.960864812384855,0.984994035988927
MARCHF1,-0.120000644993107,0.90448263702084,0.964147543750081
FAM193B,1.75787464246054,0.0787688412882923,0.31947491375359
CCDC192,-1.26341468784915,0.206440188355663,0.496680306137398
KLHL2,2.35749353745499,0.0183987755523057,0.156566877972334
RMND5B,2.2294994060833,0.0257806947818027,0.18343929725452
GSTCD,1.48517581423541,0.137497257040396,0.41641425572141
DAG1,0.115604868743446,0.907965704082777,0.96542090791387
MCTP1,0.164944291073424,0.868987830583662,0.950077704433731
RNF150,-0.420904550619573,0.673824782139176,0.857739656198216
TMEM150C,1.34715409157297,0.177930610029952,0.465001433701753
CCDC160,1.76268172073161,0.0779541854171106,0.318307655187899
PTDSS1,0.921412289921773,0.356835214706139,0.641547325666174
GFRA2,1.42266206935801,0.154834141311986,0.437763669186307
SMIM18,2.0714151293175,0.0383200182388111,0.222438722320908
VASH2,2.13368644244359,0.0328684565988096,0.208535940341719
PCDHGA1,-2.22785994907147,0.0258898556789725,0.183673264525693
PCDHGA6,-0.585298908875219,0.558346748407595,0.790965042951445
CPNE3,1.7265699387209,0.0842449286442022,0.329071067991751
C8orf88,-0.131398934761199,0.895459731295101,0.960447648166539
UBE2W,NA,NA,NA
RALYL,1.52944678207758,0.12615372247665,0.399169212668147
NAIP,0.892927869223663,0.371895801429653,0.654141630929718
NPM1,1.13077113377746,0.258151432550834,0.550800852839073
RBPMS,1.50005784549781,0.133599419168182,0.41059243758797
SHISAL2A,-1.95214261149301,0.0509212753850773,0.257659947543118
CNOT8,NA,NA,NA
SLC45A4,0.0344998650111797,0.972478549990988,0.989082134485824
ADGRB1,-1.20893938241469,0.226686134580012,0.517513206876737
ADAM19,-0.19210417305693,0.847660606166915,0.940571980278069
FBXO32,1.10502832492059,0.269147315873838,0.561802246953904
WWP1,1.96475738829353,0.0494423242620817,0.253574487488788
PCDHGA5,-1.20824633981568,0.226952522015199,0.517651901618479
STMN2,0.218225529714726,0.82725339456054,0.931338347603041
ELOC,-3.6637606494345,0.000248539049979176,0.0266840417084436
ENDOV,0.0984145746250873,0.921603101983614,0.969107614372233
DLX6,NA,NA,NA
SBSN,0.957812267226983,0.338157432245411,0.625647249982881
LEPROTL1,-0.0998333031709203,0.920476668010299,0.968534896921365
PAK3,1.55541274926453,0.11984779964828,0.388921100521916
POU6F2,0.171616332211061,0.863739166708988,0.947404142264722
CIBAR1,1.24779955309342,0.212104472403778,0.502371954082901
PCDHGA7,-1.71693664888219,0.0859907477239523,0.332728989046838
FAM83A,-0.458699755776936,0.646449789454667,0.843473416306986
CNBD1,2.83179180069149,0.00462879771934911,0.0812494448419689
TFF3,1.67133171667398,0.0946561750557913,0.346758322396415
GABRP,-0.106984481998578,0.914801290663867,0.967681037380216
SLC10A5,-1.35824035878568,0.174387428150173,0.461926251614897
TRHR,0.0806442589617908,0.935724867245845,0.975442638890278
TENM2,0.00224441778055041,0.998209215208394,0.999127425396322
C8orf34,-0.246794161313549,0.80506752935168,0.922030631128889
NKX6-3,1.05686654272603,0.290572499789733,0.582318857621871
ASAP1,-0.778883925963558,0.436048093465298,0.704449926338306
MPP2,0.882893732376499,0.377293690308771,0.658498254959982
HDAC2,NA,NA,NA
CLDN23,-0.65436803495336,0.512874723111186,0.763930097269266
CYRIB,NA,NA,NA
ERI1,1.7278634193606,0.0840127140099606,0.328986998947123
SPSB2,1.53702402239193,0.124287426811969,0.395842268451567
HEPH,0.510876176642547,0.609437763875077,0.820990722936957
PTK2,0.292827111628974,0.769654304065866,0.904998325374216
PCDHGB4,NA,NA,NA
LRRC6,-1.65758394691273,0.0974014720511966,0.351110222878586
ANKRD46,NA,NA,NA
ERLIN2,1.23085211836425,0.218378178576869,0.507939243648599
SLC25A30,1.30019975149348,0.193532515795547,0.48014374483836
HMGB4,0.33654245092626,0.736461845230855,0.888368740685637
RHOBTB2,1.04309540819627,0.296904107162559,0.587534303812475
LYN,2.51274172324613,0.0119797003668899,0.128236282311484
DENND3,-0.186465033030368,0.852080097540782,0.941739516297426
CLVS1,1.86283399734712,0.0624856252340669,0.285006679591683
ATXN7L3B,NA,NA,NA
SLC25A37,2.3897018574427,0.0168620548751196,0.15064802369155
RPL26L1,NA,NA,NA
AMPD1,-0.153917873491097,0.87767449103203,0.953011898817238
EBF2,NA,NA,NA
ANKAR,-0.0910507505328338,0.927452265398999,0.971666230058564
TSPAN18,0.357077749898982,0.721033600952743,0.880250242107974
CCNE2,-0.652006312965596,0.514397099885315,0.765086538322777
TPD52,2.06552587458683,0.0388732699179379,0.223417758310705
MCF2,0.47426460969656,0.63531122508126,0.836572606570728
TRIQK,1.25794761494444,0.20841070202332,0.497852564721289
SLC36A1,2.96075349815763,0.00306887452814164,0.0685157091231244
PCDHGB6,NA,NA,NA
IKBKB,1.05161290322581,0.292977185355933,0.584350046031196
GOLGA7,NA,NA,NA
DOCK2,0.0872668423683952,0.930459409400077,0.972814997925792
INTS9,0.656295938328001,0.511633730402706,0.763274661685232
PPIL6,1.67271972193841,0.0943824848797162,0.346344278820028
WWC1,-1.04464394104564,0.296187562972412,0.586703862443976
VDAC3,0.376685401750442,0.70640741281844,0.87290988817882
SGK3,1.36538868949962,0.172130916889641,0.459344576672881
SERPINE3,1.1726484990726,0.240936791981783,0.532502780556735
ATOX1,2.25543291813393,0.0241061684731173,0.17657593046458
NUDT16,1.76949280197684,0.0768116709381599,0.316182298618591
HSF4,-0.0730554631669138,0.941761982152691,0.978224843314709
PIK3R1,1.28019058940064,0.200478114771984,0.489179555010669
RNF130,3.14436131417467,0.00166449786626318,0.052578729260698
EPHX2,0.61724476662126,0.537073292136936,0.778715322766029
TMEM200B,1.33793330919046,0.180918177757683,0.467076031164412
HS6ST2,0.641756172108616,0.52103151079241,0.769122355258851
ALG11,1.0450638873591,0.295993443137321,0.586550113506441
LAPTM4B,1.86063565460308,0.0627956461977925,0.285768436327646
PTP4A3,0.499265482682663,0.617592368548151,0.826397762072158
SMIM12,NA,NA,NA
TCEA1,2.17840255482167,0.0293760798562368,0.197461642255719
RNF217,0.357698212326675,0.720569171067564,0.879899487412442
ENY2,NA,NA,NA
FBXO41,0.817974421094433,0.41337179316872,0.687996425787366
DPYSL2,0.048881290193421,0.96101389929876,0.985080009162434
RIMS1,0.0980822439527682,0.92186698680941,0.969224486201402
CETN3,1.28752514682876,0.197911310476165,0.485841321706411
TRNP1,1.73704480779246,0.0823792621392606,0.325210761984159
ATXN7,0.0409211830452302,0.967358729962141,0.98736222850035
PCDHA3,NA,NA,NA
PNMA2,0.185638736353997,0.852728074312366,0.94179078550691
LACTB2,-0.750320204945745,0.453061876521916,0.717977817961077
IDO1,-1.43474656386073,0.151359330081483,0.433247083752958
FZD6,1.82906922911507,0.0673892379407305,0.29590424611686
ATP6V1E2,-0.342426889579484,0.732029655311681,0.886724903963203
PCDHGB2,-0.158755367096549,0.873861614638648,0.952002932363666
MYBL1,1.34381141632516,0.179009376857921,0.465362758702589
INSYN2A,-1.81701610909348,0.0692146467636097,0.300111814180914
STMN4,0.450472276377753,0.652369940036284,0.847312372027521
PPP1R42,-0.51155262126373,0.60896415153653,0.820572267357281
FER1L6,-2.27129941944619,0.0231288583599296,0.174344141703782
PBK,2.84730304074995,0.00440913684434644,0.0795659217232459
NCALD,0.0757949557034818,0.939582229347839,0.977170694213989
SMIM23,0.313855627368886,0.753630692878259,0.897028297508606
UBE2V2,NA,NA,NA
RANBP17,2.94634766831611,0.00321550757123744,0.0695802669856307
KCNB2,-0.157415473367415,0.874917419500797,0.952002932363666
DNPEP,0.710147022096458,0.477612969512423,0.736860703934181
ZNF674,NA,NA,NA
LYRM2,2.00892080758896,0.0445455328659303,0.240893565487652
PCDHGB1,-1.11317155515248,0.265634756702988,0.557474970854791
TDRP,-0.527081096255214,0.598137273552806,0.812892091637268
C1orf210,1.75509422845711,0.0792431913854805,0.320118092234869
INTS8,2.06827814216515,0.0386138759159935,0.222689569238322
TMEM71,-2.76193985959283,0.00574590613084501,0.0909708241093113
CLINT1,-0.327334409471176,0.743414969658873,0.891861771384242
CASP3,3.74493232428377,0.000180442408900421,0.0237425980855619
UQCRB,NA,NA,NA
CA1,1.02441689701415,0.305638404359985,0.595198873059981
MYC,1.39728810088829,0.162326952601532,0.447273436623912
SLC6A7,-2.0304238529073,0.0423134740995779,0.234361097469756
KIF13B,-0.999829097404751,0.317393221779911,0.60513850312595
TXNRD3,0.851171315808222,0.394674194284898,0.672285894945201
HMBOX1,NA,NA,NA
FANCD2OS,-0.54610945249044,0.584990702600547,0.805916646745951
STAU2,0.7106871556345,0.477278120800736,0.736494558293249
NTRK1,0.40314382179122,0.686842424531882,0.863844659924263
KCNV1,2.90880467957532,0.00362813454870639,0.0731633434227789
DNAAF3,0.446158629719972,0.655482664244055,0.848291744287019
TRMT9B,-0.754589487645712,0.450495333162598,0.716264095799486
GNLY,0.733387857124631,0.463321903188115,0.726030165140958
MAML2,-1.70609482064099,0.0879904267484459,0.335947271387393
FUT6,NA,NA,NA
EMSY,2.34037776773834,0.0192642431711161,0.159784255275419
ARFGAP2,1.39512095770717,0.162979367275058,0.448166109936914
NFRKB,1.24437518386457,0.213361511887856,0.503369988547286
C8orf82,0.615857982520655,0.537988255064269,0.779295279062832
CNTN5,-0.777219984526519,0.437028993552014,0.705056021175329
ZC2HC1C,-1.15600664038723,0.247678440859197,0.540363306476571
C11orf98,0.819025352443614,0.412771949152131,0.687225255731238
CFAP54,2.40657659583295,0.016102826854793,0.147319623560548
DBX1,1.33359901981881,0.182335304366767,0.46824805278354
AAMDC,2.26623551943341,0.0234369669796727,0.175226553673029
TRIM3,-0.162128696675556,0.871204508467873,0.951252287710458
CRACR2B,-2.2597441488672,0.0238371345386641,0.176056762871385
KIRREL3,0.203357003715269,0.838856003669433,0.936306827572885
ZIC4,-0.560703345289968,0.574999786306566,0.801163862195937
WDR74,0.46194791001803,0.644118675618725,0.842061645164229
CLNS1A,1.83175866473322,0.06698738412084,0.295064873071206
DKK3,1.06000907444463,0.289140471026507,0.580747445498412
TXNRD1,-0.325347735229899,0.744917906755159,0.892836841243189
TYK2,0.668656492202383,0.503714627177922,0.756799535352167
RPS13,NA,NA,NA
C11orf65,0.81677556353771,0.41405669946468,0.688557041942563
SLC6A5,-0.659737638991229,0.509422208220888,0.761586957633208
SOGA3,1.51265217635002,0.130368033302803,0.406079351413803
SLC35F2,0.2226502634042,0.823807713667805,0.930630038893292
GJB7,-0.622897116631117,0.533352132942002,0.776666962350816
FDFT1,0.0394771016975865,0.968510009480928,0.988037268243992
PCDHA2,NA,NA,NA
DICER1,-2.04109028261174,0.0412418540889592,0.231273360107219
LGALS8,1.19421742499381,0.232392928645086,0.523889969291848
PUF60,-0.470923726768362,0.637695203708438,0.838126379813108
KBTBD3,0.821427517971295,0.411402794509934,0.686080137824671
CHMP1B,NA,NA,NA
TRAF6,1.74064150779426,0.0817464370825352,0.324108676298885
VAV3,2.48810839124407,0.0128424585627791,0.132676124577438
IQANK1,-4.01643810219561,5.90843732176077e-05,0.0159358995192633
MYO18A,-1.16264517998641,0.244973492028674,0.536165718533705
CREBZF,1.6296379200886,0.103178045032023,0.360824540903838
ZBTB44,2.66961318072676,0.00759386751421902,0.103543183782364
NAV2,-0.226462464697512,0.820841749740408,0.929593895784593
RAB30,NA,NA,NA
TEAD1,NA,NA,NA
RPS25,NA,NA,NA
GPR61,-1.96381893402974,0.0495510935357861,0.253716921098954
FLI1,2.74827420628418,0.00599098827931086,0.0929033747132559
EID3,1.30506702794689,0.191870024941757,0.478692576266981
E2F8,-0.6244976952538,0.532300783461937,0.776173367357374
RAE1,-0.703783880782639,0.481567373539556,0.739623846303891
CRYAB,0.897255261966374,0.369582723072455,0.651895065898208
PAFAH1B2,NA,NA,NA
LTB4R2,1.18501898396871,0.23600994107964,0.52728293241688
TMEM41B,2.24270785866545,0.024915659539476,0.179885275408789
