"","main_Rho","Herbivore_Rho","Vertivore_Rho","main_P","Herbivore_P","Vertivore_P","main_p.adj","Herbivore_p.adj","Vertivore_p.adj","directionality","directionNumeric"
"ZSCAN29",2.5054102777364,-2.7316346054414,1.99109495905781,0.0733856552275998,0.00630209915758122,0.0464704485547227,0.609355105309328,0.0654292831161292,0.245811569418819,"Unclear",0
"UBE2G1",-4.82253053760301,4.42414157479563,-3.83718320513647,8.50489919346533e-06,9.6826511093958e-06,0.000124453626822511,0.00271057113812611,0.000927814456800657,0.0208860842169689,"Both",3
"GPAT4",2.9561595870655,-0.992123189663319,2.71435127302008,0.0186897523077529,0.32113743558133,0.00664057106017139,0.278392523526923,0.605128655351985,0.0975673008685104,"Both",3
"CFP",-0.695349021375611,0.540606828942361,0.522395316448058,1,0.58877860993052,0.601395116296507,1,0.806312308918875,0.815612089121168,"Both",3
"ITGA4",1.59714836084938,-0.996667160498121,1.43668207872285,0.66139584186955,0.318926094802933,0.150808349450798,1,0.602572918832118,0.433056175862287,"Both",3
"NUDT1",-1.90533198212171,0.476715782637617,-2.00248113919713,0.340421583928056,0.633564522708754,0.0452330096077911,1,0.831726824486044,0.242441226797756,"Vertivore",2
"UPF2",1.02615301743661,-0.791765244916302,0.96783422988607,1,0.428497570982236,0.33312716562568,1,0.697621246288777,0.620107556027886,"Both",3
"SLC17A3",-1.95811122400885,1.98188948073891,-1.06847399433792,0.301301778050231,0.0474916115366775,0.285306755003658,1,0.215627879943419,0.578009391109039,"Herbivore",1
"NUDT19",1.51307883135986,-1.33094411085429,1.86286606274398,0.781557815882181,0.183207401455341,0.0624811126001518,1,0.456983811145374,0.285006679591683,"Unclear",0
"NFE2L2",1.37106781660536,-2.13435010066231,0.926694756279955,1,0.032814132985118,0.354085040870538,1,0.174789445138277,0.63889600504483,"Herbivore",1
"CCNF",-1.0517290026065,1.7117167899561,0.400479110603075,1,0.0869488729187928,0.688803666346778,1,0.304144407140632,0.86445289376832,"Herbivore",1
"RAPGEF4",0.286470123393023,1.39121572871945,0.94680943503407,1,0.164160019064823,0.343735893127996,1,0.430655174860738,0.631450611749604,"Unclear",0
"C1QTNF6",0.321426768581627,0.488018607176982,0.424261506769063,1,0.625536661348936,0.671375108740299,1,0.827497245066914,0.855950843455176,"Unclear",0
"DYNC1I2",1.06718514552602,0.462946953282416,1.44736763171817,1,0.643402390794865,0.147793986293706,1,0.837259903050254,0.429863348542295,"Vertivore",2
"TULP3",1.06725002013061,-1.71291768223817,0.343196236817955,1,0.086727684760829,0.731450835539554,1,0.303818682145726,0.886237238888931,"Herbivore",1
"ITIH5",-0.243206232706486,-0.382152777816721,0.312151715867341,1,0.702348046166979,0.754925225060121,1,0.870896533072258,0.897543340625635,"Unclear",0
"NCF4",0.189494189451285,-1.80424774284571,-0.242537323309627,1,0.0711924779097664,0.808363840162067,1,0.270956042803231,0.923495003540418,"Herbivore",1
"SMU1",NA,5.04402303754983,NA,NA,4.55844380692268e-07,NA,NA,0.000152578973350388,NA,"MissingData",5
"CAPN3",0.7944979644881,1.09956680871375,1.35397037178395,1,0.271520910192646,0.175745830392149,1,0.559080593662678,0.462653203861716,"Unclear",0
"DDHD2",1.89366870269286,-2.37852298799705,1.12890381457019,0.34961398819371,0.0173821530715442,0.258938411445654,1,0.121181642639424,0.551732060168202,"Herbivore",1
"SFMBT2",-0.61342288203835,0.00893143099486944,-0.808060730118404,1,0.992873843846235,0.419055622585408,1,0.997424848328754,0.692656710226136,"Vertivore",2
"PAXIP1",-3.36386142265713,1.19837076534631,-2.91219370017949,0.00461160752914293,0.230772708404707,0.00358899999877219,0.121741100361883,0.511289615983037,0.0725943941020549,"Both",3
"PAFAH1B1",NA,3.32098120499463,NA,NA,0.000897015778085377,NA,NA,0.0185219474483897,NA,"MissingData",5
"FOXRED2",-0.631560352737523,-0.540458110745519,-1.0296194987287,1,0.588881141853116,0.303188658349666,1,0.806384593080776,0.593104713860038,"Vertivore",2
"AGAP3",-0.555722740936677,-0.313920624651978,-0.477080675980054,1,0.753581325431237,0.633304674465481,1,0.895505070525668,0.835263168278609,"Both",3
"IL25",2.07508726852019,-1.47098251870942,2.71793170497992,0.227870684805538,0.14129584454105,0.00656913959285467,1,0.397063859945542,0.0969895253279345,"Vertivore",2
"PLA2G4F",1.63764407678473,-1.72634311069898,1.19004928328,0.608975776483961,0.0842857038707032,0.234027022264678,1,0.299931278603782,0.52592533020171,"Unclear",0
"ERMN",1.61685180191919,-0.363179324811029,1.00116381011797,0.635461646643473,0.716470931147653,0.316747619646156,1,0.879880769603659,0.604747319824996,"DoubleBoth",4
"PLAA",0.752016409661603,-0.653544491433876,0.733534720067902,1,0.513405316312964,0.463232359583489,1,0.758835717163119,0.726030165140958,"Both",3
"JMJD7",1.60969823823452,-0.626168730374977,1.35259377822305,0.644782498622428,0.531204274973288,0.176185441204517,1,0.771250225964269,0.463284279936112,"Both",3
"TNNT3",1.05479985398376,-0.151493825284023,1.20237366099827,1,0.879586181333762,0.229218789246505,1,0.953231055537645,0.51988498463689,"Vertivore",2
"CLDN7",1.43452058569114,-1.25035022721185,1.92146095267215,0.908542553120522,0.21117163797686,0.0546736205534932,1,0.488753218163746,0.265783831618913,"Vertivore",2
"MYCL",-0.725383117875604,-0.118840579710145,-0.766211759091515,1,0.905401658515886,0.443550312655448,1,0.961833496060034,0.710508423199479,"Vertivore",2
"DDX51",-1.03960549846904,1.40242187615429,-0.121421106396151,1,0.160789304542661,0.903357500075646,1,0.42543810599608,0.963785525262595,"Herbivore",1
"HAGH",-0.190778790217039,0.0885472144103959,-0.37763084726641,1,0.929441760007968,0.705704845831431,1,0.971130714936102,0.872705974095603,"Vertivore",2
"CAPSL",-0.19950504644728,1.72261959610227,0.616805469750186,1,0.0849573389147675,0.537363043756744,1,0.301153758592111,0.778769085866615,"Herbivore",1
"DUSP8",0.672364147547046,-1.07959690759303,0.280225603874796,1,0.280321719119527,0.779304424224793,1,0.567847572933183,0.910179481064765,"Herbivore",1
"AKAP8L",1.18188073639719,-0.671519933042854,1.34652043176914,1,0.50188936552989,0.178134735648119,1,0.750998554154544,0.465001433701753,"Vertivore",2
"CRAMP1",-1.12650224761883,0.846136026751968,-0.453946374195442,1,0.397476864914242,0.649867424514084,1,0.67351400260229,0.845282459450285,"Both",3
"BPIFC",2.03827879782121,-2.38199923968664,1.34829842907502,0.24913235405671,0.0172189330031422,0.17756241719711,1,0.120382258926297,0.464860386319568,"Herbivore",1
"BLOC1S5",0.350892907156626,-2.1605649326394,-0.328118826927557,1,0.0307289627095329,0.742821819488794,1,0.169301982415463,0.891504232146107,"Herbivore",1
"LYPD1",0.246577780697119,2.1391731017979,1.80407221700157,1,0.0324216517652406,0.0712199864999394,1,0.17366905269755,0.304036013293831,"Unclear",0
"BAIAP3",-0.749397531694436,1.81675926839466,0.383181945136253,1,0.0692539821393739,0.70158486397878,1,0.267461948176581,0.870652056629054,"Herbivore",1
"ARL16",0.451256454488563,0.91885528749264,0.564805865464456,1,0.358171269593092,0.572205817051645,1,0.638960830820429,0.799648099625097,"Herbivore",1
"TMEM80",-0.0421037869263152,-1.46148379238214,-0.566644101298202,1,0.143882720244975,0.570956005852912,1,0.400514341825657,0.799138286456349,"Herbivore",1
"CEP250",-1.99668024754383,0.425343720909666,-1.32657416413337,0.27515957521641,0.670586126091945,0.18464958692571,1,0.85332417301087,0.471105973129378,"DoubleBoth",4
"SMCO1",-0.62618068057521,-0.326321357548821,-0.548862755205368,1,0.744181230883102,0.58309963963325,1,0.890808712727641,0.804819241251998,"Both",3
"WEE2",1.71111832607391,-1.34558035188933,1.13601746385731,0.522355630682989,0.178437891700946,0.255949255465738,1,0.449991610652463,0.549674044441136,"Both",3
"CCDC40",-0.586590638748777,2.09310829177488,-0.042143852373082,1,0.0363394886962078,0.966384022066976,1,0.185403453659689,0.986767460066225,"Herbivore",1
"BICDL1",-0.241524252015931,1.19628673576768,-0.462504567785139,1,0.231584683162601,0.643719527441826,1,0.512118415186133,0.841941439425125,"Herbivore",1
"KDM7A",0.447507371136968,-0.0588092982071788,0.807702928444955,1,0.953104002382505,0.41926161739423,1,0.981298142851279,0.692685131166314,"Vertivore",2
"MYCBP",NA,2.32179359007545,NA,NA,0.0202440525734682,NA,NA,0.131993502881475,NA,"MissingData",5
"NFIB",NA,1.52450964308552,NA,NA,0.127381449831104,NA,NA,0.375404712784065,NA,"MissingData",5
"RASSF7",0.994130450791273,-1.34587618352924,1.23268544493593,1,0.17834245083285,0.217693144250533,1,0.449991610652463,0.507610733873892,"Unclear",0
"TMEM213",2.57437500592598,-2.08214178910546,2.48127605162832,0.0602528183859396,0.0373295204469977,0.0130912944113789,0.538621645857963,0.187534860597204,0.134212534918972,"Both",3
"FAM98B",2.08723405526518,-1.99021599620036,1.30813621817781,0.221201894935103,0.0465671469462562,0.19082711087454,1,0.213162068582849,0.477589508309702,"Both",3
"TMEM209",1.36810638155786,-0.0791346277262067,1.01501530084184,1,0.93692554092382,0.310098533912336,1,0.973938696391599,0.598342000919649,"DoubleBoth",4
"TEN1",-0.479423702279172,1.72030329321023,0.516289153358896,1,0.0853773251536225,0.605652470711243,1,0.301762115877686,0.818959258515901,"Herbivore",1
"MORC2",2.65183491496937,-3.16509476548681,1.25422869807942,0.0480334038870549,0.00155032448679689,0.209758891700144,0.483449301305181,0.0268474461607808,0.499572779643978,"Herbivore",1
"TCTN1",1.91602028383904,-2.81517495982783,1.2522459259067,0.332175083357767,0.00487506849112275,0.210480265963924,1,0.0563623289390932,0.500579376475943,"Herbivore",1
"HOOK2",2.04551819241709,-1.4676499119424,1.49000403140068,0.244822785101044,0.142199342818037,0.136223175932799,1,0.398222036582164,0.414589922983246,"Both",3
"ALG3",0.646912859776451,-0.625396208784655,0.4316861605107,1,0.531711049781485,0.665969527301763,1,0.771454148357064,0.853398919404989,"Both",3
"CHMP7",1.49279204473714,-0.860497211805603,1.21045813181989,0.812949782044641,0.389515019812781,0.226103147126327,1,0.667076762545258,0.517276875824909,"Both",3
"YBEY",-1.31120323261604,1.42225737030607,-0.459962638316298,1,0.154951549486706,0.645543038222213,1,0.417210907911962,0.84265083040516,"Herbivore",1
"MCM3AP",-0.759742992727399,1.85010364498481,-0.0712101811149161,1,0.0642986126977117,0.943230478631327,1,0.255959152798455,0.979009974522235,"Herbivore",1
"MAP1LC3A",NA,4.30129960813376,NA,NA,1.69799290056917e-05,NA,NA,0.00132320994833296,NA,"MissingData",5
"PDCD1LG2",-2.0425290357197,2.80321690068416,0.635014712217373,0.246594493607528,0.00505956297322987,0.525418819733289,1,0.0573098925458302,0.771676959670516,"Herbivore",1
"FTCD",0.801857083012501,-1.25397341584657,0.189322017183694,1,0.209851668225381,0.849840440141332,1,0.487879515624146,0.941556567926597,"Herbivore",1
"RAB2B",0.596221245804751,1.26486640464798,1.46079943637764,1,0.205919222150784,0.144070490565668,1,0.482681803592488,0.425691420586807,"Unclear",0
"RGS11",-1.12972874099643,0.128088344624623,-1.33054319562652,1,0.898079059710327,0.183339364157083,1,0.959957117883843,0.469507927471783,"Vertivore",2
"PPP3CC",3.32305985226498,-1.99513233136585,3.77192728146086,0.00534214851690412,0.0460284489422154,0.000161991470843643,0.131634183048958,0.211592492599084,0.022866534351611,"Vertivore",2
"SLC66A2",-0.136843724217047,0.664650648813684,0.210561884276405,1,0.506273965933823,0.833229157380177,1,0.753553233592409,0.933127692820508,"Herbivore",1
"MED13",3.4743251833004,-2.31612336013008,2.55939138465432,0.0030728397589318,0.0205515341764464,0.0104855616409688,0.0943336823554998,0.133088221121063,0.12117362128936,"Both",3
"COL8A2",-1.48769331721781,1.86489211931917,-1.23324088655498,0.820990744765878,0.0621965272962727,0.21748590517578,1,0.252117664830886,0.507504106272151,"Herbivore",1
"ROBO3",0.198051508574159,0.949871535550422,-0.464472598972997,1,0.342177531713773,0.642309186704076,1,0.625466512599273,0.841408322287802,"Herbivore",1
"CEP83",-0.359573624715875,-0.259728438887269,-0.898369411661014,1,0.795073254198898,0.368988638356577,1,0.916922260925645,0.651688928105686,"Vertivore",2
"SH3KBP1",0.319136648778983,0.651111320748745,1.4057291031671,1,0.514974629201012,0.159804581470614,1,0.759874716861101,0.443684599245812,"Vertivore",2
"ARHGEF12",-2.46660081216348,2.16785046347067,-1.34414329778219,0.0818413956910716,0.0301700658782851,0.178902053219135,0.653585379457758,0.167302975648691,0.465243906994115,"Both",3
"C17orf67",1.3844159056357,-0.908933092669005,1.29749583111904,0.99738684844603,0.363385444315593,0.194460638597345,1,0.643095825626318,0.481260607139817,"Both",3
"PUM3",-2.3791297792973,0.867931217148657,-1.93659840434813,0.104121390583988,0.385431988216431,0.0527944531775055,0.748383311844464,0.663491994754828,0.261291192597263,"Both",3
"SUMO3",0.460520450245166,-0.182787646297603,1.07735081536607,1,0.854964642131713,0.28132356849244,1,0.942529807751802,0.574775984596568,"Vertivore",2
"TTC28",-0.359332881486004,-2.29960203915048,-0.951059586363104,1,0.0214707764682498,0.341574128579529,1,0.136590133808828,0.629162882690879,"Herbivore",1
"NAV3",-2.16179458126868,1.93413466615598,-0.758334452132082,0.183804080125034,0.0530965726654921,0.448250787382907,1,0.231044925190594,0.714401170479205,"Both",3
"SOCS6",-0.647253530221809,1.02468320338784,-0.713730442486247,1,0.305512690965181,0.475393878263666,1,0.589938390888617,0.734986142590517,"Unclear",0
"ADGB",1.71437236723707,0.924430438488504,2.79545941720943,0.518762160655523,0.355262253038444,0.00518260081821541,1,0.63590411372496,0.0864950306721829,"Vertivore",2
"CDH7",-0.56103886108807,-0.0276146241935011,-0.591308834154421,1,0.977969517694068,0.554313511500306,1,0.991555688421161,0.788356994133768,"Vertivore",2
"INTS10",2.56412808683977,-3.06911386146125,1.71462313889567,0.0620612192422065,0.00214694748022851,0.0864143436023335,0.548171143528823,0.032799125077308,0.333015564938039,"Herbivore",1
"MAP2K7",0.654501943529804,1.06783322423487,1.62399259461554,1,0.285595748251005,0.104377389038222,1,0.57170374124417,0.363165632790727,"Vertivore",2
"DIPK2B",-0.544324592071737,-0.733989814772236,-1.49257518206506,1,0.462954945673852,0.135548423777618,1,0.721593154872375,0.413999101638205,"Vertivore",2
"SLC35E3",1.98860019491052,-0.70044926902863,1.66950478017825,0.280472099251114,0.483646776526613,0.0950173838364746,1,0.737445798153807,0.347408028435273,"Both",3
"RNASE11",-2.15820879726775,0.554566127776067,-2.63861147385852,0.185469610424616,0.579191462843683,0.00832463263309466,1,0.800077929200039,0.107466026743813,"Vertivore",2
"PIP4P1",0.106477411557443,1.43404034952896,0.481459919769871,1,0.151560748645827,0.630189659111196,1,0.411912839503725,0.833092367320615,"Herbivore",1
"TM9SF4",-0.403144596358112,2.51790652052333,1.18944571489261,1,0.0118054648411161,0.234264320671572,1,0.0965369508558215,0.52602710233971,"Herbivore",1
"NPS",-1.30454866440349,1.82578189611019,-1.23924171623447,1,0.0678831213548444,0.215255995898174,1,0.264181876120209,0.505158751854687,"Unclear",0
"ZCWPW1",1.1285836964116,-2.64128586790624,1.02642394397083,1,0.00825919980813048,0.304691796537139,1,0.0766304348540281,0.594582027764463,"Herbivore",1
"GRK4",-0.0908711017834945,0.37622651985326,0.0659213476033724,1,0.706748501315898,0.947440444618746,1,0.873679565118166,0.980519286582881,"Herbivore",1
"FGL1",-0.236083638006018,1.53196740611774,1.19297981682793,1,0.125530478109946,0.232877277653166,1,0.372310847561881,0.524590365648533,"Unclear",0
"CTDSP2",0.638306641818715,0.935081472435234,1.275785841489,1,0.349746313990153,0.202031233900476,1,0.631788476927046,0.490703046427653,"Unclear",0
"MBLAC1",2.18369192686119,-2.02602441522835,2.13862009095859,0.173909360428672,0.0427622827375832,0.032466449024942,1,0.203862894380437,0.207170784145638,"Both",3
"BCL2",-0.470456842187671,-0.895233704129975,-0.73120526888704,1,0.37066217123234,0.464653782371344,1,0.650434462867273,0.727103025358479,"Unclear",0
"HP",2.78150709324798,-2.77345139168101,2.10706324196299,0.0324642889552522,0.00554651258588406,0.0351120980346541,0.388850610927937,0.0603378674527482,0.214423617645279,"Both",3
"TMEM123",-1.82248559250634,0.0995065214443432,-1.15205083235771,0.410288027190683,0.920736110236418,0.249300185628345,1,0.967722189782265,0.542524742750714,"DoubleBoth",4
"HPS4",-1.03114675729737,-1.66123410524631,-1.07986977060254,1,0.0966664383959103,0.280200176317761,1,0.321281036148061,0.573536875963711,"Herbivore",1
"RGPD2",1.63978760778908,-3.49754307136972,0.9089024021856,0.606296014162205,0.000469564882706899,0.363401645681133,1,0.0121496718325557,0.6468086797511,"Herbivore",1
"KHSRP",1.24652745968646,-0.414867071459953,0.926572461958561,1,0.678239216399106,0.354148558299135,1,0.8570176458828,0.63889600504483,"Both",3
"HDDC2",-0.917805787487235,0.563783842604164,-0.456700190627431,1,0.572901249176863,0.647886553816768,1,0.79701934438442,0.844102347006682,"Both",3
"HM13",2.10852242427433,-0.452783119471619,1.99304610787919,0.209914951036461,0.650704920070009,0.0462563984267827,1,0.840152624614846,0.245314832106083,"Both",3
"EFCAB9",1.62300835214585,-0.447523622293173,1.07091451759735,0.627525716662985,0.654497035894614,0.284207867564062,1,0.842297932101294,0.577403494339495,"DoubleBoth",4
"APOF",-1.23986028332195,1.40629677345903,0.109211302212189,1,0.159636017850269,0.913034896062633,1,0.423908947138762,0.967246168830667,"Herbivore",1
"PYM1",0.0791080702959422,1.03609183891958,0.475005140419091,1,0.300159299217897,0.634783309377447,1,0.585195265958263,0.836264030077362,"Herbivore",1
"SELENOS",-0.46391157530063,1.28388303212633,0.120348512403206,1,0.199182885083266,0.904207076004382,1,0.475136921900612,0.96414710031558,"Herbivore",1
"NSF",1.79259312725296,0.443958001428606,2.27280369719048,0.438228036967609,0.657072948758278,0.0230380121518394,1,0.844674076169636,0.174157224995687,"Vertivore",2
"LONRF1",3.40701518003968,-3.5028596519458,1.94209677659011,0.00394064844929593,0.000460291921768452,0.0521253856731107,0.111459839284955,0.0120531046202663,0.26032440010137,"Herbivore",1
"PLPP4",-0.354083245946474,3.14987989384873,0.89525272058669,1,0.00163337596789116,0.370652007932367,1,0.0276939237066399,0.65263790251929,"Herbivore",1
"CRHR1",0.456045388087485,1.08697197096031,1.10742769878798,1,0.277049197102272,0.268109055797448,1,0.565012242220659,0.560331974368984,"Unclear",0
