"","HI-Rho","HI-P","HI-p.adj","HI-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","HV-Rho","HV-P","HV-p.adj","HV-significant","IO-Rho","IO-P","IO-p.adj","IO-significant","IV-Rho","IV-P","IV-p.adj","IV-significant","OV-Rho","OV-P","OV-p.adj","OV-significant","HI-HO-Overlap","HI-HV-Overlap","HI-IO-Overlap","HI-IV-Overlap","HI-OV-Overlap","HO-HV-Overlap","HO-IO-Overlap","HO-IV-Overlap","HO-OV-Overlap","HV-IO-Overlap","HV-IV-Overlap","HV-OV-Overlap","IO-IV-Overlap","IO-OV-Overlap","IV-OV-Overlap","HI-HO-HV-Overlap","HI-HO-IO-Overlap","HI-HO-IV-Overlap","HI-HO-OV-Overlap","HI-HV-IO-Overlap","HI-HV-IV-Overlap","HI-HV-OV-Overlap","HI-IO-IV-Overlap","HI-IO-OV-Overlap","HI-IV-OV-Overlap","HO-HV-IO-Overlap","HO-HV-IV-Overlap","HO-HV-OV-Overlap","HO-IO-IV-Overlap","HO-IO-OV-Overlap","HO-IV-OV-Overlap","HV-IO-IV-Overlap","HV-IO-OV-Overlap","HV-IV-OV-Overlap","IO-IV-OV-Overlap","HI-HO-HV-IO-Overlap","HI-HO-HV-IV-Overlap","HI-HO-HV-OV-Overlap","HI-HO-IO-IV-Overlap","HI-HO-IO-OV-Overlap","HI-HO-IV-OV-Overlap","HI-HV-IO-IV-Overlap","HI-HV-IO-OV-Overlap","HI-HV-IV-OV-Overlap","HI-IO-IV-OV-Overlap","HO-HV-IO-IV-Overlap","HO-HV-IO-OV-Overlap","HO-HV-IV-OV-Overlap","HO-IO-IV-OV-Overlap","HV-IO-IV-OV-Overlap","HI-HO-HV-IO-IV-Overlap","HI-HO-HV-IO-OV-Overlap","HI-HO-HV-IV-OV-Overlap","HI-HO-IO-IV-OV-Overlap","HI-HV-IO-IV-OV-Overlap","HO-HV-IO-IV-OV-Overlap","HI-HO-HV-IO-IV-OV-Overlap","HI-HO-Delta","HI-HV-Delta","HI-IO-Delta","HI-IV-Delta","HI-OV-Delta","HO-HV-Delta","HO-IO-Delta","HO-IV-Delta","HO-OV-Delta","HV-IO-Delta","HV-IV-Delta","HV-OV-Delta","IO-IV-Delta","IO-OV-Delta","IV-OV-Delta"
"ANKFY1",-0.7198464,1,1,FALSE,-2.457041,0.08405194,1,FALSE,-2.049162,0.2426779,1,FALSE,-1.505184,0.7936607,1,FALSE,-1.338544,1,1,FALSE,-0.1086481,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.228382,0.9399678,0.5553176,0.4374856,0.4321825,0.2884145,0.6730648,0.7908967,1.660565,0.3846503,0.5024822,1.37215,0.117832,0.9875,0.8696681
"GPR139",-0.5870712,1,1,FALSE,0.8303653,1,1,FALSE,1.540682,0.7403645,1,FALSE,1.29074,1,1,FALSE,1.819362,0.4131371,1,FALSE,1.034643,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.002279,1.504549,1.327813,1.701605,1.146725,0.5022701,0.3255341,0.6993264,0.1444463,0.176736,0.1970564,0.3578237,0.3737924,0.1810877,0.5548801
"PRSS33",0.9927901,1,1,FALSE,1.497838,0.8050514,1,FALSE,1.306319,1,1,FALSE,0.2806811,1,1,FALSE,0.4628224,1,1,FALSE,0.2704102,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3571231,0.2216982,0.5035371,0.3747438,0.5107997,0.1354249,0.8606602,0.7318669,0.8679228,0.7252353,0.596442,0.7324979,0.1287933,0.007262601,0.1360559
"ALOX15",0.3436142,1,1,FALSE,-0.7629416,1,1,FALSE,-2.147886,0.1903369,1,FALSE,-1.043523,1,1,FALSE,-2.314942,0.1236967,1,FALSE,-1.54696,0.731238,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7824531,1.761757,0.9808542,1.879883,1.336837,0.9793036,0.1984012,1.09743,0.5543844,0.7809024,0.1181262,0.4249192,0.8990286,0.3559832,0.5430454
"GCGR",0.3712286,1,1,FALSE,-2.513513,0.07172129,1,FALSE,-0.0007838407,1,1,FALSE,-2.688134,0.04311155,0.4774604,FALSE,-0.3224598,1,1,FALSE,2.170318,0.1798965,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.03982,0.2630525,2.163296,0.4905118,1.272149,1.776768,0.1234758,1.549308,3.311969,1.900243,0.2274593,1.535201,1.672784,3.435444,1.76266
"RSL1D1",2.172465,0.1789234,0.8866744,FALSE,0.2085141,1,1,FALSE,1.657186,0.5848914,1,FALSE,-1.850844,0.3851524,1,FALSE,-0.1798718,1,1,FALSE,1.418287,0.9366425,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.388723,0.3643577,2.844909,1.663354,0.5332849,1.024366,1.456186,0.2746303,0.8554384,2.480551,1.298996,0.1689273,1.181555,2.311624,1.130069
"PDE6G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MMP12",-0.9323055,1,1,FALSE,-0.2906486,1,1,FALSE,-0.2884645,1,1,FALSE,0.6648381,1,1,FALSE,0.4237233,1,1,FALSE,-0.08516465,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.45372,0.4552644,1.129351,0.9588572,0.5990191,0.001544373,0.6756311,0.5051372,0.1452991,0.6740868,0.5035928,0.1437547,0.170494,0.5303321,0.3598381
"PCDHGA4",0.6256139,1,1,FALSE,0.6301968,1,1,FALSE,-0.7640943,1,1,FALSE,-0.05579526,1,1,FALSE,-1.167014,1,1,FALSE,-1.188192,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0032406,0.982672,0.481829,1.267579,1.282554,0.9859126,0.4850696,1.27082,1.285795,0.500843,0.2849073,0.2998822,0.7857503,0.8007252,0.01497491
"MRTFB",-0.7513492,1,1,FALSE,0.3178379,1,1,FALSE,-0.6451179,1,1,FALSE,1.0143,1,1,FALSE,-0.03074246,1,1,FALSE,-0.8673038,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7560295,0.07511684,1.248503,0.5095459,0.08199231,0.6809126,0.4924732,0.2464835,0.8380218,1.173386,0.4344291,0.1571092,0.7389568,1.330495,0.5915382
"SLC43A2",-1.334259,1,1,FALSE,-0.1712828,1,1,FALSE,0.1530563,1,1,FALSE,1.111462,1,1,FALSE,1.013089,1,1,FALSE,0.257962,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8223487,1.051691,1.729386,1.659826,1.125871,0.2293424,0.9070373,0.8374771,0.3035219,0.6776949,0.6081347,0.07417951,0.06956016,0.6035154,0.5339552
"RNF167",-1.313209,1,1,FALSE,-1.644114,0.6009161,1,FALSE,-2.901469,0.02228504,0.3593987,FALSE,-0.2671319,1,1,FALSE,-1.786042,0.4445545,1,FALSE,-1.601479,0.6556246,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2339852,1.12307,0.7396881,0.3343437,0.2038381,0.8890845,0.9736733,0.1003585,0.03014708,1.862758,0.788726,0.9192316,1.074032,0.9435262,0.1305056
"TOM1L1",-0.07351017,1,1,FALSE,2.515871,0.07124309,1,FALSE,0.1245928,1,1,FALSE,2.359807,0.1097068,0.7931461,FALSE,0.1736114,1,1,FALSE,-1.765311,0.4650686,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.830969,0.14008,1.720615,0.1747414,1.196284,1.690889,0.1103545,1.656228,3.027253,1.580535,0.03466139,1.336364,1.545873,2.916899,1.371026
"OVCA2",1.708534,0.5252243,1,FALSE,-1.054279,1,1,FALSE,-1.642061,0.6034639,1,FALSE,-2.578221,0.05958633,0.5641791,FALSE,-2.801186,0.03054914,0.6354658,FALSE,-0.8441036,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.953603,2.369228,3.031193,3.188853,1.804987,0.4156251,1.07759,1.23525,0.1486162,0.6619647,0.8196247,0.5642413,0.15766,1.226206,1.383866
"NLRP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYL4",2.025916,0.2566405,1,FALSE,1.302408,1,1,FALSE,1.64746,0.596781,1,FALSE,-0.8637733,1,1,FALSE,0.277598,1,1,FALSE,0.8827541,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5115972,0.2676085,2.043319,1.236247,0.8083373,0.2439887,1.531721,0.7246501,0.2967401,1.77571,0.9686388,0.5407288,0.8070714,1.234981,0.42791
"OR1R1P",1.638416,0.6080093,1,FALSE,0.1558268,1,1,FALSE,-0.001668721,1,1,FALSE,-1.47161,0.8467578,1,FALSE,-1.274678,1,1,FALSE,-0.1138066,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.048349,1.159715,2.19912,2.059869,1.239009,0.1113662,1.150771,1.01152,0.1906596,1.039405,0.9001534,0.07929347,0.1392518,0.9601118,0.82086
"PIMREG",0.6766028,1,1,FALSE,0.2331223,1,1,FALSE,-3.334659,0.005124235,0.1482129,FALSE,-0.444222,1,1,FALSE,-3.575355,0.002098521,0.1736168,FALSE,-3.400485,0.00403599,0.3061257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.313588,2.836391,0.7925428,3.006588,2.882936,2.522803,0.4789548,2.693,2.569348,2.043848,0.1701972,0.04654546,2.214045,2.090393,0.1236517
"MCRIP1",-2.332541,0.1180335,0.6955352,FALSE,-1.439564,0.8999452,1,FALSE,-1.249449,1,1,FALSE,0.917322,1,1,FALSE,0.3605964,1,1,FALSE,-0.284072,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6314302,0.7658616,2.298,1.904336,1.448486,0.1344313,1.66657,1.272905,0.817056,1.532139,1.138474,0.6826246,0.3936644,0.8495139,0.4558494
"CIC",0.4938218,1,1,FALSE,0.6080334,1,1,FALSE,-1.013578,1,1,FALSE,0.0806315,1,1,FALSE,-1.317045,1,1,FALSE,-1.420032,0.9335909,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08075983,1.065893,0.2921696,1.280476,1.353299,1.146652,0.3729295,1.361236,1.434059,0.773723,0.2145835,0.287406,0.9883065,1.061129,0.0728225
"KANSL1",-0.3403854,1,1,FALSE,1.175392,1,1,FALSE,-0.9937919,1,1,FALSE,1.372066,1,1,FALSE,-0.6779286,1,1,FALSE,-1.807747,0.4238754,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.071817,0.4620282,1.210886,0.2386791,1.037581,1.533845,0.1390697,1.310496,2.109398,1.672914,0.2233491,0.5755531,1.449565,2.248468,0.7989022
"DNAH2",-1.29153,1,1,FALSE,-1.793233,0.4376138,1,FALSE,-3.893371,0.0005931656,0.0385637,TRUE,-0.3619127,1,1,FALSE,-2.58707,0.05807752,0.8620456,FALSE,-2.383817,0.1028049,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3547579,1.839779,0.6573386,0.9160854,0.7723634,1.485021,1.012096,0.5613275,0.4176055,2.497118,0.9236939,1.067416,1.573424,1.429702,0.1437221
"SRGAP2",-1.382382,1,1,FALSE,1.469767,0.8497486,1,FALSE,-1.042009,1,1,FALSE,2.738263,0.03705877,0.4359784,FALSE,-0.02726279,1,1,FALSE,-2.071538,0.2298513,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.016774,0.2406798,2.913736,0.9582138,0.4873071,1.776094,0.896962,1.05856,2.504081,2.673056,0.717534,0.7279868,1.955522,3.401043,1.445521
"SPATA22",2.233082,0.1532613,0.8088391,FALSE,-0.6850309,1,1,FALSE,0.7274796,1,1,FALSE,-2.755727,0.03513708,0.4200074,FALSE,-1.078053,1,1,FALSE,1.229433,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.063417,1.064622,3.527621,2.341326,0.709687,0.9987957,1.464203,0.2779085,1.35373,2.462999,1.276704,0.3549346,1.186295,2.817934,1.631639
"ACTG1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYMX",1.437356,0.9037011,1,FALSE,2.258376,0.1435332,1,FALSE,-0.7402322,1,1,FALSE,0.6506821,1,1,FALSE,-1.784917,0.4456483,1,FALSE,-2.370075,0.1067069,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5805491,1.539787,0.5562625,2.278491,2.69226,2.120336,1.136812,2.859041,3.272809,0.9835249,0.738704,1.152473,1.722229,2.135998,0.4137689
"PCDHGA9",-1.388933,0.9891181,1,FALSE,0.5117265,1,1,FALSE,-2.403749,0.09736757,0.8210561,FALSE,1.750673,0.480013,1,FALSE,-1.248915,1,1,FALSE,-2.664524,0.04625839,0.8817552,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.343969,0.7175827,2.220037,0.09900767,0.9019789,2.061552,0.8760678,1.244962,2.245948,2.93762,0.8165904,0.1843962,2.12103,3.122016,1.000987
"NUP88",0.3534765,1,1,FALSE,-1.287411,1,1,FALSE,-3.891773,0.0005970861,0.03864607,TRUE,-1.491935,0.8142974,1,FALSE,-3.909309,0.0005553634,0.08695319,FALSE,-2.728725,0.03814777,0.8018166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.160283,3.001845,1.304903,3.014244,2.179446,1.841562,0.1446199,1.853961,1.019163,1.696942,0.01239974,0.8223988,1.709342,0.874543,0.8347985
