"","Herbivore...Insectivore.Rho","Herbivore...Insectivore.P","Herbivore...Insectivore.p.adj","Herbivore...Omnivore.Rho","Herbivore...Omnivore.P","Herbivore...Omnivore.p.adj","Insectivore...Omnivore.Rho","Insectivore...Omnivore.P","Insectivore...Omnivore.p.adj","Herbivore...Vertivore.Rho","Herbivore...Vertivore.P","Herbivore...Vertivore.p.adj","Insectivore...Vertivore.Rho","Insectivore...Vertivore.P","Insectivore...Vertivore.p.adj","Omnivore...Vertivore.Rho","Omnivore...Vertivore.P","Omnivore...Vertivore.p.adj","Carnivore...Herbivore.Rho","Carnivore...Herbivore.P","Carnivore...Herbivore.p.adj","Carnivore...Omnivore.Rho","Carnivore...Omnivore.P","Carnivore...Omnivore.p.adj"
"BOP1",1.50960365864985,0.786867523450446,1,-0.360479191305264,1,1,-1.78802376179101,0.442633045597238,1,-0.634984606916872,1,1,-1.72833507633748,0.503569007363216,1,-0.360306996064008,1,1,-0.506500956420769,1,1,-0.642416013079337,1,1
"INSYN1",-0.596569113003246,1,1,-0.320333284333358,1,1,0.278195116273037,1,1,0.0129322756348823,1,1,0.469117605438884,1,1,0.252906732689917,1,1,0.125598944621642,1,1,0.205638496212548,1,1
"C15orf65",1.2353121129061,1,1,-1.30793555458471,1,1,-2.34237346308121,0.114969181874004,0.807461845504706,0.968631154961267,1,1,-0.0551944621836557,1,1,1.91012238547889,0.336704744271741,1,-1.86443340701437,0.186782595473656,0.604382632706021,-3.09111063924961,0.00598227950249383,0.0961746891932838
"PARP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NUP93",-1.99015924502736,0.279440377182573,1,-0.658052611458083,1,1,1.32183400488766,1,1,0.465145285372602,1,1,1.93836347071892,0.315473362825315,1,0.934583240172835,1,1,1.27222148260249,0.609883310531181,1,0.459368985932728,1,1
"CDYL2",1.68822394725473,0.548209487639015,1,2.10675543508545,0.210832705594947,1,0.256317843192081,1,1,2.17981626585307,0.175626502345375,0.943956624789866,0.804911796012972,1,1,0.631561797746316,1,1,-2.31690282731428,0.06152707717799,0.301229736861602,-0.123071809954996,1,1
"OBSCN",-0.767486219859287,1,1,-0.0546025520009779,1,1,0.674119523050974,1,1,-3.01948189632447,0.0151924455193304,0.226805857808534,-1.96076392757706,0.299439406920598,1,-2.79396401437476,0.0312397633342454,0.696965118759884,2.16442985424242,0.0912941239994599,0.387974353734488,2.52024417274007,0.0351820354992136,0.282787029736711
"ZFP90",2.88682286709298,0.0233491948627846,0.243907045921412,-0.606257329329822,1,1,-3.37371253200431,0.00444970629818848,0.122367782996236,2.45449871108016,0.084648702173005,0.623371037357907,-0.0447902082360237,1,1,2.89124599100725,0.0230230584844101,0.619561185210608,-3.49199702254328,0.0014382707745598,0.0232461475349174,-4.21850376378605,7.37786600254937e-05,0.00665356934111271
"ANKFY1",0.194935000809474,1,1,-1.72639719090017,0.505655884895311,1,-1.73875700578733,0.492465084686195,1,-1.70285808182005,0.531567781476362,1,-1.74117366161605,0.489918855219904,1,-0.305731598120019,1,1,1.17291607518796,0.722488387435927,1,-1.03086867352612,0.907807226203937,1
"GPR139",-0.170742844922222,1,1,1.13445458065914,1,1,1.19079007157807,1,1,2.69193943453487,0.0426227067141381,0.405910064445361,2.67913737410296,0.0442872626892108,0.601329205954216,1.84610142242055,0.389264882194304,1,-1.05366892257701,0.876103565906736,1,0.219313205211875,1,1
"PRSS33",1.13875629636579,1,1,1.76915865655855,0.461204408828951,1,0.3513396043546,1,1,1.87721255250623,0.36293380674667,1,0.81602742882669,1,1,0.587849867697739,1,1,-2.1548670140116,0.0935167269204017,0.393655926802538,-0.739239516912793,1,1
"ALOX15",1.14542578145344,1,1,-0.126388612251409,1,1,-1.25337921223554,1,1,-1.49979155514839,0.80201043318833,1,-2.32382960043585,0.12080777158858,0.985780973567753,-1.39622796265263,0.975875152361778,1,-0.238782407295645,1,1,-0.974074787879428,0.99005822045486,1
"GCGR",0.894648668974514,1,1,-2.19746895558846,0.167921827612345,1,-2.89917871687235,0.0224484940881413,0.319589541188855,0.478122155007934,1,1,-0.328937676227895,1,1,2.36910532689243,0.106987048033917,1,-0.983531189483582,0.976038217883752,1,-3.23479574260679,0.00365189341008811,0.0717651667272452
"RSL1D1",2.42980129334173,0.0906426163383912,0.559524609640948,0.325488361674227,1,1,-1.98623338306063,0.282044494191896,1,2.03248249565699,0.2526290044643,1,-0.0502585498665666,1,1,1.68115776828307,0.556393644333275,1,-3.34938533153523,0.00242973216848821,0.0339354089927854,-2.33172703299756,0.0591451672348412,0.382715392614411
"PDE6G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MMP12",-0.385547654502393,1,1,0.309788593570082,1,1,0.636063880179319,1,1,-0.0781629121693333,1,1,0.212970181659869,1,1,-0.288160625486962,1,1,-0.0282146586030854,1,1,0.230739147268844,1,1
"PCDHGA4",1.07071493839534,1,1,0.671561392551146,1,1,-0.441952914226827,1,1,-0.813388548682829,1,1,-1.55384094828926,0.721334161999888,1,-1.27156988666963,1,1,-0.315144365029778,1,1,0.101860109166455,1,1
"MRTFB",-0.497728348152928,1,1,0.514063052575241,1,1,0.945877491186446,1,1,-0.165749023745753,1,1,0.23342328706629,1,1,-0.553543151262188,1,1,0.839276969549489,1,1,0.736603233368888,1,1
"SLC43A2",-1.02484051955053,1,1,-0.338968943058082,1,1,0.669249268118028,1,1,1.89987093367203,0.344700355760602,1,2.55421321910569,0.0638568368842607,0.723008743852979,2.09014618155685,0.219628021718541,1,-0.284605864278072,1,1,-1.04065142241819,0.8941120686768,1
"RNF167",-1.16545403172644,1,1,-0.574339334277295,1,1,0.592733369025978,1,1,-2.15635537627182,0.186335557710613,0.978585627142247,-1.1245963722639,1,1,-1.65475783807462,0.587841777263598,1,1.73587805266097,0.247756197664507,0.716861712587838,1.04731441720248,0.884863766514215,1
"TOM1L1",0.0383010681898235,1,1,3.07178129780875,0.0127671339469576,0.554523930632015,2.76330299209155,0.0343317737250493,0.414225166457979,0.296447985381894,1,1,0.251059456837153,1,1,-1.99777571038251,0.274445890919958,1,-0.140494398505904,1,1,2.68191846558018,0.0219603895226179,0.213830803135182
"OVCA2",1.69665901054668,0.538566877981662,1,-0.370068520639563,1,1,-1.9753781637429,0.289351493676133,1,-0.774330154000601,1,1,-2.02390199734824,0.257881418374728,1,-0.484203128815857,1,1,-0.794588682559957,1,1,-1.2056909040519,0.683810080591132,1
"NLRP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYL4",3.09918478413915,0.0116432369231983,0.157190082476596,1.01060264895801,1,1,-2.07825946871027,0.226112804381189,1,4.14844275037875,0.000200846719479308,0.0142422011784764,1.43215492199475,0.912596935720375,1,3.27149423933438,0.00641884608058109,0.365839385082996,-4.33514159698938,4.36998981300162e-05,0.00204686885763707,-3.10002883412425,0.00580505412936945,0.0947364773250876
"OR1R1P",2.51398907432604,0.0716244792083683,0.48384962363256,0.885729696858081,1,1,-1.74824925890121,0.482525251956524,1,-0.750216330162522,1,1,-2.61834144831196,0.0530150054455065,0.654502032761376,-1.37505994922584,1,1,-0.953731965628122,1,1,0.116337867134914,1,1
"PIMREG",0.974669037988995,1,1,0.758038460839229,1,1,-0.273232556476383,1,1,-2.94369451438257,0.0194591969448751,0.259639320366956,-3.44095958724878,0.00347793060959502,0.20053846051891,-3.39733957292428,0.00408266834832778,0.295628448891851,0.717556185382787,1,1,1.51432589148063,0.389829614694233,1
"MCRIP1",-1.76996855389781,0.460394276181663,1,-0.824649673090128,1,1,0.960001218680469,1,1,0.361911872118679,1,1,1.68379122968438,0.553332136566782,1,0.962342401339287,1,1,0.246367828163296,1,1,-0.674458905960331,1,1
"CIC",0.128069854676276,1,1,0.606574723754892,1,1,0.425578043415222,1,1,-0.502324329252232,1,1,-0.567875502695474,1,1,-0.942854542037657,1,1,0.236763832388848,1,1,0.614005506341826,1,1
"KANSL1",-0.231038426590449,1,1,1.65793116793964,0.583988161916065,1,1.71042583287443,0.523122944617065,1,-0.0526752342207098,1,1,0.127996071326843,1,1,-1.2805863514671,1,1,0.851564511586842,1,1,2.15002853253914,0.094658873775558,0.497803142497589
"DNAH2",-1.03320509574702,1,1,-1.69356172062895,0.54209158317159,1,-0.515182803387793,1,1,-3.92385477225486,0.000522859677974477,0.0266799749193463,-2.81608073996464,0.029168068653988,0.488994318951373,-2.49591443253848,0.0753797418296771,0.985745126056661,2.95155157449554,0.0094854521591118,0.086247986178398,1.09949615114037,0.814655135615629,1
"SRGAP2",-1.71405389938458,0.519112964187007,1,0.855028438673154,1,1,2.45902470696929,0.0835890179020898,0.685085249816097,-0.980778565805753,1,1,0.369620879639481,1,1,-1.60731656906721,0.647909648572328,1,1.56698601519069,0.351353881478073,0.896750524724985,2.22703349517427,0.0778351058576645,0.446230463083884
"SPATA22",2.48600669861076,0.0775113203453087,0.508235783252941,-0.190742944774831,1,1,-2.57490852639692,0.0601599600082134,0.575520674665362,1.19547190757469,1,1,-0.894668190725404,1,1,1.31477612971156,1,1,-2.69697108177887,0.020992004000875,0.15047735695578,-2.72254979215472,0.0194340811885447,0.196709869337768
"ACTG1",-0.0334077933337223,1,1,-1.82111569137099,0.411535635145324,1,-1.38733412365326,0.992039414405917,1,-2.75484375806911,0.0352321014133451,0.363333851274879,-2.23492467795924,0.152533764727694,1,-1.07161763494844,1,1,1.92282603759218,0.163505702833271,0.555882605448006,-0.269910790282819,1,1
"MYMX",0.171128785005642,1,1,0.765231151193126,1,1,0.51963907119997,1,1,-0.196552315749169,1,1,-0.32013294080718,1,1,-0.780047498586101,1,1,-0.591510597469093,1,1,0.196469443818288,1,1
"PCDHGA9",-0.264889260194369,1,1,0.64384508194039,1,1,0.817326672325124,1,1,-2.29477862756152,0.130474884441323,0.795372445376841,-1.96808367774778,0.294350463352697,1,-2.64880298163801,0.0484664442403417,0.830916201823066,1.12517661745818,0.781542598438925,1,1.68360033877601,0.276776799666495,0.904942698642663
"NUP88",0.126441367284544,1,1,-1.35461190364369,1,1,-1.35079230936169,1,1,-3.55043173924732,0.00230759915201099,0.0662169982758841,-3.42950710350115,0.00362807162869553,0.201765359300751,-2.34986035277003,0.112682733207585,1,2.03303400161803,0.126147263792838,0.47184996747731,0.466700849287747,1,1
"CTDNEP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIS12",1.29263093439319,1,1,-1.88270254884248,0.358444139041902,1,-2.86854407317868,0.0247419445478373,0.33638800395597,-0.717567693933276,1,1,-1.69409128695117,0.541487626513291,1,0.789187979305797,1,1,-0.527058053156125,1,1,-2.3774718285644,0.0522953233979591,0.353680300969983
"ACSM2A",1.06168870057675,1,1,-0.250397598007481,1,1,-1.22552688324052,1,1,1.63881738176775,0.607507788433058,1,0.670529933823063,1,1,1.76837648463541,0.461987910644003,1,-2.05318151435141,0.120164929689126,0.456716772307823,-1.7946144938895,0.218145426829978,0.788939448511076
"ZP2",-0.540840783266693,1,1,-0.514539350421504,1,1,0.0694541818174113,1,1,0.972993028063032,1,1,1.32782543240617,1,1,1.34625460134153,1,1,-0.0730036649970483,1,1,-1.0396725571356,0.895476163674934,1
"SCIMP",0.986750563359307,1,1,3.3199580166623,0.00540185918399952,0.364263763278182,2.04946388391101,0.242500655643747,1,-0.280005621836587,1,1,-1.05513869511963,1,1,-2.87621504711593,0.0241485244411204,0.63103687397696,-0.531941334128698,1,1,2.75744872756488,0.0174763044970031,0.18407022241682
"GGT6",-0.0609984689134333,1,1,-2.16122505363535,0.184067754028246,1,-1.8600343730783,0.377283977920778,1,-3.60936747885667,0.00184166718840327,0.0575664600957811,-3.31607527098155,0.00547747420936128,0.236937769300214,-1.94282614100722,0.312223009786708,1,1.77769418065587,0.226362287911069,0.679618701604717,-0.347484828185642,1,1
"PLSCR3",-2.00357816247362,0.270691602258838,1,-0.55277768270638,1,1,1.42820661528706,0.919394382618622,1,-1.95226686375292,0.305439176401242,1,-0.338128364914953,1,1,-1.49842691561886,0.804134206299924,1,2.54749741867682,0.0325495967418158,0.200525685267966,2.39146201254641,0.0503442613973411,0.345396927299826
"ABR",-1.31432929694749,1,1,-2.44428819734492,0.0870829641840035,1,-0.960694181712895,1,1,-0.215663722250669,1,1,0.777333796236226,1,1,1.5765454486045,0.689400919926397,1,0.495119501701105,1,1,-1.83227393997635,0.20073185293832,0.75798594742726
"CTRL",3.70140878480923,0.00128643439943351,0.0368022568247029,2.30812331723633,0.125953671820069,1,-1.60245950730253,0.654324209414466,1,2.86073680461514,0.025359466391324,0.305202693525544,-0.38245888791669,1,1,0.980077315523685,1,1,-3.52986198963836,0.00124732947309415,0.0210610536283785,-1.63551220495219,0.305825154784228,0.959043315853755
"METTL4",3.8919822899728,0.000596571026418275,0.0216615513318463,0.67563849363011,1,1,-3.16518950956182,0.00929891836746007,0.188856912715288,1.65749256890221,0.584519580206771,1,-1.48618656830893,0.82337867582086,1,1.11037953643113,1,1,-3.48300133248145,0.00148747769025233,0.0238628055786551,-2.92447841488415,0.0103510202426177,0.133950907248843
"NMRAL1",0.0304951613924219,1,1,-0.966214793735078,1,1,-0.883471036400308,1,1,1.54902927649943,0.728248094709927,1,1.41025097382238,0.950793535312955,1,2.22821203596044,0.155198273025186,1,-0.997227362232033,0.955962487063345,1,-1.461568951945,0.431578103119924,1
"USP6",2.85030811530472,0.0262061373580334,0.263646514500653,2.9520986378267,0.0189373254462493,0.64570722543024,-0.0707729790294386,1,1,3.80720646908604,0.000843272416827786,0.0358856557379912,1.39329957478571,0.981175315095931,1,1.50389966436717,0.795643220786642,1,-3.94995524666203,0.000234497421077079,0.00637360616423889,-0.208960881187297,1,1
"TSPAN10",0.829142844155453,1,1,-1.84289083716527,0.392069702304073,1,-2.33433264858944,0.117469862709301,0.817720741420901,-3.87639811940485,0.000636085019337165,0.0303585171559583,-4.09934441851854,0.00024859324696195,0.0562980719182821,-2.30680672315841,0.126393583709785,1,0.826127307521026,1,1,-0.861131806373484,1,1
"ZNF213",2.36336196038853,0.108659831770544,0.623928962895007,0.599314806188523,1,1,-1.77255526240428,0.45781458276941,1,0.125948130246513,1,1,-1.74754163334618,0.483260577995191,1,-0.331339026490012,1,1,-1.21340654724236,0.674923273072232,1,-1.14412246117141,0.757718561547503,1
"WSCD1",0.902976292988616,1,1,-0.0326278393334911,1,1,-0.917119302518398,1,1,-2.01680413647892,0.262295742696852,1,-2.58920000791753,0.0577195211429479,0.687313614711828,-1.97119819827257,0.292207259613715,1,0.573128512952247,1,1,0.499325912474872,1,1
"HCFC1R1",0.408866760574359,1,1,-0.923179380395392,1,1,-1.21301754785278,1,1,0.0676145040770305,1,1,-0.248969438911257,1,1,0.747877181806433,1,1,-0.281030842776782,1,1,-1.32465963259054,0.555852202991123,1
"NAA38",-0.798031105829701,1,1,-0.710284914818736,1,1,0.138332042887999,1,1,-0.707676153146077,1,1,-0.0212024958945345,1,1,-0.142193196345144,1,1,0.243128159818225,1,1,-0.514238038955331,1,1
"BAIAP2",-2.80273687400085,0.0304025947054104,0.288099870153842,-0.969867044185988,1,1,1.79638417463572,0.434600633761246,1,-0.330114073429981,1,1,1.83907133199269,0.395428169809144,1,0.406618403869256,1,1,2.03211673639799,0.126425518355205,0.472416605106441,1.56878806612781,0.350091990120407,1
"NLGN2",-0.887822510429747,1,1,-0.438827838827838,1,1,0.423530262037772,1,1,-1.24962093032588,1,1,-0.534860873234378,1,1,-0.872896827005147,1,1,0.936824911527125,1,1,0.876076249618602,1,1
"TMEM100",-0.521748755388428,1,1,0.0868361926188032,1,1,0.577988159776476,1,1,1.079063336358,1,1,1.39795930802754,0.972751722532909,1,0.987205301702525,1,1,0.193786929167324,1,1,-0.0855645003123238,1,1
"LITAF",-0.715880858898023,1,1,-0.239016383661215,1,1,0.467672240950918,1,1,1.29564105776694,1,1,1.7504265038071,0.48026847586919,1,1.42945919968825,0.917233762259394,1,-0.429151674923875,1,1,-0.00542407282296226,1,1
"NPY4R2",2.92449343570315,0.0207010413885015,0.225118236265886,2.86780770540989,0.0247995998084643,0.718557281686199,-0.378881972480553,1,1,1.47225175319183,0.845717439692118,1,-1.06442693362582,1,1,-0.810064369344025,1,1,-3.2900775688183,0.00300479302637546,0.0398319580829701,0.0448084693038081,1,1
"PAM16",0.00762982084428929,1,1,0.816368519392507,1,1,0.728602709215347,1,1,1.78500826641602,0.44555985629989,1,1.6752567920597,0.563303154261528,1,1.13051590156552,1,1,-0.893338779912297,1,1,-0.0752096022179216,1,1
"PCDHGB3",0.408623445936662,1,1,-2.25722296381204,0.143964877197779,1,-2.22817383857261,0.155213549489533,0.957445014803384,-1.01999000886734,1,1,-1.2113971606834,1,1,0.447187026674309,1,1,-0.146243966807931,1,1,-1.90439896688549,0.170574730983418,0.690338868404233
"RUNX2",2.09803654412425,0.215411503728238,0.955311439757791,-0.404485943404894,1,1,-2.44155012154268,0.0877461487618275,0.699558152835472,-0.794136726493358,1,1,-2.41537611060275,0.0943138134659778,0.869667789127063,-0.470482205519257,1,1,-1.18379536062408,0.709482237526918,1,-1.72229539079325,0.255048066740009,0.86141270792642
"ATPAF1",1.01737466725735,1,1,0.929443025217716,1,1,-0.154981647172506,1,1,-0.728591704817126,1,1,-1.47890592028382,0.834992765073856,1,-1.41956329521993,0.934409145481,1,-0.357327941251911,1,1,0.787937065901815,1,1
"SPON1",-0.83651190221456,1,1,-0.519580095544563,1,1,0.338123537638656,1,1,-0.617469028028321,1,1,0.0467245403507366,1,1,-0.223230678490768,1,1,0.844913284552155,1,1,0.0187616774054101,1,1
"GFY",2.97257526617318,0.0177187676840646,0.20415101896857,0.85987267814886,1,1,-2.02997603588388,0.254153851466095,1,0.24238518339081,1,1,-2.12683625724944,0.200602143651856,1,-0.435031343705923,1,1,-1.91643259742025,0.165930164828774,0.562480181896015,-1.30100737698976,0.579767788968842,1
"AIPL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNK1",-0.0820859054875452,1,1,-1.48142077496144,0.830966892474645,1,-1.27038427417329,1,1,-1.81617864743974,0.41605783448133,1,-1.63662285632574,0.610255781038787,1,-0.594357625801861,1,1,1.54360877139467,0.368049416439256,0.92291773462023,0.440481825184773,1,1
"INCA1",0.718434061859795,1,1,-0.474525664749273,1,1,-1.14213687844361,1,1,-3.22378597743869,0.00759047464515343,0.144938721922121,-3.62167962740235,0.0017561787773862,0.156474415208888,-2.81031547815466,0.029695775934504,0.6806145670937,1.20698900182703,0.68230913865278,1,0.530369059557648,1,1
"CCNQ",-2.13482231040884,0.196653163044265,0.903420324751711,-0.822011659913179,1,1,1.22065774060078,1,1,1.70243542412316,0.532042645155831,1,3.40803860016514,0.00392589828549676,0.206353637121501,2.31501325246459,0.123673240902754,1,-0.110212158785834,1,1,-0.946458483167517,1,1
"GOSR2",-1.44367198583821,0.892987591187779,1,-1.0256979598786,1,1,0.463438308021821,1,1,-1.11710522603944,1,1,0.0634899093714453,1,1,-0.320972817867254,1,1,1.58196946179485,0.340969626359031,0.879251546760582,0.497023176250073,1,1
"ZSCAN10",0.87095341595506,1,1,1.42894324942921,0.918123271967934,1,0.401501968633182,1,1,2.22050835765139,0.158305673924894,0.895180710920014,1.32301436930551,1,1,1.05913535589701,1,1,-2.76561084907751,0.01704488740789,0.129278204660705,-1.0406567299619,0.894104676149742,1
"GRAPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDH8",-0.959273901989367,1,1,0.0164210632895388,1,1,0.954502041659598,1,1,-1.30870468780352,1,1,-0.538328160536499,1,1,-1.30393781148857,1,1,1.61368992796081,0.319784099184111,0.842793391501619,2.23516080834232,0.076220380284133,0.441773967702866
"FBXL20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNF43",1.07309475454914,1,1,-0.180775536011844,1,1,-1.19311873598524,1,1,-0.496629435252248,1,1,-1.28857814300166,1,1,-0.348851370204036,1,1,-0.781635142416676,1,1,-0.940966939646829,1,1
"SLC25A35",0.128639639862285,1,1,-0.189273933315691,1,1,-0.296194100281599,1,1,-0.460854009510056,1,1,-0.529304692531503,1,1,-0.323657688534715,1,1,-0.751973921230909,1,1,-0.733421372914648,1,1
"MIEN1",0.383020424336997,1,1,0.986591692553111,1,1,0.516667754556419,1,1,2.45906967008408,0.0835785495767731,0.617900348902389,2.02963627849865,0.254361146570618,1,1.70142948493279,0.533174211456291,1,-1.82088988623596,0.205870790669204,0.641600203875646,-1.23957188975285,0.645401349815103,1
"CUEDC1",1.11670565378851,1,1,3.05031656705286,0.0137160164151844,0.565486161434172,1.73228534512183,0.499336619571171,1,-0.437496445271528,1,1,-1.17265240681927,1,1,-2.44385102387724,0.0871885538063254,1,-1.28041370591402,0.601199028558914,1,1.85218572674879,0.191997472979868,0.738850474069713
"HEXD",-0.134823464178153,1,1,0.135871688417199,1,1,0.254716599360297,1,1,1.15817784560086,1,1,1.19852550832455,1,1,1.02636820051236,1,1,-1.35480754440471,0.526436646895646,1,-1.01482155202471,0.930572694904128,1
