,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj
GDNF,-1.24671056378225,0.637510932002239,1,0.279455511234965,1,1,1.56104353863296,0.355540435339289,1
RPP21,1.90856393285978,0.168955105098844,0.701114098738399,0.69264525074018,1,1,-1.47304512202738,0.422216608012581,1
TVP23C,3.28231360844564,0.00308877084201167,0.0586349613347944,2.75349741269883,0.0176886708757406,0.336043272615917,-1.34709682665973,0.533847150146827,1
DOCK4,-3.04866062550221,0.00689591978635504,0.0993135043364662,-2.14895835509145,0.0949131038924652,0.753456162845728,1.48591511683913,0.411904723693777,1
SNX13,-0.236463197967639,1,1,-0.80695964963787,1,1,-0.293096081924228,1,1
POC5,0.8019238672096,1,1,-1.84312429098607,0.195932596449054,1,-2.4227714765348,0.0462078374133884,0.350195806269433
NSUN5,-0.52006925222289,1,1,1.22877507028373,0.657468452757286,1,1.60458298250726,0.325756826867545,1
ABHD4,-0.517961428796631,1,1,-1.12318160456124,0.784081120784159,1,-0.269952757129154,1,1
MYO7B,-0.257853524199611,1,1,1.03642896872773,0.900006184456571,1,1.20093150835323,0.689333312255659,1
FOXI3,0.0528513082073158,1,1,1.87465107120787,0.18252222678011,1,1.51704601437589,0.387765200623027,1
TMEM51,-1.27653088038951,0.605303753558115,1,-0.492202104028103,1,1,0.966477770216974,1,1
SAMD7,1.70431869841862,0.264964690654059,0.899452382386718,1.63903509528059,0.303617852528424,1,-0.37639420483443,1,1
PAX2,0.695804116718322,1,1,-2.17260882256688,0.0894293139152951,0.735109856338725,-2.41924153739535,0.0466587272817554,0.351962132504366
SESTD1,-0.247536711453042,1,1,-0.196007086250214,1,1,0.11877055287905,1,1
NDUFA13,2.35662572068781,0.0553254717630779,0.370712693757398,0.066316820990947,1,1,-2.41185159795921,0.0476152209276322,0.356333399293071
DERA,-1.14309621259931,0.758995939857548,1,0.0468915762453061,1,1,1.27610602842007,0.605754122601591,1
ARHGAP27,-1.00536648540296,0.944161234986931,1,-3.15263155850617,0.00485417675875728,0.179184360764605,-1.64475817040243,0.300059074471372,1
ATP2B1,0.490626885699796,1,1,-0.858230894067473,1,1,-1.24540372646611,0.638950152615954,1
PLCL1,-0.705100038588466,1,1,-0.619615898331152,1,1,0.24456737289319,1,1
RELN,0.716756544007235,1,1,0.848328000086366,1,1,-0.0465243146261852,1,1
MGAT5B,-0.00516236957255465,1,1,1.22746489730336,0.65894372242649,1,1.07992904307971,0.840521337004153,1
HTR3D,2.98865095201073,0.00840636134458002,0.112098655559577,1.11707368750896,0.791888459616564,1,-2.17624574133582,0.0886106709094109,0.517172222649235
EZH1,0.995807610636728,0.958030895227215,1,-0.4965738561207,1,1,-1.39305734241044,0.49080735366897,1
LRRC15,-1.11279029473992,0.797395513793408,1,-0.838366152210299,1,1,0.457081247895178,1,1
FBXO43,1.22770998391481,0.658667571613778,1,3.47877829165217,0.00151111539221035,0.0990796945734672,1.78686263095806,0.221879080739297,0.857149467367211
KIFC1,2.2325733719051,0.0767312751529486,0.445591440870277,1.73603804522963,0.247671323212228,1,-0.901120791067095,1,1
UBAP2L,-2.8207280550279,0.0143744407230358,0.161529450246573,-1.23763013898441,0.647559701469929,1,1.97150144260315,0.145999644486173,0.682820802267523
C4A,0.128239118184532,1,1,-1.53318019642058,0.375694386834556,1,-1.53911785558837,0.371326580087185,1
LARP4,4.69919837142652,7.83553991156615e-06,0.00100235268920391,2.52522587093143,0.0346871845513229,0.463401340193064,-2.83630161065332,0.0136917969225812,0.167169927460182
PLEKHA5,1.73542716566212,0.247995515545566,0.87057989257976,0.39721865046883,1,1,-1.52114458676406,0.384670672902221,1
AP4M1,-0.648144609038138,1,1,-0.159589610065407,1,1,0.545079751375132,1,1
LY6E,-0.552176058269414,1,1,-2.39806899534574,0.0494452811996316,0.553739310186614,-1.37534743641061,0.507071269857939,1
CREM,-0.233320418835392,1,1,-2.241883886877,0.0749066330938455,0.680797526239913,-1.5538188157987,0.360682923147814,1
IL34,0.0156497438426272,1,1,-1.3649016224664,0.516851916785769,1,-1.19427533740196,0.697110844887028,1
ITPKB,-2.99340522184462,0.00827649545270958,0.111116083146968,-2.22596833897823,0.0780489066461558,0.697234030981783,1.31419469405858,0.566342080855591,1
PLA2G2C,-1.4286462626789,0.459317790601891,1,2.17330426588947,0.0892722739300656,0.735109856338725,3.57875015894669,0.00103572393203917,0.0320244258528599
LTB,0.901500253799055,1,1,0.473330126040613,1,1,-0.563707339744396,1,1
MPST,1.28593949722135,0.595392533531132,1,-0.336641420907854,1,1,-1.69789684571309,0.268581698143342,0.951363741267026
PAX8,-0.0915589889387053,1,1,0.173042954174729,1,1,0.243030809887593,1,1
AQP12A,-2.10878570715346,0.104889248612328,0.538300793796938,-0.540438862027934,1,1,1.76788912507166,0.231238323575661,0.875969913157086
POLR2H,1.436457077834,0.452616964628363,1,2.2013187878216,0.0831403912057522,0.712616602816503,0.21249043323692,1,1
ABCF3,1.06352545502359,0.862631183422381,1,-1.07530238310848,0.846718108850839,1,-2.0073683554383,0.134131367061439,0.64697719831183
GBE1,-1.64532832540391,0.299706364689298,0.96003213141479,-2.3377740391503,0.0581969190536255,0.603918848563997,-0.233477069048803,1,1
TSEN34,0.966530012048577,1,1,-0.274279954021774,1,1,-1.25462888668871,0.628840536056124,1
SNRK,-1.99926484331047,0.136739117752919,0.62618631595048,-2.19195099967764,0.0851491349135077,0.719042069449397,0.306189417767032,1,1
ACTL6A,1.12817638465234,0.777736305430904,1,-1.4371627732703,0.4520152439621,1,-2.02575648360162,0.128369235958776,0.635841749007671
ALKBH2,1.66140678154101,0.289895330168462,0.944666962869958,2.1520767988855,0.0941739184306422,0.751767659196333,0.0873743580952502,1,1
TMEM106C,1.82551366709088,0.203770651981363,0.777736655689528,1.0962111201007,0.818959182975586,1,-1.05565059450885,0.873383630181327,1
CYP20A1,1.84650019057093,0.194458835196911,0.758369328955155,1.25337137314826,0.630211753789499,1,-0.898881621510633,1,1
NEK10,2.02575663280956,0.128369190065574,0.603765061822222,1.64859674456633,0.297690828348879,1,-0.730836723131878,1,1
IRAK1,-2.30239081077235,0.0639394281737112,0.402438244486142,-1.56212213836256,0.354777655489536,1,1.0911089536087,0.825674830551155,1
APLN,-0.939858157970465,1,1,-0.44275683607467,1,1,0.652677880283121,1,1
TSPAN14,0.674335857018566,1,1,-0.528691679063139,1,1,-1.11579583314943,0.793528613478244,1
BOLL,-0.734410927427474,1,1,-2.53054433042516,0.0341657077863376,0.459846590263788,-1.44203516498959,0.44787736085521,1
GALNT11,-0.214249181857789,1,1,-1.1075991139539,0.804104958821628,1,-0.699219237461239,1,1
FCHO2,0.477587254090685,1,1,0.694560766578015,1,1,0.0604289197447418,1,1
RNASE10,1.27648540272675,0.605351950987884,1,1.38838863498016,0.49505620563406,1,-0.174149426049203,1,1
DNAH14,-4.64818734961611,1.0045941073625e-05,0.00115435700194945,2.26208363711494,0.0710767090902064,0.66455929383298,6.79911225580131,3.15797320671036e-11,1.02330963790242e-07
RAD52,-0.376209900800032,1,1,0.807906501868824,1,1,1.11048813859444,0.800366209744774,1
GASK1A,-0.262276117727982,1,1,-1.28845741440025,0.592760351371416,1,-0.884522861860037,1,1
NIPAL2,-1.49233894312818,0.406830937569338,1,1.69805225015094,0.268493701985699,1,3.09297439135315,0.00594483702912769,0.0975258320090811
CPS1,-1.049839818832,0.881375293573954,1,-3.60589571386654,0.000933234164816834,0.0732780449520095,-1.94695084681586,0.154621883514068,0.705288219790242
ZNF652,-1.81351110751253,0.209259081031167,0.789570477612243,0.614880494823079,1,1,2.48598109849896,0.0387584482014558,0.314296485365359
GPR35,-3.75883156629874,0.000512126116938416,0.0174316540895719,-2.47679980555027,0.0397698707473214,0.493469184885409,2.02747681371415,0.127841019966598,0.634972472562486
RETREG2,0.0823922164117121,1,1,-1.53590806118039,0.373682792360299,1,-1.35105462156251,0.530033808627479,1
PLEKHM1,-2.06786746078825,0.115957463826802,0.567939186493908,-1.68023886294756,0.278732552376782,1,0.757821002043958,1,1
PRNP,-0.14244007159401,1,1,-0.0117969645630294,1,1,0.140977800970517,1,1
VGLL4,0.960025394514704,1,1,-1.14702415659493,0.754114911847186,1,-1.94899725523993,0.153887257519144,0.70372039128568
ZBTB10,1.46807269672536,0.426253431390652,1,-0.910444737157882,1,1,-2.28503303915601,0.0669326716329146,0.436923104672233
MRPL55,-0.122014114268186,1,1,-0.973380899655589,0.991092084813127,1,-0.557579813653878,1,1
RANBP1,1.54153405230933,0.369560585656222,1,-0.250921463607988,1,1,-1.90010667858535,0.172257364338376,0.744640826310131
PLIN1,-0.522083375787276,1,1,-0.0143436830089059,1,1,0.548819618089579,1,1
RCBTB2,-1.22453556696019,0.662250772833448,1,-1.30919608475323,0.571403814406883,1,0.220796887303682,1,1
AL354761,-1.51757735160627,0.387362939883247,1,-0.963894075452904,1,1,0.752177676955601,1,1
HOXC4,-0.133745333377913,1,1,-0.20613931036209,1,1,-0.0313082883701858,1,1
LBHD1,1.17235693413592,0.723161346515933,1,2.2523695441484,0.0728967860949193,0.672749862966545,0.917171286482667,1,1
LCE6A,0.357752168939137,1,1,1.0826946846802,0.836831892270276,1,0.961007560975053,1,1
SLC2A14,1.30438643569589,0.576305573011625,1,0.617099206603669,1,1,-0.824925878206736,1,1
ORM2,2.71798283949494,0.0197043733708766,0.198986227104493,2.04779937331565,0.121738985379345,0.8592115789863,-1.10992737805726,0.801090965182147,1
CNTNAP5,1.30788278853442,0.572739204472338,1,0.953398040014032,1,1,-0.582366208368,1,1
TTC21A,-1.62579793560018,0.311977943027071,0.982723376962492,1.78987734679386,0.220420893954728,1,3.34799246554036,0.00244197672978063,0.054572285484008
PSMD13,-0.326913077139146,1,1,-0.354755521293014,1,1,0.0630871525473579,1,1
PGAP6,0.99485230927732,0.959424301969575,1,1.24839124934835,0.635663436102455,1,0.0072559923382166,1,1
ACBD4,0.27883515376581,1,1,-0.0834433044032181,1,1,-0.353161899998935,1,1
TLK1,1.18595414716368,0.706921223716317,1,0.506354589524432,1,1,-0.902916665060265,1,1
RLN3,-0.603821855555248,1,1,-0.871721633256259,1,1,-0.0474088879739546,1,1
GALNTL5,2.87817451384303,0.0119995140427255,0.142325129224186,1.57927367107601,0.342819894713582,1,-1.69033120840345,0.272893823116248,0.958678604104389
RIMKLA,2.09022398753151,0.10979305114313,0.551928952721373,3.43356886653459,0.00178707257925376,0.107784880237807,0.329549832194095,1,1
PKMYT1,1.27424775519147,0.607726876842594,1,1.44625870207598,0.444313963121882,1,-0.109160389164935,1,1
PIGV,1.59892001765934,0.329515126665664,1,3.0335760508958,0.00725021365813892,0.21439728527398,0.950200269087802,1,1
MED19,0.177296400430021,1,1,-0.254999129373085,1,1,-0.37707003136406,1,1
EBNA1BP2,-1.63107051343581,0.308626324963109,0.977206120197828,-0.542830095705529,1,1,1.28357081967108,0.597876495822343,1
WRAP53,-2.90197661079115,0.0111244867545642,0.135314515313401,1.23335587756422,0.652329056921295,1,4.17065948067591,9.11158243571875e-05,0.00617728529124864
PHLDB2,-2.05406163926284,0.119909178746207,0.58045070631791,0.4715763332768,1,1,2.63348952306399,0.0253537329127678,0.243931817489706
TMEM225B,2.32320888806923,0.0605038006084268,0.391018180078872,0.0282864462230282,1,1,-2.54209519637036,0.0330570472358921,0.286150750770212
GLB1L3,0.86094616867825,1,1,-1.00501735583337,0.94466547816623,1,-1.68126900603214,0.278132025672144,0.968887353244482
UBE4A,0.212895823407016,1,1,1.21730861498736,0.670460453232191,1,0.811411041277938,1,1
ITPRID2,1.21281370967644,0.675603157818707,1,-1.28742836038101,0.593835073858618,1,-2.45187871217591,0.0426337663044845,0.334181074825959
AP5M1,1.05758686965063,0.870731493846864,1,1.34807392118939,0.532903824832836,1,-0.0418198593091724,1,1
C3orf84,-0.661373064677613,1,1,-1.37056016243949,0.511536326296836,1,-0.447974584377375,1,1
DHRS9,1.21691674898324,0.67090767708293,1,-0.16505665727853,1,1,-1.46277383322869,0.430587826086706,1
DELE1,0.581158871370502,1,1,1.3319290464682,0.548650515595546,1,0.542878193163065,1,1
DMTN,0.576642312414209,1,1,-1.9384786883692,0.15769454527507,0.96194112582268,-2.1935082741907,0.0848123373137505,0.504452822745002
TMEM191C,-2.09153286097428,0.10944097165697,0.551583133358843,-0.110278322241942,1,1,2.07433443885139,0.114144784528062,0.597150080375739
FAM126A,-0.284588358930272,1,1,0.272062423583933,1,1,0.5308790749545,1,1
KBTBD13,-2.28784125041305,0.0664403028901216,0.412123195798526,-1.39899693222732,0.485441709040066,1,1.23373647189949,0.651903356046559,1
PCED1B,-2.4517614574066,0.0426476603331816,0.315514791195529,-1.63540528051696,0.305892348562594,1,1.19153571102876,0.700330038264942,1
CREB1,0.519927111342556,1,1,1.5480074703994,0.364861493784123,1,0.598813870109972,1,1
RNF32,-3.03696659522895,0.00716915811598039,0.101174168367417,-2.50551339609101,0.0366821299130769,0.473353348636608,1.11255643380346,0.797696940405993,1
CHFR,0.454223654711422,1,1,1.34967243327652,0.531363235772228,1,0.680365393418198,1,1
HCAR1,-1.62597993204993,0.311861773483591,0.982723376962492,-1.36897179542283,0.513024274408408,1,0.593166909275048,1,1
FAM229A,-1.97517168661703,0.144746003494823,0.64358992075299,-0.266392586620854,1,1,1.87337559904221,0.183049611252262,0.767740883409485
SDHAF3,-0.589901276086931,1,1,-0.541196173490116,1,1,0.194892411917029,1,1
AKIRIN1,1.19693480600577,0.693995899410146,1,0.742445299671202,1,1,-0.749937468375866,1,1
MAMLD1,-3.41271441238929,0.00192957922502006,0.0432407228267981,-1.38752886054352,0.495841670943997,1,2.48915688223475,0.0384139347616951,0.312284280486194
PLCD4,1.19385120956291,0.697608527378149,1,1.18809212291441,0.704391352186126,1,-0.262744557689105,1,1
FBXO10,-0.73035009280266,1,1,-2.94716068003222,0.00962119531946492,0.24634667335621,-1.63688606437114,0.304962834797429,1
DOCK8,-1.66392102277042,0.288384639662552,0.942700905560928,-0.233359257790394,1,1,1.59505580527905,0.33209927137034,1
ZNF33A,2.75862969015096,0.0174132804522085,0.184640032648352,0.549569875272285,1,1,-2.66444497319906,0.0231346444938117,0.232379113508207
PET117,0.541275248041552,1,1,0.0342144595475738,1,1,-0.534990673772575,1,1
GAS7,-1.06596184169308,0.859322674804315,1,1.47712623881825,0.418925403720655,1,2.5264457081945,0.0345669588537282,0.292915202587921
ZBED5,2.11038809962397,0.104474821987018,0.537184881952364,-0.450750121261425,1,1,-2.6588668080057,0.0235211855033707,0.23466148246651
ARPC4,0.645031973255955,1,1,1.32184093843517,0.558663368692894,1,0.270600190369667,1,1
AMOTL1,-1.14109943439488,0.761485639932154,1,0.520564967379238,1,1,1.6671439165634,0.286457374180647,0.986855704119676
TMEM243,1.50059887495103,0.400378027548186,1,-0.360563276450413,1,1,-1.83585242752795,0.199138455395624,0.805119517542843
TERB1,2.35984990477923,0.0548469913273873,0.368746757574983,1.57002798256215,0.34922580424612,1,-1.18116185840799,0.712615290191824,1
MORF4L2,0.62073593387109,1,1,-0.720659609043657,1,1,-1.10045907411883,0.813396455406686,1
ERN1,0.0964070047237884,1,1,-0.953277777422951,1,1,-0.895253689002849,1,1
CTNNA3,0.492004116204955,1,1,0.832794122216859,1,1,0.152433654185621,1,1
PCYOX1,-0.30282394549739,1,1,-3.39403140657306,0.00206615381000752,0.114664460586205,-2.60386391413863,0.0276538048485013,0.257794560503692
PPP1R9A,2.58806628254848,0.0289549220037953,0.252394257527623,-0.764749176284212,1,1,-3.44388120202111,0.0017202828010959,0.044346170360525
SLC13A5,0.0192609760098834,1,1,2.46351181408076,0.041275008368852,0.50404032450433,2.11006423974855,0.104558468910348,0.566006118705466
ESRP1,2.18993035481052,0.0855878644080176,0.477407953371353,1.48578256476615,0.412009929986979,1,-1.13521358557685,0.768857515836446,1
PPT1,1.4391845466531,0.450294727665153,1,-0.875592686855226,1,1,-2.25240831897243,0.0728894415036716,0.460737014589013
CTSO,0.108867505757211,1,1,-1.08486809576049,0.833940240807672,1,-1.04321243524146,0.89054974624159,1
LSM14A,1.38109792040137,0.501746564792353,1,-0.0796471658391597,1,1,-1.4949634500979,0.404771943808007,1
BLOC1S3,0.455031106151083,1,1,0.570555102932767,1,1,-0.0283300938388474,1,1
C11orf95,0.997609302880851,0.955406544771131,1,0.335084289522972,1,1,-0.763216477112091,1,1
IFT74,-0.368489238820948,1,1,-0.572802347827214,1,1,-0.0936244530924348,1,1
CHRM4,-1.09824673212755,0.816290295160283,1,-0.537512619087819,1,1,0.746682218953986,1,1
CAPZB,-1.37179898070597,0.510378074035296,1,-1.85645459224879,0.190166368617227,1,-0.182467267234977,1,1
PRKD2,0.727367449012726,1,1,-0.737313148084649,1,1,-1.38335018176298,0.499672554181587,1
BZW2,2.02627542576463,0.128209704189277,0.60332664167141,1.76321949538167,0.23359043080913,1,-0.632999487643618,1,1
SYNJ1,-1.07658913702575,0.844991578164424,1,0.787064781845564,1,1,1.87280161256692,0.183287355698549,0.767740883409485
TPRG1,-2.53140049947004,0.0340824136414279,0.275862230261796,-1.22500901474688,0.661715471946652,1,1.68753268181136,0.274502913506759,0.961620801002489
SPINK8,1.42601219286273,0.46159446773552,1,0.426636345814234,1,1,-1.1973727046357,0.693483953063612,1
NPC2,0.065215465072602,1,1,0.0977968975149726,1,1,0.0421483561498574,1,1
USP19,0.535783750196785,1,1,2.30654154052185,0.0632411753184014,0.62753695242371,1.38981428064514,0.493755841414614,1
IGF2,2.44776704968893,0.0431233674686497,0.317295549376505,1.34291786783093,0.537895710194635,1,-1.55147965886888,0.362360334945059,1
ODF2,-1.97419470601654,0.145078823222166,0.644344049848007,-1.49614576366892,0.403847023418633,1,0.828794252678878,1,1
KCNIP1,-0.379265318981049,1,1,-3.08471941652898,0.00611232790800178,0.195884200686131,-1.99712072850392,0.137436209039616,0.659189301024235
PATL2,2.54282237335673,0.0329883339469089,0.271998466467083,-0.222839959903044,1,1,-2.89748325859888,0.0112850944334684,0.146155955244648
RGS6,1.27372449102165,0.608283220984786,1,0.0861004882622894,1,1,-1.31184156681145,0.568720790048425,1
TMCO3,-1.45094224068976,0.440387833092367,1,-0.17041617692461,1,1,1.39724886304649,0.487016242626337,1
CLEC12A,2.28140049674781,0.067574276035047,0.416288372745183,-0.00796512479414935,1,1,-2.43059049498284,0.045222723390546,0.345362431354088
PLPP2,0.132773712994854,1,1,0.0655297701100514,1,1,-0.0863124682829696,1,1
PEX5,-1.00371809883338,0.946543532352203,1,-0.577345041920283,1,1,0.583488863421547,1,1
ANKRD63,0.525493344835559,1,1,0.0495133469366821,1,1,-0.51415186124419,1,1
HEMK1,2.02681853238925,0.128042923400554,0.603067280504588,0.00233727247053787,1,1,-2.22809162648987,0.0776232166863433,0.478194432225146
MBD3,0.612301161372343,1,1,1.09892623310858,0.815400729352343,1,0.288642372621853,1,1
DENND4C,0.477350674617789,1,1,-0.485228103061157,1,1,-0.947793767922758,1,1
SCRN1,-0.115614852742016,1,1,-0.0970053793439407,1,1,0.0404795443428202,1,1
CKMT1A,-0.513265497681788,1,1,-0.876387865680433,1,1,-0.186074774533081,1,1
TAAR9,-1.07377689522856,0.848768063177242,1,-0.103800379272793,1,1,1.04137214739448,0.893108592139981,1
TMEM68,-0.626613169657408,1,1,-0.384380263047578,1,1,0.371187013094788,1,1
LAMP2,1.88427165162468,0.17858471972972,0.721364169431091,0.503761328209644,1,1,-1.59720739805463,0.330658452541178,1
