GO.ID	Description	p.Val	phenoType
Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	Regulation Of Endodeoxyribonuclease Activity 	0.897204902389042	1
Regulation Of Endopeptidase Activity (GO:0052548)	Regulation Of Endopeptidase Activity 	0.992224930482182	-1
Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway 	0.718301723754782	1
Regulation Of Endoplasmic Reticulum Tubular Network Organization (GO:1903371)	Regulation Of Endoplasmic Reticulum Tubular Network Organization 	0.941343089047581	-1
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	Regulation Of Endoplasmic Reticulum Unfolded Protein Response 	0.976994614398286	-1
Regulation Of Endosome Size (GO:0051036)	Regulation Of Endosome Size 	0.984821712300728	-1
Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	Regulation Of Endothelial Cell Apoptotic Process 	0.963764832287943	-1
Regulation Of Endothelial Cell Chemotaxis (GO:2001026)	Regulation Of Endothelial Cell Chemotaxis 	0.986568635130481	-1
Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor (GO:2000544)	Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor 	0.986568635130481	-1
Regulation Of Endothelial Cell Development (GO:1901550)	Regulation Of Endothelial Cell Development 	0.931405282010584	1
Regulation Of Endothelial Cell Differentiation (GO:0045601)	Regulation Of Endothelial Cell Differentiation 	0.992224930482182	-1
Regulation Of Endothelial Cell Migration (GO:0010594)	Regulation Of Endothelial Cell Migration 	0.801762340876825	-1
Regulation Of Endothelial Cell Proliferation (GO:0001936)	Regulation Of Endothelial Cell Proliferation 	0.892413275739626	-1
Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin (GO:1904904)	Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin 	0.917009770855648	-1
Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535)	Regulation Of Entry Of Bacterium Into Host Cell 	0.801762340876825	1
Regulation Of Epidermal Cell Differentiation (GO:0045604)	Regulation Of Epidermal Cell Differentiation 	0.711433981125006	-1
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	Regulation Of Epidermal Growth Factor Receptor Signaling Pathway 	0.876254482450606	1
Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	Regulation Of Epidermal Growth Factor-Activated Receptor Activity 	0.95259301753583	1
Regulation Of Epidermis Development (GO:0045682)	Regulation Of Epidermis Development 	0.958469470042932	-1
Regulation Of Epinephrine Secretion (GO:0014060)	Regulation Of Epinephrine Secretion 	0.986568635130481	-1
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	Regulation Of Epithelial Cell Apoptotic Process 	0.876254482450606	1
Regulation Of Epithelial Cell Differentiation (GO:0030856)	Regulation Of Epithelial Cell Differentiation 	0.951106450080847	-1
Regulation Of Epithelial Cell Migration (GO:0010632)	Regulation Of Epithelial Cell Migration 	0.914589058998243	1
Regulation Of Epithelial Cell Proliferation (GO:0050678)	Regulation Of Epithelial Cell Proliferation 	0.862043466651724	1
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	Regulation Of Epithelial To Mesenchymal Transition 	0.862043466651724	-1
Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005)	Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation 	0.961657732921778	1
Regulation Of Erythrocyte Differentiation (GO:0045646)	Regulation Of Erythrocyte Differentiation 	0.944937312280748	-1
Regulation Of Establishment Of T Cell Polarity (GO:1903903)	Regulation Of Establishment Of T Cell Polarity 	0.897204902389042	1
Regulation Of Establishment Of Cell Polarity (GO:2000114)	Regulation Of Establishment Of Cell Polarity 	0.951106450080847	-1
Regulation Of Establishment Of Endothelial Barrier (GO:1903140)	Regulation Of Establishment Of Endothelial Barrier 	0.784659197543777	1
Regulation Of Establishment Of Planar Polarity (GO:0090175)	Regulation Of Establishment Of Planar Polarity 	0.992224930482182	1
Regulation Of Establishment Of Protein Localization (GO:0070201)	Regulation Of Establishment Of Protein Localization 	0.904346885405672	1
Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903747)	Regulation Of Establishment Of Protein Localization To Mitochondrion 	0.944937312280748	-1
Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203)	Regulation Of Establishment Of Protein Localization To Telomere 	0.951106450080847	-1
Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	Regulation Of Establishment Or Maintenance Of Cell Polarity 	0.894153196641317	-1
Regulation Of Excitatory Synapse Assembly (GO:1904889)	Regulation Of Excitatory Synapse Assembly 	0.976994614398286	1
Regulation Of Execution Phase Of Apoptosis (GO:1900117)	Regulation Of Execution Phase Of Apoptosis 	0.838550711946896	-1
Regulation Of Exit From Mitosis (GO:0007096)	Regulation Of Exit From Mitosis 	0.944937312280748	-1
Regulation Of Exocytosis (GO:0017157)	Regulation Of Exocytosis 	0.874444412515495	-1
Regulation Of Exosomal Secretion (GO:1903541)	Regulation Of Exosomal Secretion 	0.908736071021022	-1
Regulation Of Extent Of Cell Growth (GO:0061387)	Regulation Of Extent Of Cell Growth 	0.96632710503721	1
Regulation Of Extracellular Exosome Assembly (GO:1903551)	Regulation Of Extracellular Exosome Assembly 	0.961657732921778	-1
Regulation Of Extracellular Matrix Assembly (GO:1901201)	Regulation Of Extracellular Matrix Assembly 	0.979614096421189	1
Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330)	Regulation Of Extracellular Matrix Constituent Secretion 	0.90917972470554	-1
Regulation Of Extracellular Matrix Disassembly (GO:0010715)	Regulation Of Extracellular Matrix Disassembly 	0.837760481278367	1
Regulation Of Extracellular Matrix Organization (GO:1903053)	Regulation Of Extracellular Matrix Organization 	0.855886402755333	1
Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	Regulation Of Extrinsic Apoptotic Signaling Pathway 	0.986929883877053	-1
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand 	0.981161585925626	-1
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors 	0.58625747021345	-1
Regulation Of Fat Cell Differentiation (GO:0045598)	Regulation Of Fat Cell Differentiation 	0.908736071021022	-1
Regulation Of Fat Cell Proliferation (GO:0070344)	Regulation Of Fat Cell Proliferation 	0.943098802738989	-1
Regulation Of Fatty Acid Beta-Oxidation (GO:0031998)	Regulation Of Fatty Acid Beta-Oxidation 	0.992224930482182	1
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	Regulation Of Fatty Acid Biosynthetic Process 	0.801762340876825	-1
Regulation Of Fatty Acid Metabolic Process (GO:0019217)	Regulation Of Fatty Acid Metabolic Process 	0.86266533198932	-1
Regulation Of Fatty Acid Oxidation (GO:0046320)	Regulation Of Fatty Acid Oxidation 	0.96632710503721	-1
Regulation Of Feeding Behavior (GO:0060259)	Regulation Of Feeding Behavior 	0.888751400024991	1
Regulation Of Fertilization (GO:0080154)	Regulation Of Fertilization 	0.996847616328623	-1
Regulation Of Fibrinolysis (GO:0051917)	Regulation Of Fibrinolysis 	0.843081151576678	-1
Regulation Of Fibroblast Apoptotic Process (GO:2000269)	Regulation Of Fibroblast Apoptotic Process 	0.839281744040966	-1
Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway 	0.718301723754782	-1
Regulation Of Fibroblast Migration (GO:0010762)	Regulation Of Fibroblast Migration 	0.863924020685155	1
Regulation Of Fibroblast Proliferation (GO:0048145)	Regulation Of Fibroblast Proliferation 	0.951106450080847	-1
Regulation Of Filopodium Assembly (GO:0051489)	Regulation Of Filopodium Assembly 	0.949029105436374	1
Regulation Of Flagellated Sperm Motility (GO:1901317)	Regulation Of Flagellated Sperm Motility 	0.998266767079434	1
Regulation Of Focal Adhesion Assembly (GO:0051893)	Regulation Of Focal Adhesion Assembly 	0.986929883877053	-1
Regulation Of Focal Adhesion Disassembly (GO:0120182)	Regulation Of Focal Adhesion Disassembly 	0.843642888884263	-1
Regulation Of Gap Junction Assembly (GO:1903596)	Regulation Of Gap Junction Assembly 	0.996847616328623	-1
Regulation Of Gastrulation (GO:0010470)	Regulation Of Gastrulation 	0.841404228614964	1
Regulation Of Gene Expression (GO:0010468)	Regulation Of Gene Expression 	0.897372273246126	1
Regulation Of Gene Expression By Genomic Imprinting (GO:0006349)	Regulation Of Gene Expression By Genomic Imprinting 	0.951106450080847	1
Regulation Of Generation Of Precursor Metabolites And Energy (GO:0043467)	Regulation Of Generation Of Precursor Metabolites And Energy 	0.968330425253346	1
Regulation Of Glial Cell Apoptotic Process (GO:0034350)	Regulation Of Glial Cell Apoptotic Process 	0.532677929860537	-1
Regulation Of Glial Cell Differentiation (GO:0045685)	Regulation Of Glial Cell Differentiation 	0.820081451573021	-1
Regulation Of Glial Cell Proliferation (GO:0060251)	Regulation Of Glial Cell Proliferation 	0.995139745604428	-1
Regulation Of Glomerular Filtration (GO:0003093)	Regulation Of Glomerular Filtration 	0.965301657249797	1
Regulation Of Glucagon Secretion (GO:0070092)	Regulation Of Glucagon Secretion 	0.951106450080847	1
Regulation Of Glucan Biosynthetic Process (GO:0010962)	Regulation Of Glucan Biosynthetic Process 	0.96632710503721	-1
Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322)	Regulation Of Glucocorticoid Receptor Signaling Pathway 	0.897220116937121	-1
Regulation Of Gluconeogenesis (GO:0006111)	Regulation Of Gluconeogenesis 	0.976000105236186	1
Regulation Of Glucose Import (GO:0046324)	Regulation Of Glucose Import 	0.986568635130481	-1
Regulation Of Glucose Metabolic Process (GO:0010906)	Regulation Of Glucose Metabolic Process 	0.876681507840917	-1
Regulation Of Glucose Transmembrane Transport (GO:0010827)	Regulation Of Glucose Transmembrane Transport 	0.951106450080847	1
Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449)	Regulation Of Glutamate Receptor Signaling Pathway 	0.979614096421189	-1
Regulation Of Glycogen (Starch) Synthase Activity (GO:2000465)	Regulation Of Glycogen 	0.973507522253314	1
Regulation Of Glycogen Biosynthetic Process (GO:0005979)	Regulation Of Glycogen Biosynthetic Process 	0.912877663503268	1
Regulation Of Glycogen Metabolic Process (GO:0070873)	Regulation Of Glycogen Metabolic Process 	0.951106450080847	-1
Regulation Of Glycolytic Process (GO:0006110)	Regulation Of Glycolytic Process 	0.961657732921778	-1
Regulation Of Glycoprotein Biosynthetic Process (GO:0010559)	Regulation Of Glycoprotein Biosynthetic Process 	0.944937312280748	1
Regulation Of Granulocyte Chemotaxis (GO:0071622)	Regulation Of Granulocyte Chemotaxis 	0.911981255219687	-1
Regulation Of Granulocyte Differentiation (GO:0030852)	Regulation Of Granulocyte Differentiation 	0.666682595167574	-1
Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645)	Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production 	0.992224930482182	1
Regulation Of Growth Hormone Receptor Signaling Pathway (GO:0060398)	Regulation Of Growth Hormone Receptor Signaling Pathway 	0.927857894545631	-1
Regulation Of Growth Hormone Secretion (GO:0060123)	Regulation Of Growth Hormone Secretion 	0.949934642238676	-1
Regulation Of Guanylate Cyclase Activity (GO:0031282)	Regulation Of Guanylate Cyclase Activity 	0.992224930482182	-1
Regulation Of Hair Cycle (GO:0042634)	Regulation Of Hair Cycle 	0.718301723754782	1
Regulation Of Heart Contraction (GO:0008016)	Regulation Of Heart Contraction 	0.992224930482182	-1
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	Regulation Of Heart Rate By Cardiac Conduction 	0.992224930482182	-1
Regulation Of Helicase Activity (GO:0051095)	Regulation Of Helicase Activity 	0.962314338222431	-1
Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532)	Regulation Of Hematopoietic Progenitor Cell Differentiation 	0.992224930482182	-1
Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036)	Regulation Of Hematopoietic Stem Cell Differentiation 	0.944937312280748	1
Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033)	Regulation Of Hematopoietic Stem Cell Proliferation 	0.966675843388635	-1
Regulation Of Heme Biosynthetic Process (GO:0070453)	Regulation Of Heme Biosynthetic Process 	0.801762340876825	-1
Regulation Of Hemoglobin Biosynthetic Process (GO:0046984)	Regulation Of Hemoglobin Biosynthetic Process 	0.591134078120493	-1
Regulation Of Hemopoiesis (GO:1903706)	Regulation Of Hemopoiesis 	0.820081451573021	-1
Regulation Of Hepatocyte Proliferation (GO:2000345)	Regulation Of Hepatocyte Proliferation 	0.990171474475642	1
Regulation Of Heterochromatin Formation (GO:0031445)	Regulation Of Heterochromatin Formation 	0.998749196569652	-1
Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	Regulation Of Heterotypic Cell-Cell Adhesion 	0.917009770855648	-1
Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	Regulation Of High Voltage-Gated Calcium Channel Activity 	0.903898059587319	-1
Regulation Of Hippo Signaling (GO:0035330)	Regulation Of Hippo Signaling 	0.966675843388635	1
Regulation Of Histamine Secretion By Mast Cell (GO:1903593)	Regulation Of Histamine Secretion By Mast Cell 	0.908514832635788	1
Regulation Of Histone H3-K4 Methylation (GO:0051569)	Regulation Of Histone H3-K4 Methylation 	0.966675843388635	-1
Regulation Of Histone Acetylation (GO:0035065)	Regulation Of Histone Acetylation 	0.979614096421189	1
Regulation Of Histone Deacetylase Activity (GO:1901725)	Regulation Of Histone Deacetylase Activity 	0.901391871735968	-1
Regulation Of Histone Deacetylation (GO:0031063)	Regulation Of Histone Deacetylation 	0.724284823930662	-1
Regulation Of Histone Methylation (GO:0031060)	Regulation Of Histone Methylation 	0.984793132234776	-1
Regulation Of Histone Modification (GO:0031056)	Regulation Of Histone Modification 	0.718301723754782	-1
Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	Regulation Of Homotypic Cell-Cell Adhesion 	0.904346885405672	-1
Regulation Of Hormone Biosynthetic Process (GO:0046885)	Regulation Of Hormone Biosynthetic Process 	0.984821712300728	1
Regulation Of Hormone Secretion (GO:0046883)	Regulation Of Hormone Secretion 	0.720046295742379	1
Regulation Of Humoral Immune Response (GO:0002920)	Regulation Of Humoral Immune Response 	0.888751400024991	1
Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)	Regulation Of Hyaluronan Biosynthetic Process 	0.839214496290634	1
Regulation Of Hydrogen Peroxide Metabolic Process (GO:0010310)	Regulation Of Hydrogen Peroxide Metabolic Process 	0.966675843388635	1
Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903205)	Regulation Of Hydrogen Peroxide-Induced Cell Death 	0.718301723754782	1
Regulation Of Hydrolase Activity (GO:0051336)	Regulation Of Hydrolase Activity 	0.979614096421189	1
Regulation Of Immature T Cell Proliferation In Thymus (GO:0033084)	Regulation Of Immature T Cell Proliferation In Thymus 	0.992216203879621	-1
Regulation Of Immune Effector Process (GO:0002697)	Regulation Of Immune Effector Process 	0.944937312280748	-1
Regulation Of Immune Response (GO:0050776)	Regulation Of Immune Response 	0.933145596315312	1
Regulation Of Immunoglobulin Mediated Immune Response (GO:0002889)	Regulation Of Immunoglobulin Mediated Immune Response 	0.908736071021022	-1
Regulation Of Immunoglobulin Production (GO:0002637)	Regulation Of Immunoglobulin Production 	0.992224930482182	-1
Regulation Of Inclusion Body Assembly (GO:0090083)	Regulation Of Inclusion Body Assembly 	0.990171474475642	-1
Regulation Of Inflammatory Response (GO:0050727)	Regulation Of Inflammatory Response 	0.718301723754782	1
Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	Regulation Of Inflammatory Response To Antigenic Stimulus 	0.996847616328623	-1
Regulation Of Inflammatory Response To Wounding (GO:0106014)	Regulation Of Inflammatory Response To Wounding 	0.951106450080847	-1
Regulation Of Innate Immune Response (GO:0045088)	Regulation Of Innate Immune Response 	0.979614096421189	-1
Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919)	Regulation Of Inositol Phosphate Biosynthetic Process 	0.970809620092898	1
