"","Rho","N","P","p.adj","permPValue"
"ENSG00000170852",0.102458094957397,46,0.404971127539031,1,0.808104685521317
"ENSG00000170854",-0.0769642012654549,52,0.50491202570823,1,0.521173355629877
"ENSG00000170855",0.0223146405866272,67,0.825568004398887,1,0.854142065462814
"ENSG00000170860",0.0353638410046371,66,0.728911186874462,1,0.99993954050786
"ENSG00000170871",-0.00808642374638308,60,0.939859498733194,1,0.999991420065036
"ENSG00000170873",0.041119760478059,62,0.696389041462063,1,0.999998187394416
"ENSG00000170876",-0.0294575413594728,62,0.779836049833722,1,0.99993954050786
"ENSG00000170881",-0.0836923479866625,68,0.404894821227686,1,0
"ENSG00000170890",NA,NA,NA,NA,NA
"ENSG00000170891",-0.149071198499986,10,0.60150813444059,1,0.999990001199856
"ENSG00000170893",NA,NA,NA,NA,NA
"ENSG00000170899",0.180648940778411,59,0.0947452566987172,1,0.0617723631859076
"ENSG00000170903",-0.0577858953996063,54,0.609680466711364,1,0.999991420065036
"ENSG00000170915",-0.123193418060955,66,0.227306807693689,1,0.999991420065036
"ENSG00000170917",0.0499230176602706,65,0.627375681563138,1,0.705137063568165
"ENSG00000170921",-0.137092131046371,49,0.249496211334452,1,0
"ENSG00000170923",NA,NA,NA,NA,NA
"ENSG00000170925",NA,NA,NA,NA,NA
"ENSG00000170927",0.365994211051474,22,0.0445386159276246,1,0.70749258644316
"ENSG00000170929",NA,NA,NA,NA,NA
"ENSG00000170935",NA,NA,NA,NA,NA
"ENSG00000170946",-0.173343811320384,65,0.0918922110986561,1,0.99993954050786
"ENSG00000170948",NA,NA,NA,NA,NA
"ENSG00000170949",0.151141730980636,33,0.302247085321171,1,0.999998187394416
"ENSG00000170950",-0.230066083833326,21,0.218266169067196,1,0.0779415183167166
"ENSG00000170953",-0.220192753025272,11,0.414216178242525,1,0
"ENSG00000170954",NA,NA,NA,NA,NA
"ENSG00000170955",-0.156606259598463,67,0.121932532665968,1,0.99993954050786
"ENSG00000170956",NA,NA,NA,NA,NA
"ENSG00000170959",0.0563436169819011,21,0.763024600552995,1,0.210245183887916
"ENSG00000170961",-0.0759775937509644,50,0.518956631999394,1,0.792517492503213
"ENSG00000170962",-0.0987559074898327,61,0.352736435039764,1,0.141903544371134
"ENSG00000170967",NA,NA,NA,NA,NA
"ENSG00000170989",-0.0722797550793903,68,0.471936145484751,1,0.52769883118426
"ENSG00000171004",-0.122266665734192,35,0.389267767247634,1,0.329682032557432
"ENSG00000171014",NA,NA,NA,NA,NA
"ENSG00000171016",-0.104049078930142,65,0.311673920101112,1,0.999991420065036
"ENSG00000171017",-0.0579066024143586,36,0.678973379677151,1,0.999991420065036
"ENSG00000171033",0.0149270358506633,34,0.917558345094784,1,0.999998187394416
"ENSG00000171044",-0.11937955226971,58,0.273752065870543,1,0
"ENSG00000171045",0.00608276557168177,22,0.973364359041941,1,0.999994138335287
"ENSG00000171049",-0.173365678919119,22,0.341287218978153,1,0.41424270833591
"ENSG00000171051",NA,NA,NA,NA,NA
"ENSG00000171055",-0.019692590988768,57,0.857998239317851,1,0.99993954050786
"ENSG00000171067",NA,NA,NA,NA,NA
"ENSG00000171094",-0.0547324647857655,34,0.70428983351327,1,0.999993200193115
"ENSG00000171097",0.136464068837322,60,0.202942890061019,1,0.999998187394416
"ENSG00000171100",-0.103506223953703,60,0.334186999520922,1,0
"ENSG00000171103",-0.105736106527536,46,0.390109132251899,1,0.513534671322768
"ENSG00000171105",-0.0837624750478979,62,0.426700293501616,1,0.99993954050786
"ENSG00000171109",0.143730647705601,55,0.199851760716258,1,0.999998187394416
"ENSG00000171115",NA,NA,NA,NA,NA
"ENSG00000171116",NA,NA,NA,NA,NA
"ENSG00000171119",-0.13553761597479,65,0.187539450808381,1,0
"ENSG00000171121",0.0427960492510913,26,0.797045805065091,1,0.474645199347653
"ENSG00000171124",NA,NA,NA,NA,NA
"ENSG00000171126",-0.152554834248358,34,0.290112815877025,1,0.331512966225967
"ENSG00000171130",-0.0114423965912727,52,0.921033902993027,1,0.99993954050786
"ENSG00000171132",-0.177676867006004,37,0.197621090318848,1,0.887531194114087
"ENSG00000171133",-0.0187812056606337,21,0.919944380817007,1,0.999990001199856
"ENSG00000171135",-0.0545268327791892,68,0.587367874785891,1,0.831054505026346
"ENSG00000171148",-0.00803435335180144,66,0.937240526004187,1,0.999997871389344
"ENSG00000171150",-0.0435957651896757,62,0.679097384767415,1,0.999991420065036
"ENSG00000171159",0.0748081252021169,66,0.463474353236853,1,0.648474028734166
"ENSG00000171160",0.165247539340133,42,0.200282929573678,1,0.450520293706924
"ENSG00000171161",-0.108266392392153,21,0.562342605179145,1,0
"ENSG00000171163",0.0335704066307271,33,0.818762637809121,1,0.999998187394416
"ENSG00000171169",NA,NA,NA,NA,NA
"ENSG00000171174",-0.112857863194136,68,0.261366102567018,1,0.597030055725823
"ENSG00000171180",NA,NA,NA,NA,NA
"ENSG00000171189",0.130410132739325,15,0.562833753917326,1,0.901394911546874
"ENSG00000171199",NA,NA,NA,NA,NA
"ENSG00000171202",-0.0462986582919763,64,0.655164712642181,1,0.80340037766331
"ENSG00000171204",-0.225943400364045,35,0.111611768298292,1,0.808104685521317
"ENSG00000171206",-0.0287527316392648,64,0.781511294998713,1,0.833216432487876
"ENSG00000171208",-0.117236273786754,52,0.309782284842559,1,0.297241718551447
"ENSG00000171217",-0.033854969305413,46,0.783184069758335,1,0.999993200193115
"ENSG00000171219",-0.0279504719305359,60,0.794263461918596,1,0.999991420065036
"ENSG00000171222",0.00401286176952564,46,0.973980488566946,1,0.65923799167175
"ENSG00000171223",-0.00535623556786763,66,0.958136339950128,1,0.738014131647453
"ENSG00000171224",NA,NA,NA,NA,NA
"ENSG00000171227",-0.244441657943017,30,0.11274225324027,1,0.292817386928907
"ENSG00000171234",NA,13,NA,NA,NA
"ENSG00000171236",NA,NA,NA,NA,NA
"ENSG00000171241",-0.0374104778420971,53,0.743420697695252,1,0
"ENSG00000171243",-0.105647717371605,41,0.418778164597906,1,0.854142065462814
"ENSG00000171246",-0.162980103169622,55,0.146039118048844,1,0.680055486424186
"ENSG00000171262",-0.00272029546189516,66,0.978731269380431,1,0.999997871389344
"ENSG00000171291",0.223606797749979,10,0.433421930956074,1,0.623268698060942
"ENSG00000171295",NA,NA,NA,NA,NA
"ENSG00000171298",NA,NA,NA,NA,NA
"ENSG00000171303",-0.172646576372531,55,0.123588800306243,1,0
"ENSG00000171307",0.120515300277022,66,0.237571218539337,1,0.99993954050786
"ENSG00000171310",-0.0312635252116265,56,0.77835520660874,1,0.425257388306333
"ENSG00000171311",0.00682168870112627,58,0.950132227647595,1,0
"ENSG00000171314",0.0830773561617843,54,0.462963460870333,1,0.351504718184137
"ENSG00000171316",-0.154444440747125,47,0.204270676898023,1,0
"ENSG00000171320",NA,NA,NA,NA,NA
"ENSG00000171345",0.162452933761846,64,0.117108134272468,1,0.36230750002717
"ENSG00000171346",-0.102710518202619,26,0.537093978442642,1,0.854142065462814
"ENSG00000171357",-0.0642857142857143,49,0.589197032431396,1,0.109866843344688
"ENSG00000171360",NA,NA,NA,NA,NA
"ENSG00000171365",0.146807424594092,59,0.174505103346519,1,0.600458226691705
"ENSG00000171368",0.0380351972713196,41,0.770981823786008,1,0.999998187394416
"ENSG00000171385",0.116978105209955,42,0.364599761679433,1,0.999998187394416
"ENSG00000171388",-0.0775795423529266,43,0.542702794127131,1,0.438834293459844
"ENSG00000171401",-0.415168245853018,13,0.089632994267889,1,0.112462006079027
"ENSG00000171408",-0.116662060829893,68,0.245630629980288,1,0.858087875693902
"ENSG00000171421",NA,NA,NA,NA,NA
"ENSG00000171425",-0.0512507721993717,41,0.694886602372473,1,0.999991420065036
"ENSG00000171428",NA,NA,NA,NA,NA
"ENSG00000171433",0.0409840561214168,34,0.776257667181659,1,0.999991420065036
"ENSG00000171435",0.18070453088319,30,0.241017388642953,1,0
"ENSG00000171443",-0.212694695184437,48,0.0771347416132032,1,0.454351663532753
"ENSG00000171444",-0.0334764722991727,66,0.742853000724342,1,0.999998187394416
"ENSG00000171446",-0.090248525639428,18,0.657347965875579,1,0.890864830376369
"ENSG00000171448",-0.0790783284764672,56,0.476504320356742,1,0.99993954050786
"ENSG00000171450",-0.227710017021324,15,0.312321421676216,1,0.597254321190102
"ENSG00000171453",-0.119198192587065,68,0.235516698779818,1,0.868888800272616
"ENSG00000171456",0.212751738487013,39,0.112731298691452,1,0.944691965807008
"ENSG00000171462",-0.0890870806374748,28,0.5774686624273,1,0.999998081277102
"ENSG00000171467",0.112857863194136,68,0.261366102567018,1,0.808104685521317
"ENSG00000171469",NA,NA,NA,NA,NA
"ENSG00000171475",0.090387375289923,58,0.407294182270002,1,0.999998187394416
"ENSG00000171476",0.0416125189288239,22,0.819322777151339,1,0.633426065144703
"ENSG00000171487",NA,NA,NA,NA,NA
"ENSG00000171488",-0.0951729964537089,55,0.395951025089342,1,0.99993954050786
"ENSG00000171489",-0.138675049056307,25,0.414561656488733,1,0.249633266329928
"ENSG00000171490",-0.00779207637020307,61,0.94154864597091,1,0.999998007531531
"ENSG00000171492",-0.0400080024008003,49,0.736820176776657,1,0.877980098250346
"ENSG00000171495",-0.0193839639108588,46,0.874809673607402,1,0.99993954050786
"ENSG00000171497",0.0802487161259072,66,0.431599817154523,1,0.99993954050786
"ENSG00000171502",0.0250050015005002,49,0.833634883024682,1,0.999997625656209
"ENSG00000171503",0.0843291593187499,66,0.40855096239247,1,0.576461107486857
"ENSG00000171505",NA,NA,NA,NA,NA
"ENSG00000171509",0.0377425678048199,13,0.877370556064143,1,0.999978746918303
"ENSG00000171517",-0.0149270358506633,34,0.917558345094784,1,0.999993200193115
"ENSG00000171522",-0.016321772771371,66,0.872914670993875,1,0.99993954050786
"ENSG00000171530",-0.0241030600554043,66,0.813265171743023,1,0.741041959557175
"ENSG00000171532",NA,NA,NA,NA,NA
"ENSG00000171533",0.0427046371511613,38,0.753492825996915,1,0
"ENSG00000171540",NA,NA,NA,NA,NA
"ENSG00000171551",0.027397902942022,29,0.861414134496356,1,0.999998187394416
"ENSG00000171552",0.119537008162102,56,0.281845626763881,1,0
"ENSG00000171561",0.160356745147455,36,0.251759498611061,1,0.932445686225456
"ENSG00000171566",0.00952103411663306,66,0.925658515751337,1,0.999998187394416
"ENSG00000171587",0.0133630620956212,36,0.92391198672637,1,0.999998187394416
"ENSG00000171595",NA,NA,NA,NA,NA
"ENSG00000171596",0.0764442070863689,29,0.626195837433921,1,0.999985833486804
"ENSG00000171603",0.0802487161259072,66,0.431599817154523,1,0.557298125506031
"ENSG00000171604",0.0177529223002011,68,0.859761220277581,1,0.999993200193115
"ENSG00000171606",-0.0735990147844684,59,0.496035289800227,1,0.515808533668301
"ENSG00000171608",-0.0540293932315405,29,0.730646863184221,1,0.999997871389344
"ENSG00000171611",NA,NA,NA,NA,NA
"ENSG00000171612",-0.00718818290981619,64,0.944720957344127,1,0.999997625656209
"ENSG00000171617",0.0790128618010312,65,0.442322334225461,1,0.999998187394416
"ENSG00000171621",-0.0685329341300983,62,0.515477482965243,1,0.999991420065036
"ENSG00000171631",0.141547794667784,43,0.26671457119969,1,0.879748120328009
"ENSG00000171634",0.0043874843874388,37,0.974620191983711,1,0.999998240152332
"ENSG00000171649",NA,NA,NA,NA,NA
"ENSG00000171657",-0.160011073813904,43,0.209285260819211,1,0.362838715170608
"ENSG00000171659",-0.288526140967032,19,0.143942851422932,1,0.858087875693902
"ENSG00000171680",-0.060380736442456,64,0.56027357334491,1,0.592993133137137
"ENSG00000171681",-0.08,50,0.497074660807861,1,0.999991420065036
"ENSG00000171695",NA,NA,NA,NA,NA
"ENSG00000171700",-0.0840155794115796,59,0.437107242551795,1,0.623268698060942
"ENSG00000171703",-0.141465571137948,41,0.278957622442297,1,0.730549905982578
"ENSG00000171714",-0.0592348877759092,20,0.757620723683397,1,0.964911387463989
"ENSG00000171720",-0.0418461739933313,68,0.677076656121893,1,0
"ENSG00000171722",-0.170560573084488,25,0.315624300735321,1,0.999990001199856
"ENSG00000171723",-0.128336918856739,48,0.286188929363077,1,0.763411468718053
"ENSG00000171724",-0.0431595307903042,51,0.711262468150983,1,0.99999780616599
"ENSG00000171729",0.00863763684470146,37,0.950059018328007,1,0.999998081277102
"ENSG00000171735",-0.0398054289351021,34,0.782527924740067,1,0.999997878560306
"ENSG00000171757",-0.0405820627964728,46,0.741513590115496,1,0.9999948755528
"ENSG00000171759",-0.0519907010220176,68,0.604866823183545,1,0.99993954050786
"ENSG00000171763",-0.248979039259457,37,0.0710151714344843,1,0.42234375
"ENSG00000171772",0.216430040871151,31,0.1530066664964,1,0.999998187394416
"ENSG00000171773",NA,NA,NA,NA,NA
"ENSG00000171777",-0.0672455487321607,43,0.59774585570304,1,0.28995419227647
"ENSG00000171786",NA,NA,NA,NA,NA
"ENSG00000171790",NA,NA,NA,NA,NA
"ENSG00000171791",0.0452663398423788,38,0.739228533479903,1,0.999997625656209
"ENSG00000171792",0.0167852033153636,33,0.908787251260324,1,0.999997376939098
"ENSG00000171793",0.106399035319786,54,0.347207639349425,1,0.999998187394416
"ENSG00000171794",NA,NA,NA,NA,NA
"ENSG00000171798",0.0299342170044625,31,0.843324894877012,1,0.962212251089768
"ENSG00000171804",0.131558702896054,16,0.544909587792251,1,0
"ENSG00000171806",-0.0151007561641293,24,0.930747169066599,1,0.999998187394416
"ENSG00000171811",-0.0644339942763623,55,0.565490897570433,1,0
"ENSG00000171812",NA,NA,NA,NA,NA
"ENSG00000171813",-0.1167425074573,44,0.353871984398644,1,0.312685832199972
"ENSG00000171815",NA,NA,NA,NA,NA
"ENSG00000171817",NA,NA,NA,NA,NA
"ENSG00000171819",-0.0496538341596422,56,0.654853637193783,1,0.99993954050786
"ENSG00000171823",-0.0321374134072058,66,0.752796213958787,1,0.99993954050786
"ENSG00000171824",-0.147095641915952,68,0.143220041936524,1,0.449986586718676
"ENSG00000171827",-0.226204518303579,47,0.0629817996733055,1,0.680055486424186
"ENSG00000171840",0.20108311560593,19,0.308486899993609,1,0.999998187394416
"ENSG00000171843",-0.0319777001318709,60,0.765434197557818,1,0.999991420065036
"ENSG00000171848",-0.235772399441971,64,0.022949709411096,1,0.277978208905442
"ENSG00000171860",0.0976410726511063,68,0.331185029602302,1,0.999998187394416
"ENSG00000171861",0.144618360332426,66,0.156396646329621,1,0.99993954050786
"ENSG00000171863",0.130610785494337,68,0.193653672761575,1,0
"ENSG00000171864",-0.177387055245878,30,0.249763844860097,1,0.901394911546874
"ENSG00000171865",0.0826898230594723,13,0.735316690637341,1,0.236586718676363
"ENSG00000171867",0.107125295441767,60,0.317561924676284,1,0
"ENSG00000171872",NA,NA,NA,NA,NA
"ENSG00000171873",-0.0210436246518111,55,0.85111653475723,1,0.597254321190102
"ENSG00000171877",-0.0645013791186138,46,0.600094229624509,1,0.999991420065036
"ENSG00000171885",0.0162328251185891,46,0.895031869077299,1,0.99993954050786
"ENSG00000171903",0,13,1,1,0.999990001199856
"ENSG00000171914",0.0850271279814295,64,0.412116141160895,1,0.999998081277102
"ENSG00000171928",-0.0416914608769339,64,0.687568013157202,1,0.99993954050786
"ENSG00000171931",-0.123937490564389,45,0.319314029128334,1,0.792517492503213
"ENSG00000171936",NA,NA,NA,NA,NA
"ENSG00000171940",-0.174077655955698,12,0.496905847564768,1,0.565804287193297
"ENSG00000171942",NA,NA,NA,NA,NA
"ENSG00000171951",0.00419063492447063,37,0.975758527190959,1,0.999989067095236
"ENSG00000171953",0.117830165437891,62,0.263511140494459,1,0.689967499600405
"ENSG00000171954",NA,NA,NA,NA,NA
"ENSG00000171956",NA,NA,NA,NA,NA
"ENSG00000171960",-0.0327267207548529,61,0.758113574851489,1,0.999998187394416
"ENSG00000171962",0.0197449625919697,19,0.920344325445942,1,0.999997148738887
"ENSG00000171970",0.185924450340906,15,0.409395486209919,1,0.939010837454178
"ENSG00000171984",0.310529501704059,16,0.1530066664964,1,0
"ENSG00000171988",-0.0111576987834096,51,0.923762911144705,1,0.351504718184137
"ENSG00000171989",-0.109542719679209,59,0.310966484342809,1,0.858087875693902
"ENSG00000171992",-0.0207877072900011,34,0.885382027404707,1,0.999991420065036
"ENSG00000172000",0.227710017021324,10,0.425030652784928,1,0.999984926592505
"ENSG00000172005",-0.0269484027818148,18,0.894625809546728,1,0.999993987385535
"ENSG00000172006",-0.0875314622736481,34,0.543866190118472,1,0
"ENSG00000172007",-0.17755870464739,29,0.257899035292339,1,0.999991420065036
"ENSG00000172009",-0.0160687067036029,66,0.874868742936207,1,0.999978746918303
"ENSG00000172016",NA,NA,NA,NA,NA
"ENSG00000172020",0.0383805155393199,33,0.793345792424411,1,0.794887994495197
"ENSG00000172031",0.0462910049886276,21,0.804353495923134,1,0
"ENSG00000172037",-0.140642169281549,14,0.548506235500147,1,0.999998087438487
"ENSG00000172046",-0.00913772455067977,62,0.930901235040378,1,0.999996673176152
"ENSG00000172053",-0.0952103411663306,66,0.350776318656715,1,0
"ENSG00000172057",0.0833829217538678,64,0.421214912629086,1,0.999998187394416
"ENSG00000172059",-0.129887487206608,60,0.225568959716834,1,0.99993954050786
"ENSG00000172061",-0.0781873142731998,38,0.565314186225987,1,0.810042520475727
"ENSG00000172071",-0.147172912184172,60,0.169713340621238,1,0.680055486424186
"ENSG00000172081",NA,NA,NA,NA,NA
"ENSG00000172086",0.143121072998609,38,0.292584140273833,1,0.808104685521317
"ENSG00000172113",-0.126598896035504,47,0.298062396395121,1,0.851542164831101
"ENSG00000172115",0.0736482390581799,66,0.470435473036107,1,0.642400665201639
"ENSG00000172116",NA,NA,NA,NA,NA
"ENSG00000172154",NA,NA,NA,NA,NA
"ENSG00000172156",NA,NA,NA,NA,NA
"ENSG00000172159",0.0169546328770966,45,0.891635754314209,1,0.999998187394416
"ENSG00000172164",0.0068007386547379,66,0.94686121887696,1,0.999997786048118
"ENSG00000172167",-0.0135961423505298,55,0.90347891371923,1,0.99993954050786
"ENSG00000172171",-0.0625305399480722,31,0.679708154348493,1,0.418315941347512
"ENSG00000172172",0.0443760156980183,65,0.666113640116427,1,0.328651471529562
"ENSG00000172175",0.0388327078670403,66,0.70352234578255,1,0.999998187394416
"ENSG00000172183",0.0895210843486056,33,0.541178852910322,1,0.855504032653275
"ENSG00000172188",NA,NA,NA,NA,NA
"ENSG00000172197",-0.135175534950558,44,0.283051287051885,1,0.343832833111586
"ENSG00000172201",-0.154704551567184,65,0.132513978474508,1,0.685985647952723
"ENSG00000172208",NA,NA,NA,NA,NA
"ENSG00000172215",-0.183116755191179,36,0.190617589154894,1,0.376561617530781
"ENSG00000172216",0.0177442436781803,61,0.867390818522858,1,0.699614230330381
"ENSG00000172236",-0.0975900072948533,10,0.732439899903872,1,0.7025
"ENSG00000172239",0.164479041912236,62,0.118571432444394,1,0.271122131668283
"ENSG00000172243",0.192220308294795,39,0.151864612770944,1,0.229383424084453
"ENSG00000172244",-0.0171031558367678,52,0.882205799643716,1,0.99993954050786
"ENSG00000172260",-0.0903004134868928,65,0.379926658265875,1,0.0738427331499804
"ENSG00000172262",0.13004326539085,54,0.250592050685684,1,0.0711442728067619
"ENSG00000172264",-0.0918888938614773,55,0.41245395129977,1,0.394768316222009
"ENSG00000172269",0.0367739104789881,68,0.714382889841032,1,0.832506498237513
"ENSG00000172270",0.0102868899974728,25,0.951739294578202,1,0.999988747862094
"ENSG00000172273",-0.030952380952381,50,0.792745644520549,1,0.999991420065036
